HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;protectionLevelValue;protectionLevelValueExpressionType;initialValue;initialValueExpressionType;priceEventValue;priceEventValueExpressionType;strikeDate;finalValuationDate;kIBIProduct;kOBIProduct;lastTradingDate;timeClosing;distributionType 
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10962304003592718542;1;10760049465110454312;2;278;214;5728;19363;140;228;8007;1764175067176480602;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9239131344580284872;1;12155694832745368591;2;437;0;47515;18044;202;60;12710;7788263671426593495;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1392974913791228247;2;1872995881461529710;1;90;85;51323;63296;219;227;22442;8858346626101897547;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1956882208838982860;2;14677930126467317547;1;193;8;5012;6627;214;158;28857;7898973602525628216;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2130901466671463079;2;2514650044661812599;1;242;196;43482;6525;158;207;41361;15788322247918648693;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15491462658882665776;1;14927687528249054123;1;392;180;33957;27935;72;178;6643;13086465039942069798;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7986774264197222228;2;6580933050474955002;2;120;10;64237;47677;212;194;6279;1472190572082874293;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11054015136393941200;1;3388134644983703622;2;257;13;19916;15246;144;67;21771;5189164994897921390;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8528134404852960921;1;13660432404749303600;1;455;140;59950;34614;63;213;39199;4284447231497351160;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9392604696707028668;1;15391654150529343830;1;174;27;8905;21134;30;220;32175;3840093228467594723;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10975046371432507401;1;14097667131172020387;2;155;179;680;5458;115;175;12604;13268817006727163930;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7407777207007782176;1;4301574272081027326;2;227;223;48186;19321;23;139;9829;4521128574717077523;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;3198547020635031174;1;17849892190945548402;2;86;18;13878;259;84;82;42661;674058701402182260;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2965948347149876578;1;18078062235391682983;1;139;28;46628;61485;8;15;45985;4252872163056408152;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10328348246677857926;2;11385000401586336998;1;335;234;28283;26568;217;211;31806;11585632187135567983;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9660716288209348723;1;9446383231104939743;2;233;18;47880;41798;238;8;48115;15329538280788669303;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;713889262959590969;1;1391891925232375698;1;229;177;44071;17079;16;238;46576;16576662515662951951;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6861348087947726896;1;7936617311636567329;1;363;164;17866;14280;20;24;11707;15257684702177494562;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13871202588099887671;1;7309885728649668617;1;334;61;711;18859;222;247;39834;15848189194886004427;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2822601968648049293;1;7606361729078533159;2;458;107;44865;56612;94;116;16444;2178418930330872866;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14456381686210885053;53;8978265816859678834;36;2651620597715577036;67;19767;19767;241;211;19767;15982490723301867929;15
12224C;MTXCREFD;0;3;K2CDWMTXCREFD;1707914646284645632;9822022832173107568;331;1;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;906768783;3821141210737184049;1;16397694183805889506;2;354;146;48393;17013;105;21;23430;8564129625016506698;3
12224C;MTXCREFD;0;3;K2CDWMTXCREFD;1707914646284645632;9822022832173107568;331;1;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;906768783;3276697442991712828;2;10342626247324285162;1;285;230;52289;18846;36;91;65128;16475128670187064436;3
12224C;MTXCREFD;0;3;K2CDWMTXCREFD;1707914646284645632;9822022832173107568;331;1;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;906768783;3230085118523286109;1;15924829799394143062;2;331;234;10443;21307;49;189;26178;6325028795566495761;1
12224C;MTXCREFD;0;3;K2CDWMTXCREFD;1707914646284645632;9822022832173107568;331;1;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;906768783;345325845494383115;1;2506142017416721509;2;403;198;6628;15849;89;103;35561;10024235486965251516;4
12224C;MTXCREFD;0;3;K2CDWMTXCREFD;1707914646284645632;9822022832173107568;331;1;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;906768783;904065261728177037;1;16077481201188677127;1;268;52;45196;58310;136;186;30217;10893259433475094988;2
12224C;MTXCREFD;0;4;K2CDWMTXCREFD;1707914646292225024;10582511004729453538;331;1;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;896742034;9364234373510358035;1;13985621867596249307;2;205;134;15385;30070;245;174;43638;11698540370616305862;3
12224C;MTXCREFD;0;4;K2CDWMTXCREFD;1707914646292225024;10582511004729453538;331;1;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;896742034;8296913967874462675;2;18185033278128182645;1;73;68;7718;42817;93;3;57662;3229336760946848375;3
12224C;MTXCREFD;0;4;K2CDWMTXCREFD;1707914646292225024;10582511004729453538;331;1;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;896742034;2063776131771257640;2;12836951165186243414;1;495;129;57137;22180;76;95;20985;16139806676220118250;2
12224C;MTXCREFD;0;4;K2CDWMTXCREFD;1707914646292225024;10582511004729453538;331;1;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;896742034;15630988026666262136;1;16008658930828897070;1;494;179;40592;5249;42;116;63850;12763435156872322907;1
12224C;MTXCREFD;0;4;K2CDWMTXCREFD;1707914646292225024;10582511004729453538;331;1;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;896742034;6545358762030257398;2;9949008740867477099;2;204;41;43243;15816;87;47;10722;2735768714683551394;4
12224C;MTXCREFD;0;5;K2CDWMTXCREFD;1707914646299832832;16445647017595447930;331;1;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;388645711;14611842681703901488;1;4957981847066396553;2;487;130;59497;2133;62;133;63331;12053779980487945687;3
12224C;MTXCREFD;0;5;K2CDWMTXCREFD;1707914646299832832;16445647017595447930;331;1;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;388645711;14604808607353416857;2;16319080175745951991;2;381;166;23;29699;106;67;50880;10088509480237671011;2
12224C;MTXCREFD;0;5;K2CDWMTXCREFD;1707914646299832832;16445647017595447930;331;1;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;388645711;17538268966757437535;1;3186239457331989386;2;394;200;63629;15965;78;28;51536;9132600796589325610;3
12224C;MTXCREFD;0;5;K2CDWMTXCREFD;1707914646299832832;16445647017595447930;331;1;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;388645711;4769585486898165114;1;14405010894030031274;2;387;1;34356;7026;119;20;20158;1834994182499462171;1
12224C;MTXCREFD;0;5;K2CDWMTXCREFD;1707914646299832832;16445647017595447930;331;1;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;388645711;893792529346519952;2;1716812637373989736;1;280;181;55043;47164;44;105;46165;8873991252995133511;4
12224C;MTXCREFD;0;6;K2CDWMTXCREFD;1707914646307396352;15434023537638830673;331;1;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;681310362;4171922509781684497;1;18289457273597905500;1;168;11;52021;17181;227;145;47167;11641413860639470758;3
12224C;MTXCREFD;0;6;K2CDWMTXCREFD;1707914646307396352;15434023537638830673;331;1;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;681310362;9647085624903081948;2;14661709083478241699;2;310;183;62962;13162;49;128;5650;6794976312018441351;3
12224C;MTXCREFD;0;6;K2CDWMTXCREFD;1707914646307396352;15434023537638830673;331;1;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;681310362;17915040943345400873;2;11633235306254660284;2;259;83;55548;44742;46;210;32717;14573315487592670392;1
12224C;MTXCREFD;0;6;K2CDWMTXCREFD;1707914646307396352;15434023537638830673;331;1;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;681310362;7170348236412478742;1;12119101648322731237;2;340;182;13797;57231;207;37;10402;6390073110233663672;4
12224C;MTXCREFD;0;6;K2CDWMTXCREFD;1707914646307396352;15434023537638830673;331;1;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;681310362;15651302489820464594;1;1813773586751469174;2;69;72;39380;27966;230;169;8368;8352589616523639358;1
12224C;MTXCREFD;0;7;K2CDWMTXCREFD;1707914646314990848;12137890546486238699;331;1;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;564169381;13622472020969155163;2;6013335601278152313;1;12;113;24755;20198;111;138;31420;13930066085095773506;1
12224C;MTXCREFD;0;7;K2CDWMTXCREFD;1707914646314990848;12137890546486238699;331;1;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;564169381;3651631619384417858;1;5368071520257473916;1;242;239;22206;12196;134;44;30367;6601075637190121217;3
12224C;MTXCREFD;0;7;K2CDWMTXCREFD;1707914646314990848;12137890546486238699;331;1;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;564169381;13110338515691237084;1;7230777580866641675;2;281;116;36592;52279;143;125;30552;17044375337709753195;1
12224C;MTXCREFD;0;7;K2CDWMTXCREFD;1707914646314990848;12137890546486238699;331;1;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;564169381;5932820000437634401;2;12662430510165328484;2;479;22;57698;35461;66;223;59170;5670792309933966081;2
12224C;MTXCREFD;0;7;K2CDWMTXCREFD;1707914646314990848;12137890546486238699;331;1;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;564169381;6849725262463787278;1;8465276614456920135;2;496;141;29999;40137;95;208;19340;9440499976270430228;3
12224C;MTXCREFD;0;8;K2CDWMTXCREFD;1707914646322549248;16128496931735490621;331;1;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;189069970;14170700873263455317;2;1089800101263118807;1;244;197;14799;12864;197;110;6227;14619486823815098601;3
12224C;MTXCREFD;0;8;K2CDWMTXCREFD;1707914646322549248;16128496931735490621;331;1;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;189069970;11405271655897062917;2;12049039278744491108;1;170;140;23736;30566;154;159;22458;5803638002819364933;2
12224C;MTXCREFD;0;8;K2CDWMTXCREFD;1707914646322549248;16128496931735490621;331;1;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;189069970;4890474096041264751;1;5568193864915856414;2;456;52;63672;42406;9;95;26368;17594878513197096013;3
12224C;MTXCREFD;0;8;K2CDWMTXCREFD;1707914646322549248;16128496931735490621;331;1;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;189069970;3981369461430386137;2;15548164986446445732;1;334;96;5093;44600;250;230;44104;10148416584022869486;1
12224C;MTXCREFD;0;8;K2CDWMTXCREFD;1707914646322549248;16128496931735490621;331;1;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;189069970;13853415164232565479;1;3915114936179124903;2;436;212;18713;44512;101;121;64164;12313611974872143379;4
12224C;MTXCREFD;0;9;K2CDWMTXCREFD;1707914646330107648;9828206966824894878;331;1;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;179555593;8759343510591640009;2;8191803959076399872;1;479;21;51985;51280;24;160;4690;8764624973286429538;4
12224C;MTXCREFD;0;9;K2CDWMTXCREFD;1707914646330107648;9828206966824894878;331;1;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;179555593;1924557700592239962;2;12543680328199706645;1;74;196;4590;10331;221;56;18905;631580327555634839;3
12224C;MTXCREFD;0;9;K2CDWMTXCREFD;1707914646330107648;9828206966824894878;331;1;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;179555593;14187978759555769093;2;12784383973168088513;1;112;198;17436;45968;73;121;1852;13884841271758112728;4
12224C;MTXCREFD;0;9;K2CDWMTXCREFD;1707914646330107648;9828206966824894878;331;1;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;179555593;1959244268623298446;1;3376839963598115205;1;125;98;16686;5979;205;120;57469;2107081150588145626;2
12224C;MTXCREFD;0;9;K2CDWMTXCREFD;1707914646330107648;9828206966824894878;331;1;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;179555593;12712178203454097285;1;15726404472798974451;1;318;201;29914;45181;182;7;37345;5446436383989993946;3
12224C;MTXCREFD;0;10;K2CDWMTXCREFD;1707914646337653504;9386335378575663983;331;1;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;129588308;9334781843009280694;2;7255605284620255125;1;346;239;59637;11648;40;99;449;3724116772458142703;3
12224C;MTXCREFD;0;10;K2CDWMTXCREFD;1707914646337653504;9386335378575663983;331;1;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;129588308;8359817600932712706;2;6014939556647418062;2;444;90;52887;20235;254;40;53203;2135640964950217813;4
12224C;MTXCREFD;0;10;K2CDWMTXCREFD;1707914646337653504;9386335378575663983;331;1;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;129588308;1814367520843943286;2;11864455250492074716;1;438;197;51999;57374;15;86;53086;17132084866506669244;3
12224C;MTXCREFD;0;10;K2CDWMTXCREFD;1707914646337653504;9386335378575663983;331;1;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;129588308;3788265500425071613;1;11220900313860701704;1;34;229;6513;12958;212;25;62559;12451527107411641007;2
12224C;MTXCREFD;0;10;K2CDWMTXCREFD;1707914646337653504;9386335378575663983;331;1;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;129588308;6923796170603555284;1;16375182171916768353;2;177;13;14581;41302;93;56;53170;10138120086095530573;2
12224C;MTXCREFD;0;11;K2CDWMTXCREFD;1707914646345270528;5147462354645039152;331;1;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;345150432;7429958003327591758;1;12148172222294690906;2;196;117;18282;41320;193;114;29051;8581329734138745424;1
