msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;price;priceDate;priceInputType;sequenceTime 
56;46;12052;0;331;2ETFPTOL;2;0;437;1707914930414948352;12357379104162506208;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914930414948352;12357379104162506208;243374731;11;236;399;237;1706095060462621059
56;46;12052;0;331;2ETFPTOL;3;0;426;1707914930002829824;12576734361747020185;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914930002829824;12576734361747020185;338352934;8;92;126;186;1706095060418518871
56;46;12052;0;331;2ETFPTOL;3;0;427;1707914930039420928;8357437438610445392;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914930039420928;8357437438610445392;302074901;15;358;349;240;1706095060422675509
56;46;12052;0;331;2ETFPTOL;3;0;428;1707914930059973120;14290744501007574989;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914930059973120;14290744501007574989;857233523;6;322;263;95;1706095060426711374
56;46;12052;0;331;2ETFPTOL;3;0;429;1707914930069469696;11638692759928409298;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914930069469696;11638692759928409298;168342053;2;293;302;42;1706095060428939655
56;46;12052;0;331;2ETFPTOL;3;0;430;1707914930088535296;216810279828810573;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914930088535296;216810279828810573;330454191;11;136;378;210;1706095060434090333
56;46;12052;0;331;2ETFPTOL;3;0;431;1707914930096496896;14529676424095907214;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914930096496896;14529676424095907214;682402479;10;208;272;161;1706095060436511751
56;46;12052;0;331;2ETFPTOL;3;0;432;1707914930098886400;4930909676030314263;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914930098886400;4930909676030314263;733634346;6;393;31;116;1706095060437272602
56;46;12052;0;331;2ETFPTOL;3;0;433;1707914930103619072;18058648098110009946;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914930103619072;18058648098110009946;274114089;17;289;342;189;1706095060438831524
56;46;12052;0;331;2ETFPTOL;3;0;434;1707914930110268416;9996727072801337871;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914930110268416;9996727072801337871;146079271;7;500;365;240;1706095060440731494
56;46;12052;0;331;2ETFPTOL;3;0;435;1707914930376426496;18067955771676644923;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914930376426496;18067955771676644923;270958719;7;130;481;242;1706095060445995744
56;46;12052;0;331;2ETFPTOL;3;0;436;1707914930379574272;14527408861188586065;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914930379574272;14527408861188586065;48267691;5;394;309;244;1706095060447232272
56;46;12052;0;331;2ETFPTOL;3;0;437;1707914930387205376;13899130534768907941;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930387205376;13899130534768907941;869985226;15;42;118;52;1706095060450118255
56;46;12052;0;331;2ETFPTOL;3;0;438;1707914930392771840;1050992655746617764;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914930392771840;1050992655746617764;24832667;7;413;302;63;1706095060452456214
56;46;12052;0;331;2ETFPTOL;3;0;439;1707914930393546752;6253338858424367966;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914930393546752;6253338858424367966;742696025;8;388;420;161;1706095060452798705
56;46;12052;0;331;2ETFPTOL;3;0;440;1707914930402255104;3593336174410233691;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914930402255104;3593336174410233691;411542454;11;205;279;187;1706095060456644269
56;46;12052;0;331;2ETFPTOL;3;0;441;1707914930415728384;12644952974307715160;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914930415728384;12644952974307715160;646191940;10;139;474;206;1706095060463011476
56;46;12052;0;331;2ETFPTOL;3;0;442;1707914930416511488;12939724631585653273;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914930416511488;12939724631585653273;681310362;17;496;341;251;1706095060463397090
56;46;12052;0;331;2ETFPTOL;4;0;391;1707914930013985536;12483511785062957333;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914930013985536;12483511785062957333;273371376;14;371;83;96;1706095060419256987
56;46;12052;0;331;2ETFPTOL;4;0;392;1707914930014779392;10629892588108734733;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914930014779392;10629892588108734733;162618251;9;374;157;127;1706095060419339891
56;46;12052;0;331;2ETFPTOL;4;0;393;1707914930025924608;10632544565321149590;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914930025924608;10632544565321149590;911319188;2;140;222;164;1706095060420659916
56;46;12052;0;331;2ETFPTOL;4;0;394;1707914930038635008;13382984598502307687;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914930038635008;13382984598502307687;971929135;9;469;269;51;1706095060422544665
56;46;12052;0;331;2ETFPTOL;4;0;395;1707914930050483968;14585073760511187549;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914930050483968;14585073760511187549;850417414;11;327;51;193;1706095060424708499
56;46;12052;0;331;2ETFPTOL;4;0;396;1707914930053668096;9267797498836982227;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914930053668096;9267797498836982227;179056924;4;410;313;194;1706095060425338449
56;46;12052;0;331;2ETFPTOL;4;0;397;1707914930054451456;7690568257486190280;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914930054451456;7690568257486190280;726810605;15;464;331;227;1706095060425501984
56;46;12052;0;331;2ETFPTOL;4;0;398;1707914930097282304;7139521300908429222;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914930097282304;7139521300908429222;14113038;2;203;484;204;1706095060436765884
56;46;12052;0;331;2ETFPTOL;4;0;399;1707914930114794752;16353827457490484605;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914930114794752;16353827457490484605;45567501;99;238;390;175;1706095060442134884
56;46;12052;0;331;2ETFPTOL;4;0;400;1707914930369978368;11859873812193466436;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914930369978368;11859873812193466436;105538185;6;57;142;239;1706095060443585124
56;46;12052;0;331;2ETFPTOL;4;0;401;1707914930375638016;11835615064410856382;K2CDW2ETFPTOL05;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914930375638016;11835615064410856382;768903345;5;315;280;134;1706095060445686913
56;46;12052;0;331;2ETFPTOL;4;0;402;1707914930377210880;5474048386306197737;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914930377210880;5474048386306197737;752014678;8;459;399;;1706095060446299159
56;46;12052;0;331;2ETFPTOL;4;0;403;1707914930390406400;2806780865752242799;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914930390406400;2806780865752242799;641357936;4;487;174;50;1706095060451442714
56;46;12052;0;331;2ETFPTOL;4;0;404;1707914930405435904;2886091784455060749;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914930405435904;2886091784455060749;45567501;8;12;127;238;1706095060458099076
56;46;12052;0;331;2ETFPTOL;4;0;405;1707914930406235904;13085786725839929592;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914930406235904;13085786725839929592;946518645;17;166;18;116;1706095060458464835
56;46;12052;0;331;2ETFPTOL;5;0;388;1707914930022752256;15831724134457400151;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914930022752256;15831724134457400151;678028550;2;182;119;190;1706095060420255619
56;46;12052;0;331;2ETFPTOL;5;0;389;1707914930028288512;17117516949920174518;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914930028288512;17117516949920174518;137559582;17;406;56;22;1706095060420982830
56;46;12052;0;331;2ETFPTOL;5;0;390;1707914930032311552;9627365951771853943;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914930032311552;9627365951771853943;844959358;15;113;104;82;1706095060421547558
56;46;12052;0;331;2ETFPTOL;5;0;391;1707914930045742336;7230141303977446622;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930045742336;7230141303977446622;576024396;7;224;185;85;1706095060423800353
56;46;12052;0;331;2ETFPTOL;5;0;392;1707914930056037376;6262916960157107064;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914930056037376;6262916960157107064;37149125;5;155;214;61;1706095060425840526
56;46;12052;0;331;2ETFPTOL;5;0;393;1707914930056822016;16661783065436538182;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914930056822016;16661783065436538182;587677045;1;479;440;205;1706095060426008786
56;46;12052;0;331;2ETFPTOL;5;0;394;1707914930065510144;3191403266492526970;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914930065510144;3191403266492526970;48267691;17;292;376;25;1706095060427982803
56;46;12052;0;331;2ETFPTOL;5;0;395;1707914930072634368;322865253278865260;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914930072634368;322865253278865260;267525860;2;75;363;137;1706095060429731574
56;46;12052;0;331;2ETFPTOL;5;0;396;1707914930073417984;11119649069205720653;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914930073417984;11119649069205720653;876746933;10;198;20;147;1706095060429934562
56;46;12052;0;331;2ETFPTOL;5;0;397;1707914930094121472;12169441396279377010;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914930094121472;12169441396279377010;587146478;6;462;59;86;1706095060435767516
56;46;12052;0;331;2ETFPTOL;5;0;398;1707914930094918144;3152327029141509578;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914930094918144;3152327029141509578;104997053;2;323;447;232;1706095060436015534
56;46;12052;0;331;2ETFPTOL;5;0;399;1707914930095711744;4174953500147924401;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914930095711744;4174953500147924401;468243658;2;486;339;153;1706095060436262786
56;46;12052;0;331;2ETFPTOL;5;0;400;1707914930098090496;15537106594198491809;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914930098090496;15537106594198491809;410867151;8;440;218;238;1706095060437019779
56;46;12052;0;331;2ETFPTOL;5;0;401;1707914930100470272;6403362941507371171;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914930100470272;6403362941507371171;876746933;5;349;466;111;1706095060437788840
56;46;12052;0;331;2ETFPTOL;5;0;402;1707914930107561216;12283878695807329288;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914930107561216;12283878695807329288;213949604;8;463;179;32;1706095060440179388
56;46;12052;0;331;2ETFPTOL;5;0;403;1707914930385608192;15084890844676718862;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914930385608192;15084890844676718862;671031343;4;468;323;239;1706095060449465040
56;46;12052;0;331;2ETFPTOL;5;0;404;1707914930387991808;1224190342503205689;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914930387991808;1224190342503205689;83351337;99;280;129;191;1706095060450445266
56;46;12052;0;331;2ETFPTOL;5;0;405;1707914930391198976;16366820933357697447;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914930391198976;16366820933357697447;397856163;10;112;96;192;1706095060451781506
56;46;12052;0;331;2ETFPTOL;6;0;440;1707914930023546880;12123745154156477892;K2CDW2ETFPTOL02;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914930023546880;12123745154156477892;812571727;9;370;220;242;1706095060420353532
56;46;12052;0;331;2ETFPTOL;6;0;441;1707914930024340224;11325324714693234272;K2CDW2ETFPTOL02;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914930024340224;11325324714693234272;922513693;10;144;371;242;1706095060420454984
56;46;12052;0;331;2ETFPTOL;6;0;442;1707914930030711552;6674437393230932299;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914930030711552;6674437393230932299;407371549;9;192;211;46;1706095060421317153
56;46;12052;0;331;2ETFPTOL;6;0;443;1707914930044958208;11453251875038652179;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914930044958208;11453251875038652179;857233523;2;151;370;138;1706095060423642220
56;46;12052;0;331;2ETFPTOL;6;0;444;1707914930063935232;7506540211542521573;K2CDW2ETFPTOL02;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914930063935232;7506540211542521573;468896029;11;22;116;160;1706095060427611424
56;46;12052;0;331;2ETFPTOL;6;0;445;1707914930082148864;12034978846656269614;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914930082148864;12034978846656269614;24832667;15;410;237;90;1706095060432260734
56;46;12052;0;331;2ETFPTOL;6;0;446;1707914930086171392;10485886423225317055;K2CDW2ETFPTOL02;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914930086171392;10485886423225317055;880078379;5;450;61;28;1706095060433394388
56;46;12052;0;331;2ETFPTOL;6;0;447;1707914930099681280;18403590174023887308;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914930099681280;18403590174023887308;468243658;2;270;201;235;1706095060437528535
56;46;12052;0;331;2ETFPTOL;6;0;448;1707914930104412928;2169293419883384748;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914930104412928;2169293419883384748;293632506;11;99;368;156;1706095060439099510
56;46;12052;0;331;2ETFPTOL;6;0;449;1707914930368390400;2203759410208176834;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914930368390400;2203759410208176834;24832667;10;117;211;182;1706095060443004232
56;46;12052;0;331;2ETFPTOL;6;0;450;1707914930370820864;192876874454922468;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914930370820864;192876874454922468;584956955;11;325;352;196;1706095060443886350
56;46;12052;0;331;2ETFPTOL;6;0;451;1707914930378781440;18137644835827721361;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914930378781440;18137644835827721361;79594686;8;449;285;88;1706095060446920709
56;46;12052;0;331;2ETFPTOL;6;0;452;1707914930394347264;2424021839568056398;K2CDW2ETFPTOL02;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914930394347264;2424021839568056398;583228200;14;463;288;239;1706095060453138606
