HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;basisofAccrualsCalculation;linkedISIN;linkedMIC;linkedCurrency 
12224B;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;13;wTCsMFevniBr;9hvk;nWn
12224B;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;6;grUoJpurvdyN;6g6c;gP7
12224B;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;1;T9W00EFwaVKq;If50;4EX
12224B;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;2;lGCMh7VyuBkT;GuRP;0rs
12224B;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;3;yEDUBvhg4sxq;ENOe;ou8
12224B;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;1;WXEF3IpBxwB7;p87a;xWe
12224B;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;6;E0lyZsf3iv2e;HSQH;u50
12224B;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;2;hCzgw6JrLPvk;Hb81;tGV
12224B;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;4;gcFQ0oAHqPhY;BZKq;qv0
12224B;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;4;epwcDmMP3daU;JgNh;2a7
12224B;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;7;ibIzUmbrNpiE;BNFM;99d
12224B;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;8;XTZlQ9YqE7lv;HXJ8;eT9
12224B;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;3;VsQJLTnMnT7o;ws4r;Qy4
12224B;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;12;xihC2kO0SxZ1;xvKf;pob
12224B;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;8;jdwwGJYYE3cQ;tM1R;Yxx
12224B;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;3;pZp6xlNvJ2QS;dr8A;719
12224B;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;8;kZpRJZjFkarG;Bvqd;0K3
12224B;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;3;0yr4M0v5ffxj;1qav;5Jp
12224B;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;6;znpLIMuDFoeW;EHKt;3P2
12224B;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;9;QbG5yZt417ul;9tU3;wGV
12224B;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;7;yS3VmJvNyDOj;s78e;vLO
12224B;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;7;QQztz6pXBJ1Y;ACSD;ruK
12224B;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;7;mWET09JSuk35;Llx8;xWj
12224B;MTXCREFD;0;35;K2CDWMTXCREFD;1707914646526798848;10533140313621156415;331;1;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;146079271;1;UmV3DVjsWpa0;ACxl;rcf
12224B;MTXCREFD;0;35;K2CDWMTXCREFD;1707914646526798848;10533140313621156415;331;1;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;146079271;12;ycxMAB4L3EEC;G3tF;6Vl
12224B;MTXCREFD;0;35;K2CDWMTXCREFD;1707914646526798848;10533140313621156415;331;1;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;146079271;2;Be7l8I2v1B1v;lOzU;R1G
12224B;MTXCREFD;0;35;K2CDWMTXCREFD;1707914646526798848;10533140313621156415;331;1;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;146079271;4;qyvhV4Wk0kn1;YKBm;X50
12224B;MTXCREFD;0;35;K2CDWMTXCREFD;1707914646526798848;10533140313621156415;331;1;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;146079271;1;SZoCsGVHqaAq;NnTP;9BH
12224B;MTXCREFD;0;36;K2CDWMTXCREFD;1707914646534338560;17795456837943150449;331;1;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;581937651;3;sXhHPZWocSIj;foJD;SaD
12224B;MTXCREFD;0;36;K2CDWMTXCREFD;1707914646534338560;17795456837943150449;331;1;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;581937651;1;devRLc60p8yf;IvDS;3cy
12224B;MTXCREFD;0;36;K2CDWMTXCREFD;1707914646534338560;17795456837943150449;331;1;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;581937651;11;JDfFuz2bM2Ks;HxoZ;gFD
12224B;MTXCREFD;0;36;K2CDWMTXCREFD;1707914646534338560;17795456837943150449;331;1;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;581937651;3;ekv7kVm7uzXA;5EgQ;dXN
12224B;MTXCREFD;0;36;K2CDWMTXCREFD;1707914646534338560;17795456837943150449;331;1;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;581937651;5;O5TOxE6DRKUT;K3oj;lzS
12224B;MTXCREFD;0;37;K2CDWMTXCREFD;1707914646541877760;14553664929988478256;331;1;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;812571727;10;fsatHC8EvgJw;HNb1;6gq
12224B;MTXCREFD;0;37;K2CDWMTXCREFD;1707914646541877760;14553664929988478256;331;1;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;812571727;10;WczbTo10ARBM;zM3p;koi
12224B;MTXCREFD;0;37;K2CDWMTXCREFD;1707914646541877760;14553664929988478256;331;1;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;812571727;1;mwim5JIOa3lK;ezZc;XAU
12224B;MTXCREFD;0;37;K2CDWMTXCREFD;1707914646541877760;14553664929988478256;331;1;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;812571727;6;UgrEJxbkyKRq;PoTX;aZM
12224B;MTXCREFD;0;37;K2CDWMTXCREFD;1707914646541877760;14553664929988478256;331;1;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;812571727;8;e2mfOVS5GEby;MhoZ;LMq
12224B;MTXCREFD;0;38;K2CDWMTXCREFD;1707914646549418496;16061402210461058426;331;1;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;641357936;6;le7xBF9M0o3h;cUFN;2Ts
12224B;MTXCREFD;0;38;K2CDWMTXCREFD;1707914646549418496;16061402210461058426;331;1;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;641357936;10;7SDgUmSn3jCh;Udk3;VhO
12224B;MTXCREFD;0;38;K2CDWMTXCREFD;1707914646549418496;16061402210461058426;331;1;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;641357936;8;oLAwM1gsRuAA;eGbh;y6x
12224B;MTXCREFD;0;38;K2CDWMTXCREFD;1707914646549418496;16061402210461058426;331;1;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;641357936;2;lUoKmQaxZCxT;93IH;QAj
12224B;MTXCREFD;0;38;K2CDWMTXCREFD;1707914646549418496;16061402210461058426;331;1;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;641357936;3;8Cpwef3XUu7j;3wPW;KCY
12224B;MTXCREFD;0;39;K2CDWMTXCREFD;1707914646556941312;15700549704498250543;331;1;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;584621813;10;NYDEyzY8Wx86;RVwA;PBx
12224B;MTXCREFD;0;39;K2CDWMTXCREFD;1707914646556941312;15700549704498250543;331;1;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;584621813;3;ojPwMfo05Hqe;I10g;i4U
12224B;MTXCREFD;0;39;K2CDWMTXCREFD;1707914646556941312;15700549704498250543;331;1;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;584621813;6;vEB272GnuTdw;JyNk;xP4
12224B;MTXCREFD;0;39;K2CDWMTXCREFD;1707914646556941312;15700549704498250543;331;1;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;584621813;4;VHhM28u12LL8;VHZ8;vEE
12224B;MTXCREFD;0;39;K2CDWMTXCREFD;1707914646556941312;15700549704498250543;331;1;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;584621813;10;q6wZ1x6ib7uV;X9q2;4Fk
12224B;MTXCREFD;0;40;K2CDWMTXCREFD;1707914646564494848;3792241837367816072;331;1;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;495012502;3;R3i4GTwUGJIx;6Qxm;tEU
12224B;MTXCREFD;0;40;K2CDWMTXCREFD;1707914646564494848;3792241837367816072;331;1;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;495012502;5;xHE4AQOwIvtl;v9VP;o67
12224B;MTXCREFD;0;40;K2CDWMTXCREFD;1707914646564494848;3792241837367816072;331;1;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;495012502;10;2VI1laFE5dL3;87nN;Ldw
12224B;MTXCREFD;0;40;K2CDWMTXCREFD;1707914646564494848;3792241837367816072;331;1;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;495012502;12;AOF6SHjWccKl;H6lD;mjs
12224B;MTXCREFD;0;40;K2CDWMTXCREFD;1707914646564494848;3792241837367816072;331;1;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;495012502;11;E6IS7pm9D0sj;cNLM;etZ
12224B;MTXCREFD;0;41;K2CDWMTXCREFD;1707914646572066304;3826246918603383431;331;1;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;302074901;6;ika0VYG7gAIt;3QFL;YN1
12224B;MTXCREFD;0;41;K2CDWMTXCREFD;1707914646572066304;3826246918603383431;331;1;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;302074901;1;WFzUTBMwyVh7;kUnN;2f2
12224B;MTXCREFD;0;41;K2CDWMTXCREFD;1707914646572066304;3826246918603383431;331;1;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;302074901;10;1kUtsrRpVhF1;X1ED;clV
12224B;MTXCREFD;0;41;K2CDWMTXCREFD;1707914646572066304;3826246918603383431;331;1;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;302074901;8;nKeAgCYFzkGe;fiRs;FXf
12224B;MTXCREFD;0;41;K2CDWMTXCREFD;1707914646572066304;3826246918603383431;331;1;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;302074901;10;CvTfZYi2PQ0D;BAQa;l0O
12224B;MTXCREFD;0;42;K2CDWMTXCREFD;1707914646579635712;10661872384979194930;331;1;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;966477508;3;X7Tsx9CFfclX;HXDS;Hs3
12224B;MTXCREFD;0;42;K2CDWMTXCREFD;1707914646579635712;10661872384979194930;331;1;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;966477508;11;yuzyRMExfqBS;rWLi;qsn
12224B;MTXCREFD;0;42;K2CDWMTXCREFD;1707914646579635712;10661872384979194930;331;1;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;966477508;7;wRNXMAjDFFY1;mXD7;H8Z
12224B;MTXCREFD;0;42;K2CDWMTXCREFD;1707914646579635712;10661872384979194930;331;1;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;966477508;8;SX9W3jOknsB4;DpAg;Bpb
12224B;MTXCREFD;0;42;K2CDWMTXCREFD;1707914646579635712;10661872384979194930;331;1;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;966477508;7;7FDugx0LmGOP;3oBl;xRj
12224B;MTXCREFD;0;43;K2CDWMTXCREFD;1707914646587206144;8374275986190112557;331;1;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;270958719;10;V4hbz3fMKPoN;rlgQ;GkE
12224B;MTXCREFD;0;43;K2CDWMTXCREFD;1707914646587206144;8374275986190112557;331;1;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;270958719;11;I4l1BVuMzULx;L2pQ;ajt
12224B;MTXCREFD;0;43;K2CDWMTXCREFD;1707914646587206144;8374275986190112557;331;1;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;270958719;1;sLjr3zRmD4t6;xaFj;3QB
12224B;MTXCREFD;0;43;K2CDWMTXCREFD;1707914646587206144;8374275986190112557;331;1;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;270958719;9;18zXWOcDAdnU;Eiyc;5vL
12224B;MTXCREFD;0;43;K2CDWMTXCREFD;1707914646587206144;8374275986190112557;331;1;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;270958719;4;F54hkE0NjyAI;wn2c;e7T
12224B;MTXCREFD;0;44;K2CDWMTXCREFD;1707914646594789376;12508660414879132954;331;1;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;646191940;4;OGMkjbSAl9pI;zvxj;lgQ
12224B;MTXCREFD;0;44;K2CDWMTXCREFD;1707914646594789376;12508660414879132954;331;1;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;646191940;9;yz4ed5T0rtlm;pmYk;36i
