msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;orderType;orderID;orderPriority;symbolIndex;orderPx;sequenceTime;orderQualifiers 
85;75;12013;0;331;2BLKPTOL;9;0;216;1707914901276224256;9890378017699422653;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914901276224256;9890378017699422653;16;6;3;12;1706095058370559802;2;10596184277083086192;8;13315905811339234876;3658183026385599195;53738436;1993868946689504324;1706095058370572176;0
85;75;12013;0;331;2BLKPTOL;9;0;217;1707914901282738432;12848427241366767128;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914901282738432;12848427241366767128;10;4;6;2;1706095058373361085;8;11179779196384876031;9;10268697920685903959;2564336874476082563;762062763;-2974305553293508345;1706095058373373429;1
85;75;12013;0;331;2BLKPTOL;9;0;218;1707914901308220160;5085578362709245106;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914901308220160;5085578362709245106;21;8;3;8;1706095058385758829;15;7708236877361448283;8;11025617267306459942;10493815043091634481;579919728;2469408350805355417;1706095058385771069;1
85;75;12013;0;331;2BLKPTOL;9;0;219;1707914901319402496;10954193008605953222;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914901319402496;10954193008605953222;17;4;1;4;1706095058391855908;9;16049135208852902210;5;9473748484957696960;17854294524057023955;315339150;7022472621647944991;1706095058391868244;4
85;75;12013;0;331;2BLKPTOL;9;0;353;1707914901596742144;15290604222872530865;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914901596742144;15290604222872530865;18;4;5;13;1706095058402262886;14;7397947862431807365;9;6856214566707818807;8634728690853387693;844959358;-1092272035427295536;1706095058402274937;3
85;75;12013;0;331;2BLKPTOL;9;0;354;1707914901600751360;2455385928511875086;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914901600751360;2455385928511875086;4;4;0;15;1706095058404777027;1;12730433183247495345;11;484251181764738961;8415199087159822441;641357936;-8442395828199430443;1706095058404789059;4
85;75;12013;0;331;2ETFPTOL;0;0;1033;1707914930042928128;14427642575860398190;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914930042928128;14427642575860398190;14;4;1;15;1706095058351952554;15;15584136628814547305;11;10701908206806867996;15816955348374295807;564169381;5239724354388273011;1706095058351964857;1
85;75;12013;0;331;2ETFPTOL;0;0;1034;1707914930044514048;10338406731632524901;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914930044514048;10338406731632524901;17;7;3;17;1706095058352318167;10;13323113550842258511;8;13603770429478687847;10081920015647303253;451829176;6468796138471464865;1706095058352330241;1
85;75;12013;0;331;2ETFPTOL;0;0;1035;1707914930062834176;7676504116082111656;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930062834176;7676504116082111656;11;7;5;17;1706095058357164672;11;14281065175436812604;10;5801390607627558474;14295910364926910164;869985226;9189565118477195934;1706095058357176567;3
85;75;12013;0;331;2ETFPTOL;0;0;1036;1707914930071515136;17175721321326794425;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914930071515136;17175721321326794425;9;3;0;17;1706095058359879507;1;16937161019096455561;4;6527869483826084681;480527424196594215;942403957;8503073041847660873;1706095058359891449;6
85;75;12013;0;331;2ETFPTOL;0;0;1037;1707914930082681344;17992047184391646672;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914930082681344;17992047184391646672;22;7;2;14;1706095058363687027;7;7267034355648682615;5;5842177101024283397;14845197400279093650;641357936;1142342804535464536;1706095058363702802;2
85;75;12013;0;331;2ETFPTOL;0;0;1038;1707914930092960256;2877095639891245942;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914930092960256;2877095639891245942;6;2;1;13;1706095058367610823;7;15258142514881432057;1;13769175610904586616;824039726170554236;142043921;1750341100657677881;1706095058367622615;5
85;75;12013;0;331;2ETFPTOL;0;0;1039;1707914930102500608;2994848414761981577;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914930102500608;2994848414761981577;15;7;4;16;1706095058371581161;8;4025337125652875546;13;16346279977072388972;11923238416934933905;697925876;-4772809137922824977;1706095058371593525;4
85;75;12013;0;331;2ETFPTOL;0;0;1040;1707914930107277824;1011941023977218823;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914930107277824;1011941023977218823;5;6;4;18;1706095058373720782;17;1659228248464141146;13;11256676117717277451;13292696845757631867;780255171;-4122443368973173069;1706095058373733024;1
85;75;12013;0;331;2ETFPTOL;0;0;1041;1707914930108069888;14121891877539127130;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914930108069888;14121891877539127130;15;1;7;22;1706095058374077365;17;15553960373202862931;5;4583310860612886314;16148490415309197847;397856163;-4470137621741565832;1706095058374089711;6
85;75;12013;0;331;2ETFPTOL;0;0;1042;1707914930368316416;16535382125797218182;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914930368316416;16535382125797218182;17;2;2;21;1706095058377379243;8;8162574906856257373;7;15035477438414382222;4954864536329588344;941734235;4159049181274763676;1706095058377391448;1
85;75;12013;0;331;2ETFPTOL;0;0;1043;1707914930377113088;5984658600310514901;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914930377113088;5984658600310514901;18;1;1;10;1706095058381663797;2;1906270567275738520;7;1285136688231054405;3710062432159928292;355525551;-7700622286284302605;1706095058381675921;5
85;75;12013;0;331;2ETFPTOL;0;0;1044;1707914930394300416;3081586164395013161;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914930394300416;3081586164395013161;10;1;4;5;1706095058390068291;5;17491871664724396648;6;4979073481524182451;17575951343838350041;897061568;3711726135000955971;1706095058390080546;2
85;75;12013;0;331;2ETFPTOL;0;0;1045;1707914930398267904;13806059125058605506;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914930398267904;13806059125058605506;20;1;6;1;1706095058392303826;10;5712603233601226690;10;18351324924661321133;8331450623111243344;921949621;-1295149800564800593;1706095058392315784;3
85;75;12013;0;331;2ETFPTOL;0;0;1046;1707914930404624128;13807965406024171021;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707914930404624128;13807965406024171021;12;1;6;11;1706095058395993363;7;12092442517912359425;9;15789889206777976433;5161472110814883979;731342202;-6223264436870258717;1706095058396005148;3
85;75;12013;0;331;2ETFPTOL;0;0;1047;1707914930407813376;1403346143778293393;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914930407813376;1403346143778293393;6;2;2;23;1706095058397884269;5;14933680070099318851;9;8672064277793566093;17395850288837126518;588523366;-5172650315006486806;1706095058397896511;2
85;75;12013;0;331;2ETFPTOL;0;0;1048;1707914930410199296;5117693213129041217;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914930410199296;5117693213129041217;18;6;2;6;1706095058399322265;17;12353894542909148739;9;15104403279323031930;2850586289191251921;27066957;1518861009731635792;1706095058399334643;3
85;75;12013;0;331;2ETFPTOL;0;0;1049;1707914930414152704;16919093116560401372;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914930414152704;16919093116560401372;18;8;5;2;1706095058401769858;11;11315206685049931773;9;6496359847388144522;3496543178702020523;338709066;-2785657516365087587;1706095058401781961;2
85;75;12013;0;331;2ETFPTOL;1;0;155;1707914930011902720;1754231685769355583;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914930011902720;1754231685769355583;12;2;7;5;1706095058346437614;2;14652113011998469913;4;11027294192693338248;11255651817411168871;135619081;498104659570281136;1706095058346449846;2
85;75;12013;0;331;2ETFPTOL;1;0;156;1707914930014307328;9144857640966127802;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914930014307328;9144857640966127802;14;4;0;13;1706095058346755734;8;3181857483066592819;8;2517423372763036459;665260237344143507;958873221;-6181044626653309302;1706095058346768330;2
85;75;12013;0;331;2ETFPTOL;1;0;157;1707914930019107328;2836167896655316314;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930019107328;2836167896655316314;21;7;0;12;1706095058347430681;17;4885558343859562378;6;9823616140322165321;5382220907404511698;281877941;-7696291826288624563;1706095058347442820;0
85;75;12013;0;331;2ETFPTOL;1;0;158;1707914930025441792;11094930383758135672;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914930025441792;11094930383758135672;1;3;7;21;1706095058348449552;11;3943967940759603038;1;17908787758885999628;8519352395605805324;767156925;-3698163361297283604;1706095058348462313;3
85;75;12013;0;331;2ETFPTOL;1;0;159;1707914930028620288;7721364313636391532;K2CDW2ETFPTOL02;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914930028620288;7721364313636391532;19;7;1;22;1706095058349010122;10;8734105978267063763;12;5997707717709480576;16336416675090839374;662272845;6400674212942404842;1706095058349021829;1
85;75;12013;0;331;2ETFPTOL;1;0;160;1707914930033412352;142758877268467999;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930033412352;142758877268467999;16;4;0;23;1706095058349904242;17;6272240676678021927;1;8223387553803578134;9410633889295292832;576024396;639853799853222742;1706095058349916281;6
85;75;12013;0;331;2ETFPTOL;1;0;161;1707914930039781632;13613362516066439947;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914930039781632;13613362516066439947;18;1;2;12;1706095058351217958;9;12236968475083104129;5;10535961480877352829;3994611343147515870;235516096;-4701316502531417312;1706095058351230103;5
85;75;12013;0;331;2ETFPTOL;1;0;162;1707914930043721728;6800552514283463071;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930043721728;6800552514283463071;22;7;1;11;1706095058352134483;4;11643451141601066966;9;9306709405599534174;12777815098632338078;576024396;654932422851013642;1706095058352146478;5
85;75;12013;0;331;2ETFPTOL;1;0;163;1707914930066781696;17862464278281060637;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914930066781696;17862464278281060637;9;1;0;23;1706095058358369247;15;2310584495431374317;10;1375711846557523809;7135204614561241481;845948744;6964988214546206278;1706095058358381184;3
85;75;12013;0;331;2ETFPTOL;1;0;164;1707914930068351744;12832187356342465593;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914930068351744;12832187356342465593;6;5;7;24;1706095058358863081;14;7244306360710488651;4;956282915694686297;7427478812714881805;722112170;-5549923958401535520;1706095058358875169;2
85;75;12013;0;331;2ETFPTOL;1;0;165;1707914930069936640;1054203077954647779;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914930069936640;1054203077954647779;12;7;6;3;1706095058359363982;1;12072428890061456223;6;8729843117497077852;15120178420658209498;149423575;-2024246165580468107;1706095058359376313;5
85;75;12013;0;331;2ETFPTOL;1;0;166;1707914930070730240;1096046877127167728;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914930070730240;1096046877127167728;6;4;3;13;1706095058359620013;17;2576631228817105394;9;12616232390248447995;7398693536565362459;270958719;8292667064338211662;1706095058359631895;6
85;75;12013;0;331;2ETFPTOL;1;0;167;1707914930084264192;7798259716697220468;K2CDW2ETFPTOL02;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914930084264192;7798259716697220468;1;1;2;13;1706095058364270559;11;14643445351187303509;4;8496220945129647769;16158674699972031617;704352555;8763826646700658340;1706095058364282529;3
85;75;12013;0;331;2ETFPTOL;1;0;168;1707914930092162816;10363683431116452683;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914930092162816;10363683431116452683;11;2;3;24;1706095058367297306;1;16689597225663972127;5;13378682756355492256;2290112343592732235;304152982;4614439667167026763;1706095058367309387;1
85;75;12013;0;331;2ETFPTOL;1;0;169;1707914930098521088;15707519207150666267;K2CDW2ETFPTOL02;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914930098521088;15707519207150666267;8;7;0;18;1706095058369893650;99;17431027189529894363;12;16044432513960918245;1196329181512979226;397856163;223604682184407704;1706095058369905850;6
85;75;12013;0;331;2ETFPTOL;1;0;170;1707914930100920832;15350133749217960974;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914930100920832;15350133749217960974;4;8;4;18;1706095058370901633;7;583026904471626707;10;8594579865975083035;980596374010035108;958972949;-2045929685678361824;1706095058370913650;4
85;75;12013;0;331;2ETFPTOL;1;0;171;1707914930104097280;4828180326472879522;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914930104097280;4828180326472879522;18;7;7;17;1706095058372296877;14;17281222586229670446;4;18116985702532358266;12448535304041834164;941734235;-3001147764908493959;1706095058372314219;5
85;75;12013;0;331;2ETFPTOL;1;0;172;1707914930112883968;3874983206598180732;K2CDW2ETFPTOL02;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914930112883968;3874983206598180732;20;2;2;21;1706095058375524240;9;10415085046073703802;1;17934512668151037854;7732623666955025210;782873053;-2949898925696934463;1706095058375536416;6
85;75;12013;0;331;2ETFPTOL;1;0;173;1707914930366042624;17035196582068869793;K2CDW2ETFPTOL02;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914930366042624;17035196582068869793;16;4;0;0;1706095058377004229;6;4718513372330423377;8;14952166180821959137;14972275856940297013;75493707;2155737366470391218;1706095058377016605;0
85;75;12013;0;331;2ETFPTOL;1;0;174;1707914930380363520;4412923694053349391;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914930380363520;4412923694053349391;21;1;2;8;1706095058383279684;1;13671122340089885494;2;1926149684180939121;7799684951402557747;354837546;-908061372734800512;1706095058383291743;0
85;75;12013;0;331;2ETFPTOL;1;0;175;1707914930389534976;14218686478796448584;K2CDW2ETFPTOL02;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914930389534976;14218686478796448584;20;6;0;16;1706095058387457182;15;15546517324126703953;2;6119580614550080039;3174178124541180258;357076211;-2426860783481171058;1706095058387469253;4
85;75;12013;0;331;2ETFPTOL;1;0;176;1707914930391126016;408768431237170758;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914930391126016;408768431237170758;12;5;7;14;1706095058388320972;14;12436696655810738608;4;837909214861794716;938198654739426967;742696025;9096685473560686674;1706095058388333096;1
85;75;12013;0;331;2ETFPTOL;1;0;177;1707914930395098880;550953224522059829;K2CDW2ETFPTOL02;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914930395098880;550953224522059829;21;8;1;13;1706095058390508999;4;5111085441641076361;8;711752332831691544;12899133863766955558;611076622;-9132840899666244549;1706095058390521193;6
85;75;12013;0;331;2ETFPTOL;1;0;178;1707914930407019776;17987292035165781998;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914930407019776;17987292035165781998;4;2;7;12;1706095058397412319;7;892838243585717090;6;6904597646335089334;16567026983110193161;213949604;9170590138715544177;1706095058397424529;5
85;75;12013;0;331;2ETFPTOL;2;0;160;1707914930009393920;660505583755560208;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914930009393920;660505583755560208;23;5;3;17;1706095058346132496;14;6909867573031622105;2;13929733142490142831;713502462323032594;542212191;-4540073257167531026;1706095058346145566;0
85;75;12013;0;331;2ETFPTOL;2;0;161;1707914930026245120;1788448135457424532;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914930026245120;1788448135457424532;2;4;1;20;1706095058348585265;11;1584682155684417871;2;8295409279886411342;329323550614504972;969692305;-3235459655093138716;1706095058348597088;4
85;75;12013;0;331;2ETFPTOL;2;0;162;1707914930030992896;8404727914066434660;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914930030992896;8404727914066434660;8;2;0;11;1706095058349445994;6;8479484099725156430;8;13126674866048789751;13593321398255248223;236162361;1168416665579872317;1706095058349457620;3
85;75;12013;0;331;2ETFPTOL;2;0;163;1707914930035806976;6790506695953937080;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930035806976;6790506695953937080;21;2;0;17;1706095058350379023;11;6976057155137723176;2;15336379096606577684;9087546262860241989;433085588;2221532932779116231;1706095058350390847;6
85;75;12013;0;331;2ETFPTOL;2;0;164;1707914930042131456;2445174850622898534;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914930042131456;2445174850622898534;16;7;2;11;1706095058351770161;10;14856956688261699327;9;7483356535065525070;1474993202591091929;564169381;5820127885921256980;1706095058351781845;5
