msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;postTradeActionIndicator;eventId;eMM;symbolIndex;iSIN;mIC;tradingCurrency;settlementCurrency;settlementPeriod;settlementDate;settlementSystem;endValidityDate;lastTradedPx;priceDecimals;lastShares;quantityDecimals;tradeQualifier;tradeTime;crossOrderIndicator;guaranteeIndicator;exchangeRate;exchangeRateNbDecimals;tradeUniqueIdentifier;marketIdentifier;tradeEndValidityDate;tradeType;messagePriceNotation;temporaryTradedPx;finalTradedPx;tradingSession;TCOS_orderID_1;TCOS_orderSide_1;TCOS_firmID_1;TCOS_bookIn_1;TCOS_tradeQualifier_1;TCOS_accountCode_1;TCOS_tradingCapacity_1;TCOS_clientOrderID_1;TCOS_freeText_1;TCOS_clearingFirmID_1;TCOS_clientID_1;TCOS_accountNumber_1;TCOS_technicalOrigin_1;TCOS_openClose_1;TCOS_clearingInstruction_1;TCOS_originalClientIDShortCode_1;TCOS_originalExecWFirmShortCode_1;TCOS_originalInvestDecisWFirmShortCode_1;TCOS_originalNonExecBrokerShortCode_1;TCOS_cCPID_1;TCOS_longClientID_1;TCOS_cCPBicID_1 
412;138;12234;0;331;PTBCPTRD;0;0;64;1707915014107137280;7867119696306378277;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707915014107137280;7867119696306378277;2;3817603444280499178;1;273371376;QO4kn1IB7LGW;SEDX;wZG;1Tc;179;6496;11;20240124;845967774;7;2560;7;6;1706095069977350293;86;0;1;7;UZT730eeYpZtZbSx;SDD;49977;7;50;2682231655473675200;8194947268874483791;;15783148044650538236;1;U6QYAPcr;1706095069977407133;1;14;1;-3455915284784121940;mGWCcRohAgHA8jRDfr;rmoGBtJ6;2Cly9dHu;XnZ1uva6l3Z3;1;4;8;1711742647;-595927163;-845219170;390358582;2;q7D9p8HlJQKjlLjU;SAdhkLD6QhT
412;138;12234;0;331;PTBCPTRD;0;0;64;1707915014107137280;7867119696306378277;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707915014107137280;7867119696306378277;2;3817603444280499178;1;273371376;QO4kn1IB7LGW;SEDX;wZG;1Tc;179;6496;11;20240124;845967774;7;2560;7;6;1706095069977350293;86;0;1;7;UZT730eeYpZtZbSx;SDD;49977;7;50;2682231655473675200;8194947268874483791;;412011677676351955;2;tGvcJWoO;1706095069977532451;3;7;3;2435880454879258474;gbzQlx6PWVjkt7l6Hj;DHNRGFat;JgVQV8Xv;Bp0YTR7LbJ4F;4;6;8;1149504935;2008192277;2066879533;706160294;9;5IZRuG7XfmRqLksG;HIaYIlE3Db4
412;138;12234;0;331;PTBCPTRD;0;0;65;1707915014108752384;8237939256551821279;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707915014108752384;8237939256551821279;2;7539323147618742658;6;889615201;AQ2snrhIQDCS;BGEM;G3V;gaL;160;25054;11;20240124;41849574;7;772;7;4;1706095069978155308;21;2;1;7;uCBKg8O09lid4ihG;MM1;2823;34;30;-3083755311975649751;4003633962634450640;;13584954925439194506;1;FB6xP8rH;1706095069978213163;6;7;1;365392460308614501;1LjlbsG6JeJpeBPsCA;EzeycmiT;I8djHgsZ;OVO8rBOjmGv6;1;1;4008;-2059152711;1448722864;270559122;-1630633015;7;EBFTUJdBTiEzthkV;nfiSrFQWf2M
412;138;12234;0;331;PTBCPTRD;0;0;65;1707915014108752384;8237939256551821279;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707915014108752384;8237939256551821279;2;7539323147618742658;6;889615201;AQ2snrhIQDCS;BGEM;G3V;gaL;160;25054;11;20240124;41849574;7;772;7;4;1706095069978155308;21;2;1;7;uCBKg8O09lid4ihG;MM1;2823;34;30;-3083755311975649751;4003633962634450640;;7013921839056449343;2;PASEYg21;1706095069978343751;0;5;2;-2382714410318036013;PN1FUENRLil6R5ky73;tSHA8Y2g;avKWeP2B;NDqE351ldrxH;1;7;0;846923746;-1664407236;-2033589881;-233627353;5;fIwQmPUBD3cRMuck;VkvBeNm9O2O
412;138;12234;0;331;PTBCPTRD;0;0;66;1707915014110371328;13871325122132690464;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707915014110371328;13871325122132690464;5;11985642524616056979;2;731342202;fB4TVERuBKcd;MTAA;PKm;Fut;168;54390;10;20240124;281898565;7;4978;7;3;1706095069978972397;194;1;1;7;JKCDG2ldMXgLPKkw;MB3;33819;42;177;127412193010331787;964593792680309859;;15431448946554782433;1;Ymp6U6Ev;1706095069979028996;6;2;2;8538678415700757030;hrGQAoaWkyGG7cSHl0;lPF48jdx;NJrs3cD1;lkQuOSVAfvkX;4;5;4008;-2012762730;-1561791680;-1932127514;2095589209;9;yjjiDs6fvqEGzHqv;YDHusnpOMBc
412;138;12234;0;331;PTBCPTRD;0;0;66;1707915014110371328;13871325122132690464;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707915014110371328;13871325122132690464;5;11985642524616056979;2;731342202;fB4TVERuBKcd;MTAA;PKm;Fut;168;54390;10;20240124;281898565;7;4978;7;3;1706095069978972397;194;1;1;7;JKCDG2ldMXgLPKkw;MB3;33819;42;177;127412193010331787;964593792680309859;;1132611864343092318;1;is0pun2b;1706095069979153277;3;13;2;-2993034456831897671;6AFgEWr6sJpYNul8OU;LyeS76Tr;Zkxndv5k;dUXCy3xhVy4Y;1;5;8;-1871030626;-917303843;1809029482;-937580630;1;cWnNXuHwyiiwxwNW;xLgI9uh8lHg
412;138;12234;0;331;PTBCPTRD;0;0;67;1707915014111981568;2801016882568544942;K2CDWPTBCPTRD;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1707915014111981568;2801016882568544942;3;10980536948408629867;10;916475071;x8nc0PVS47RH;XMOT;Rt2;VJT;36;61524;51;20240124;723375787;7;2151;7;0;1706095069979764986;134;1;1;7;Jk6iEVyCkZ5vjxEw;UMO;40235;103;213;3441507193905996735;3681642944736204841;;14019747651972895707;3;eUgK4vcz;1706095069979823781;0;7;2;-3485811301519728912;UV06XaqVDOfYUCypbd;qvQe0fjc;ilK8N91I;JZtZGgKJxjQn;4;0;4010;1227192407;-1171547034;-1096360568;-460135943;5;dcq4IBisHVNyyXfv;Dmc0LB9EgMP
412;138;12234;0;331;PTBCPTRD;0;0;67;1707915014111981568;2801016882568544942;K2CDWPTBCPTRD;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1707915014111981568;2801016882568544942;3;10980536948408629867;10;916475071;x8nc0PVS47RH;XMOT;Rt2;VJT;36;61524;51;20240124;723375787;7;2151;7;0;1706095069979764986;134;1;1;7;Jk6iEVyCkZ5vjxEw;UMO;40235;103;213;3441507193905996735;3681642944736204841;;15508699905678168724;2;KwRM5Z2R;1706095069979954431;1;13;1;-8432443022619026074;0QIMNxouzuUgLNNY9q;QjFQkyM5;kUNzc431;RZzh4K75r0Nb;4;0;9;-1901596081;-1698321008;-2031871518;-212537946;3;jxNs1cY8VD1lf4er;b0FGhUKboqD
412;138;12234;0;331;PTBCPTRD;0;0;68;1707915014113589760;4768175774473216803;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707915014113589760;4768175774473216803;4;7774864399925245360;14;984029995;8I7jrMHHzW6y;MIVX;lcR;9X6;77;14728;60;20240124;97199061;7;364;7;7;1706095069980569498;39;8;1;7;Ljfrs99rvz96tMJO;MV2;58137;19;175;5294384011174743485;2786902740084611624;;9141856009126773939;2;enOBVsfX;1706095069980626368;1;12;1;-620200890450700531;WzqLm2mviOzvN03tjO;7urBNnZx;SKAuEcLn;60zY2VE4tFuN;4;9;9;-463963893;1696466974;885115828;879655119;2;bX4crHVFDvkni9W4;UlDN714rRKV
412;138;12234;0;331;PTBCPTRD;0;0;68;1707915014113589760;4768175774473216803;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707915014113589760;4768175774473216803;4;7774864399925245360;14;984029995;8I7jrMHHzW6y;MIVX;lcR;9X6;77;14728;60;20240124;97199061;7;364;7;7;1706095069980569498;39;8;1;7;Ljfrs99rvz96tMJO;MV2;58137;19;175;5294384011174743485;2786902740084611624;;12086574767398217642;1;hfRJZ1Aw;1706095069980756480;3;14;2;-640713589372532723;m0PSnUzHRnSx8l8y75;sPd4yG9K;r3svQvaM;CoOyKprZhBTH;2;7;4010;-7110420;-69801640;-1019614459;-543523662;0;3nv8jIqKwCjoE0Tz;oMWYoByavUr
412;138;12234;0;331;PTBCPTRD;0;0;69;1707915014115198208;2459054118592385394;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707915014115198208;2459054118592385394;3;14749036777886294612;6;267525860;5NvrV40oOF9s;BGEM;mVz;561;192;57033;12;20240124;937168284;7;961;7;4;1706095069981397607;224;1;1;7;NsgYoOSPKMOvb74q;MM1;33738;102;243;-1907639728462366044;4313100735325126974;;8269322016117516725;2;t1Wj2hSt;1706095069981455227;3;12;1;-5316442625716961030;GSpg8XT96jBAXEsTaO;tkDvFkVz;7DjMDiwb;Amv17A4oDB2Z;1;7;10;-1702530752;-1244576990;-1653534409;1043724059;8;LaCXJB1n3VAsLfTu;0sBY1fU3YPz
412;138;12234;0;331;PTBCPTRD;0;0;69;1707915014115198208;2459054118592385394;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707915014115198208;2459054118592385394;3;14749036777886294612;6;267525860;5NvrV40oOF9s;BGEM;mVz;561;192;57033;12;20240124;937168284;7;961;7;4;1706095069981397607;224;1;1;7;NsgYoOSPKMOvb74q;MM1;33738;102;243;-1907639728462366044;4313100735325126974;;1239263913912991737;3;w76D16Qr;1706095069981585427;4;7;2;-8361416417204076295;wtmQpqYPKtRJArumOC;1VXsprVN;nb60fDV1;3MAlBDJ81vIr;3;9;9;-475111473;-2123254725;1777131735;1638581214;3;pEdzeFQkHslvHPP1;PMymLJPJ1Gl
412;138;12234;0;331;PTBCPTRD;0;0;70;1707915014116820224;17544438795764154225;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707915014116820224;17544438795764154225;3;9298516222603620694;99;136283212;WMUkZE9cqhSw;MTAH;4F7;mum;172;20897;10;20240124;676339403;7;1784;7;5;1706095069982214029;13;0;1;7;TKJNDoXeg48wRFEf;TAH;64133;100;81;5498759592140174018;-6929761448633705253;;14033107154199920802;2;DXjLRgbW;1706095069982271890;6;6;2;4671820250650847382;5IGDkwkb0zdfTzH0IM;sM5lqcmW;yzKFAl07;6xhHD62JtbDf;2;4;10;-405376984;1680875043;1614258069;-704420222;5;9OxELGHLn3nTWBLP;FQuY8jAvK3G
412;138;12234;0;331;PTBCPTRD;0;0;70;1707915014116820224;17544438795764154225;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707915014116820224;17544438795764154225;3;9298516222603620694;99;136283212;WMUkZE9cqhSw;MTAH;4F7;mum;172;20897;10;20240124;676339403;7;1784;7;5;1706095069982214029;13;0;1;7;TKJNDoXeg48wRFEf;TAH;64133;100;81;5498759592140174018;-6929761448633705253;;3765075686970235809;3;WS2C8EsJ;1706095069982398051;6;12;3;-8152517158699713888;Ydz6aHd4Sd6Tv6Juq7;Yz2kmMlU;ffUQQhxC;8spKsGkTDSWg;2;1;4010;1771669658;1562396557;-2130097540;-304971637;2;Djd3ivrTg7z2w5lJ;TVwvqA1EqT4
412;138;12234;0;331;PTBCPTRD;0;0;71;1707915014118432256;1917762525439647522;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707915014118432256;1917762525439647522;2;16244808923437564422;15;177707962;SmLsB70WJWnF;SEDX;3zv;jCn;163;336;11;20240124;682250430;7;4291;7;2;1706095069983045341;93;8;1;7;eTV9UQ2VRqKlEdPO;SDm;43487;104;95;4111939768975873676;-6405746046263453632;;13944115450078330429;3;zERL7jZX;1706095069983103564;6;11;2;-4486535276883445442;gi15Rgoqk5PuPg70av;mo5zxVZl;Fp2ygFpU;SdjvZqvTujQK;2;5;9;-984421522;-2045239155;1888637027;27244533;1;HC3jr5jF77V6d8pv;lbtCsA0BFOj
412;138;12234;0;331;PTBCPTRD;0;0;71;1707915014118432256;1917762525439647522;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707915014118432256;1917762525439647522;2;16244808923437564422;15;177707962;SmLsB70WJWnF;SEDX;3zv;jCn;163;336;11;20240124;682250430;7;4291;7;2;1706095069983045341;93;8;1;7;eTV9UQ2VRqKlEdPO;SDm;43487;104;95;4111939768975873676;-6405746046263453632;;17022855148846299520;3;l63Naqdj;1706095069983234225;3;9;3;4199301501267245988;mgz4nTpEmb2mOBUqWT;PEYffoki;nMSpdQsR;MoVlJNvCDHzw;4;4;4009;290382544;-603302743;-581005286;437253004;5;ipjJxX6AWQh1aATx;fFYVH8zCOIl
412;138;12234;0;331;PTBCPTRD;0;0;72;1707915014120066304;12498412708133027755;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707915014120066304;12498412708133027755;5;6824264025171663535;9;944323497;7v3Xw4VTGBLY;ATFX;5Vu;rX1;121;56223;51;20240124;354766968;7;4497;7;6;1706095069983888654;125;8;1;7;63OU96uz4dcmUWWL;AAA;34605;9;174;8587576211063293845;-8198151137180652327;;597356494124030728;2;N8jHjfq1;1706095069983945193;7;8;3;-1070998663363088753;86ZvJ0MVwcZA2Jzpei;b3qWisTv;MycMMLsE;PTCHcqu9jYf8;4;9;0;-1264572124;-1892445600;528707684;1659186264;6;eLOMAQEVXcQUOlTs;gpFZ2CXJN5l
412;138;12234;0;331;PTBCPTRD;0;0;72;1707915014120066304;12498412708133027755;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707915014120066304;12498412708133027755;5;6824264025171663535;9;944323497;7v3Xw4VTGBLY;ATFX;5Vu;rX1;121;56223;51;20240124;354766968;7;4497;7;6;1706095069983888654;125;8;1;7;63OU96uz4dcmUWWL;AAA;34605;9;174;8587576211063293845;-8198151137180652327;;4044458849016204619;2;h1Djajw9;1706095069984070756;5;8;3;529240447938566781;7kTxAopcwcb5bbtPDG;5Gn5w1WK;lrOqXyGB;x1GPOSSaKXhj;3;3;10;1496597347;1457443339;-259668860;-875365298;5;38Drr9BRxan9Vh0U;k9NhUFp6I9y
412;138;12234;0;331;PTBCPTRD;0;0;73;1707915014121682176;5455086263141304439;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707915014121682176;5455086263141304439;5;12563297582670010952;1;841345320;8q2Qd1atS3th;ETLX;TpZ;87Z;171;27717;51;20240124;143256655;7;3883;7;3;1706095069984716264;8;1;1;7;Xut3fqAnGq1JnUH9;TLX;10794;48;44;8247007385721822362;-3144378506242640959;;6771697330010640379;2;d0nxoKYZ;1706095069984775209;0;4;1;-8531517567861166241;AhIK2qd6K8Mf7IUcnk;Qg9NXePG;CFenXqvp;2bY3HoCOUwdE;4;4;4009;1318758400;970843317;-2110396343;-1398714461;6;qqyViU0iMPxk9pLh;OePZubSCCyN
412;138;12234;0;331;PTBCPTRD;0;0;73;1707915014121682176;5455086263141304439;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707915014121682176;5455086263141304439;5;12563297582670010952;1;841345320;8q2Qd1atS3th;ETLX;TpZ;87Z;171;27717;51;20240124;143256655;7;3883;7;3;1706095069984716264;8;1;1;7;Xut3fqAnGq1JnUH9;TLX;10794;48;44;8247007385721822362;-3144378506242640959;;1976135365306625901;2;Oy4lCfrD;1706095069984906566;0;10;2;6165018858794995563;YrrfEPsiW3F4GtzmTY;9wzXoRG7;b37zMeL1;roSbLZ3gvW0r;1;7;4009;-938207122;-1086246984;1750547720;1218133068;3;z2X5ZFtbW7Yf6vXt;mp6D3iKduWI
412;138;12234;0;331;PTBCPTRD;0;0;74;1707915014123289856;14086534101814572249;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707915014123289856;14086534101814572249;2;2896705169888024918;1;449655990;s0eEaAlGN4Rj;BGEM;Lgu;Q6t;60;24821;10;20240124;319858697;7;3733;7;7;1706095069985560453;87;2;1;7;G5a476xjNwvjnVO0;MM1;2734;46;191;-6940253544214558896;182354948088769750;;8299260236549377850;1;AsSilQtK;1706095069985617010;7;14;2;-8763157809509409339;BW8re6dB0iGEWJVIhX;rdylNmz9;trfwaJne;oMyQp4Jilgti;4;1;4009;-2007857657;576435621;-156334525;1097828177;6;afDep2pHl7J0Rm8z;MJvjSXTLRaR
412;138;12234;0;331;PTBCPTRD;0;0;74;1707915014123289856;14086534101814572249;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707915014123289856;14086534101814572249;2;2896705169888024918;1;449655990;s0eEaAlGN4Rj;BGEM;Lgu;Q6t;60;24821;10;20240124;319858697;7;3733;7;7;1706095069985560453;87;2;1;7;G5a476xjNwvjnVO0;MM1;2734;46;191;-6940253544214558896;182354948088769750;;18341832621406026764;3;0GM8zLAO;1706095069985746536;7;1;3;6020704945081004845;630WQ9H3ATB5FgB25K;F6L1APro;01el8Dmh;o1Zv1IIPzoK3;2;5;4008;-1762480853;-638903710;-2043037615;-155462948;0;lM4HzFojUZBwJEOT;GaitsS2Uw13
412;138;12234;0;331;PTBCPTRD;0;0;75;1707915014124899072;16030441206279300434;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707915014124899072;16030441206279300434;1;8433034432430944319;7;542212191;HFlEOY4ui8hW;SEDX;bsl;VNk;188;10372;12;20240124;219072285;7;3288;7;2;1706095069986398398;113;8;1;7;bWxejso2uXbJO3UV;SDQ;53962;102;51;7805917972119144236;-1937956296908197626;;14712514832450956842;2;dTlEdss3;1706095069986456524;3;6;1;-6179414909017097437;omgq7iyn0tLDBzJFBr;1HAN7zAj;nQyRQOI3;VIpuDAuEHkgE;3;6;10;-1199817787;-52491859;-1731367628;1803586216;3;EQQ2RlkZ3nmtJ4Ys;rjFxB8b7OUZ
412;138;12234;0;331;PTBCPTRD;0;0;75;1707915014124899072;16030441206279300434;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707915014124899072;16030441206279300434;1;8433034432430944319;7;542212191;HFlEOY4ui8hW;SEDX;bsl;VNk;188;10372;12;20240124;219072285;7;3288;7;2;1706095069986398398;113;8;1;7;bWxejso2uXbJO3UV;SDQ;53962;102;51;7805917972119144236;-1937956296908197626;;10594411674977635357;3;zRiXYj0k;1706095069986586557;4;10;3;-8349945457709760283;ObTgMKSTNtwukzy7AY;foBIpNqF;aI8vOxzp;AkHyQiCjuwQV;3;7;0;-1834236481;-1245089946;-1893282953;648457862;3;6NOwPJh8DPejK0Wy;VVZEvXT5x3S
412;138;12234;0;331;PTBCPTRD;0;0;76;1707915014126504960;10910263219254333741;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707915014126504960;10910263219254333741;3;4215264651221670990;5;270958719;3xt2xnbOIXCs;ETFP;EqT;GP7;168;13604;11;20240124;83772312;7;3962;7;2;1706095069987253823;51;1;1;7;dA61LGPEwswNbFI0;UTF;57414;26;152;-1616912917851523754;-2669485179108170474;;4570555480785061311;1;gZ9s5Hlu;1706095069987310430;7;4;3;5362797145267475388;s93zUrQMwvoHKskfrP;yx7WBbyF;rqQAfaZA;NDaRLEcRDY0K;4;1;10;-1074799712;-613134460;-1418896917;-1176093088;3;oBbXTJ3dkBpNteCx;dUOcnaRFuGg
412;138;12234;0;331;PTBCPTRD;0;0;76;1707915014126504960;10910263219254333741;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707915014126504960;10910263219254333741;3;4215264651221670990;5;270958719;3xt2xnbOIXCs;ETFP;EqT;GP7;168;13604;11;20240124;83772312;7;3962;7;2;1706095069987253823;51;1;1;7;dA61LGPEwswNbFI0;UTF;57414;26;152;-1616912917851523754;-2669485179108170474;;8749132910022838429;2;B8xH9OZe;1706095069987436484;0;13;3;-7120363777320913125;DgTZdcIzkC8C99hNQ7;CbUqOZbN;psgnO8nq;aoSfpobeJ6RE;3;3;4010;-1252877993;-1131634246;-1452048092;1493478561;9;Df2RSjGNkb9qFLWe;Ga5gihAv2H8
412;138;12234;0;331;PTBCPTRD;0;0;77;1707915014128125696;11667823771135552897;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707915014128125696;11667823771135552897;3;3147277965700200286;17;742696025;MgEHbEVwNSjE;SEDX;sEh;WLR;176;30090;12;20240124;368117107;7;3478;7;5;1706095069988121932;16;1;1;7;t5rLIGEEWuA35dJs;SDQ;7999;25;165;-692219826214598844;-8102876401916215349;;5096637169093569117;1;AGLptvT9;1706095069988180141;0;7;1;8215271210340425795;01HMh6VEc5JTVolkoQ;ynrqSXV1;6YF5zaJv;TaAekdDJLY11;4;6;9;-1113751951;-1423246982;2074240665;257139262;3;tJrsJjCUDoo4h6EP;lrr6oS5uYNb
412;138;12234;0;331;PTBCPTRD;0;0;77;1707915014128125696;11667823771135552897;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707915014128125696;11667823771135552897;3;3147277965700200286;17;742696025;MgEHbEVwNSjE;SEDX;sEh;WLR;176;30090;12;20240124;368117107;7;3478;7;5;1706095069988121932;16;1;1;7;t5rLIGEEWuA35dJs;SDQ;7999;25;165;-692219826214598844;-8102876401916215349;;14093281974460416008;2;Q9pyk1kA;1706095069988311433;6;15;3;3556728985572568461;Euwohvl1FzbK4Q0Aph;Yo3HsYhy;iGCQaMx1;50zGAoOkqSBN;5;3;4009;695037221;-1584805856;-1849931489;606662506;3;J66u2rwANCvvCiAV;sPC4doeRGv8
