msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookOUTTime;eMM;eventId;symbolIndex;crossOrderIndicator;counterpartFirmID;executionID;executionPhase;lastShares;lastTradedPx;leavesQty;orderID;tradeQualifier;tradeTime;tradeType;counterpartyReasonType;tradingSession;displayedQty;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;tradeUniqueIdentifier;QR_bidSize_1;QR_bidPx_1;QR_bidQuotePriority_1;QR_offerSize_1;QR_offerPx_1;QR_offerQuotePriority_1;SF_legLastPx_1;SF_legLastQty_1;SF_legInstrumentID_1;SF_legSide_1;SF_executionID_1;SF_tradeUniqueIdentifier_1;OFD_evaluatedPrice_1;OFD_messagePriceNotation_1;OFD_finalSymbolIndex_1;OFD_finalExecutionID_1;ISFO_symbolIndex_1;ISFO_orderSide_1;ISFO_orderPx_1;ISFO_orderQty_1;ISFO_lastTradedPx_1;ISFO_lastShares_1 
298;137;12008;0;331;2ETFPTOL;0;0;1052;1707914930078381824;13446367235257035938;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914930078381824;13446367235257035938;12;1706095057926886058;9;18425171062306235231;912775729;150;weLjZiSg;2016218944;2;4135;399597729;5206399459208296206;1588032182924193109;4;1706095057926909567;47;2;3;14075360749896676730;1706095057926924389;0;7758597619710682413;JVdslDs60iIVftEa;12875309835311904494;-7020627460043321928;4288151708436558883;6423326992031637482;4346525773543915616;7326489469592314170;-3562142626770535735;2948496934658904296;3326568307;2;1388397524;y6h2uhcGlmyOxAuE;5923381736647878328;17;3695089559;1703585002;912775729;3;5813419540409385031;17273653505603971724;-3470303629018514301;6731025398177584742
298;137;12008;0;331;2ETFPTOL;0;0;1053;1707914930415932416;15312615931577156097;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914930415932416;15312615931577156097;16;1706095057933057229;15;1845008724741674248;910422888;111;td23Zq5T;1040368004;1;2663;883948513;13756912963949705826;13543810003604052544;6;1706095057933080078;26;7;3;9340852627545751491;1706095057933094496;0;17361446131791519126;GpPUtVbeZGP1MpS3;3925637193714389734;-4128690012126916293;4021044333834598598;12273462163153502118;-7962148477167629675;15332844258378916037;-6048846869583878271;2405636431430627294;1432425455;2;4035254686;TysuxW57rN5S5nhG;-983053376788091431;182;50643967;3684030778;910422888;3;1881990603678068418;11618968931214760641;6884547954514272672;1821928733210574377
298;137;12008;0;331;2ETFPTOL;0;0;1054;1707914930427279872;6017289629847448404;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914930427279872;6017289629847448404;14;1706095057934009900;14;16536150304962279039;451161021;125;14WqYMzw;3252752206;1;351;429425882;12061199524540188542;943057130147368519;3;1706095057934033039;41;6;2;13525302694553869235;1706095057934047628;1;2527702080531846218;pNpOAbCvpzfUmV7A;7914895531775563060;6983844083936912979;2536528980686299794;9599695554482194975;-2876927781712296283;7168283066988934957;-4961142964644934570;13071827741589205391;3714753462;2;4105588581;ga8emN3QvIB28s3r;-953103312081673732;49;1422269950;3315081008;451161021;1;7645327228759675640;17938579452975613567;1467964657698800316;10276227472248608598
298;137;12008;0;331;2ETFPTOL;0;0;1055;1707914930434789120;2770867891921027113;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707914930434789120;2770867891921027113;5;1706095057934663589;2;3098903125554275489;47741981;144;2nqPE5gk;1507729922;1;3641;678987647;16942269133105243272;13302066446755849890;2;1706095057934686692;103;7;3;2634958836342475772;1706095057934711865;4;10010667414541833287;hhTATYFp1frNIgZP;14849669573824552055;5717718545048881375;18360391682432431083;7357811551198528535;2584961999559521009;16679075029451203211;7422386710827917870;2755669094861673050;3810621707;2;2912107808;dxi0KQ2WW2gjixpe;6343185405456998333;109;1183539798;1719924597;47741981;2;-8450714167280018443;10447032474740877132;-1858147295981856226;2538199355854760455
298;137;12008;0;331;2ETFPTOL;0;0;1056;1707914930457553920;14960535304460483868;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914930457553920;14960535304460483868;15;1706095057936732402;6;11542213587525343066;315863755;243;yMrcWcrD;2213377529;2;793;440342146;4395909616804428917;10521245298405619208;3;1706095057936756342;39;4;2;9470596507502012839;1706095057936770675;3;13815730354316543373;MNdulPsA3IWo3Wtl;6850513394656002403;-8866523795667030908;10083592070922888215;3593786565238465693;67716612684350615;1768698855921349451;-6380165353769040818;3854356119101916421;3760824018;1;2829651787;6renEojdndhVLIG0;2434011616600013304;242;136890218;1014367349;315863755;3;-6083960411131292622;12723129560589868507;-8671334501396378065;6778754641947833597
298;137;12008;0;331;2ETFPTOL;0;0;1057;1707914930465155328;17211376023041358591;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914930465155328;17211376023041358591;23;1706095057937442477;4;355028567195875963;355525551;97;bZ9QOtMM;1268897926;4;2944;64951206;3160687055136407620;2885736109539191134;2;1706095057937465651;31;4;1;17281630600333547632;1706095057937479954;2;7451202146057612601;sJ8PtjQjYAu6cDaf;8622225706086004551;8071805337589444170;7575767894991061242;11155336509908531494;1867264533667164885;3847452133137121316;9106873454953655468;16789486497125558279;3402788871;1;3369058218;HIYj5t4JWz62ToS9;-8807108637301877085;155;2373514656;3057565588;355525551;2;-1766076958688493502;5488156676994529303;-4965013885102057849;9770454257808785642
298;137;12008;0;331;2ETFPTOL;0;0;1058;1707914930495387392;6773608950281039234;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914930495387392;6773608950281039234;16;1706095057940438191;10;15569768911064976156;306138594;64;uHYNajuN;1048177117;5;1495;330951245;4273334257524181727;8961281258257400754;4;1706095057940461638;28;4;4;17939621390583807706;1706095057940475901;4;10079775054419447773;uBYaX8PaJOEy5IrD;1909155353391127025;1784473511188765383;2436593609121385344;11224937002034760149;4284689778617730647;8627778326778251144;-1640655652291954686;3534116957221200240;3193576328;1;538571589;QFRaG36Dd5Cpf6d9;3399522471658080285;19;2464035083;342476130;306138594;2;3100990325094907644;9222060402947677483;-298457895696506418;12772270065803186871
298;137;12008;0;331;2ETFPTOL;0;0;1059;1707914930653404672;16354489948844062677;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930653404672;16354489948844062677;8;1706095057941214232;99;11751053329612648676;281877941;117;ue5rVBIt;3820009961;1;2083;378647116;4356831228006275985;4483666657805885915;2;1706095057941237522;16;4;3;17187281527099481601;1706095057941251915;5;877880402951264787;fgJ0D3gl4YoEoBzd;17922177540618997256;-5796451340149966222;11435540601699383892;15408060234691153155;7688833224811636374;10490018315070330811;-2254983751650784585;4420910735281509151;1213076337;1;89008358;XCKYIli6PWrHohn3;-5253235141961859128;224;2181352554;3685064366;281877941;1;-3694383175809655435;1818271380202793155;-7688209547965445409;2698104909822288875
298;137;12008;0;331;2ETFPTOL;0;0;1060;1707914930679855616;15381977050411501000;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914930679855616;15381977050411501000;12;1706095057944041672;15;15466303745115652933;509093810;63;PfuNzg4P;3866573580;1;2749;475749236;8711732500791173364;6701662236459325903;5;1706095057944064965;13;1;1;10190285744734167791;1706095057944079181;5;7324609766703253530;VBBzzii8gsuOccpj;6044252263703933628;2145817218862901326;18083459874015797626;17632960941006312652;-7423643602098158030;5634260561513661894;-631099131458026970;6667621633417704424;2497972181;2;1982299796;ut1RNUqHWhzssPPx;6065740038162382681;119;3668210368;683712411;509093810;2;8103882074485563267;3247917779048579754;-944671818140454202;13985134170885140217
298;137;12008;0;331;2ETFPTOL;0;0;1061;1707914930713781760;6090993655825669908;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930713781760;6090993655825669908;17;1706095057947971690;15;17714694332966924009;433085588;115;zom0W9wr;3237858342;2;4586;592755922;11220070814115380431;15555739974411025828;1;1706095057947994754;18;6;2;16619487656735746934;1706095057948009081;6;15278723292684123189;zptSnizCpp51lQeX;4120807521667234532;-2979879349898632591;14338496583656188119;2371640610164564371;4409507973437509816;13218776351471082629;-5426719205432588530;3490928569945644585;3061631787;2;910408771;6kHyG5psX7B33IG0;7119543617287578927;196;3315192085;1197228699;433085588;3;-1493472391495120046;11471892018108286724;-6171500365581150541;5410674780331295459
298;137;12008;0;331;2ETFPTOL;0;0;1062;1707914930766470912;11667595266336896874;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914930766470912;11667595266336896874;10;1706095057954601383;10;14787998962068662763;120173096;149;VfvVUup8;591008921;4;4071;729157598;3645198730816262345;11615927395666115441;0;1706095057954624720;39;6;3;759295661331912901;1706095057954638716;5;6257254395063696028;pzFWAzeZNogKZjo7;4975688833328352835;4798852594174479339;8199820593570299547;5645728517945604771;4332145052933514165;1667972576456293454;4412777993687278374;1593830511814846422;918799234;1;246697419;G4PjT7KabxPvhzpw;6562247987464822760;140;3629507812;1644516160;120173096;3;-823523615350078487;14305407434557731715;-7795211523009712199;17002928948742158131
298;137;12008;0;331;2ETFPTOL;0;0;1063;1707914930819257344;5767303521169852719;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914930819257344;5767303521169852719;2;1706095057961993848;1;13109648462041848240;306138594;169;whAOTDqI;1627150673;4;3794;781534038;18020340461036287960;9423018952032531170;5;1706095057962017008;32;6;3;11910268157026517311;1706095057962031379;6;10267444541725623150;UZVx5cJxk2PAtZLm;1979383733365679343;1121737843031715018;534102360821879579;10732028512554008867;5153575295944250189;5639910363525178172;-5047983853466205591;11760474967772512960;27963023;1;1772598579;dwli08cVsr3VpzcJ;-7924147554806320302;73;3037420105;1126941554;306138594;1;619329476579745840;4765675347133683076;-6145031785673521021;5170174490014053643
298;137;12008;0;331;2ETFPTOL;0;0;1064;1707914930845586432;7254238229123067809;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914930845586432;7254238229123067809;8;1706095057965959180;11;9111887577854044059;586880250;55;sXYXV0Wk;754777602;4;4433;214507979;1398696910606159185;4615875759307421605;2;1706095057965982745;41;7;1;3141566436534989755;1706095057965997062;0;12618854370407856957;3I4b0Jqjjt38Adem;14048901066362715825;-9110429753601020627;6411941389927429895;1628777939100779001;-945707595865543651;12032965703421138942;-3924638909801957067;5968612672056971077;1708054609;1;228229161;vBwwP6epm1miW8n4;-1846627061832208254;189;2959663580;26803602;586880250;2;7104457231208143446;2493071049952115879;-5712943354717810644;2147895970840969845
298;137;12008;0;331;2ETFPTOL;0;0;1065;1707914930947173120;16660696786955658961;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914930947173120;16660696786955658961;15;1706095057983169228;1;12107984634229555460;225974287;37;bIfMWATa;1124424741;2;4276;295361794;3845297728179980688;6083515770872076570;4;1706095057983192642;104;4;2;18388216971331442924;1706095057983206948;5;8266689679794811515;zN1NjK4h9JXKUClG;8711942949881474574;-7227200175661147051;5942257616584159829;11349365533116013935;6733558450269074657;14195389422013162618;2528773707632215363;14707841718945356040;4019250370;1;2269521034;DqTfVKHwmlkyP7zh;-7143917608062605172;239;3338609096;418474607;225974287;1;7754484322697526817;7517340750958428639;6194310282041066482;5582156680235442009
298;137;12008;0;331;2ETFPTOL;0;0;1066;1707914930954690816;4021096939279795152;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914930954690816;4021096939279795152;19;1706095057984545745;2;5521102661321634558;969692305;25;BnrdHM1W;1535412007;5;4610;176391180;1428941344271082241;18423311110052708003;0;1706095057984568860;33;4;4;7573383695381153242;1706095057984583130;1;2316368220049802109;ctP1rHx4INFuYMBs;6194990491931716165;5677494944384305470;602865177299461607;766615330166087701;-5963200244628629608;16250885886369238434;4763027720987546429;4921135111790359467;1535004635;1;2240631782;WiXP7m6ukv7j8AtE;5494829316550122272;243;276730537;1006698606;969692305;3;1640343157081299791;15959402977339751660;168091178450110846;8139446346979171067
298;137;12008;0;331;2ETFPTOL;0;0;2293;1707914931016058880;1476653505469157117;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914931016058880;1476653505469157117;3;1706095057996093212;5;3126737760245046243;710897910;37;KRXdyAsR;2733172055;4;1826;818585815;65988154085332002;5602162705996183785;0;1706095057996116670;20;1;4;5125355511903969463;1706095057996131165;6;8503196452548316978;qtBB6I8ni5P8OYM5;1356210382017978654;-4229531630766360136;5951822197342748752;5427508783076894137;-394758180497418213;17985406641828706002;-7068120988758324096;10037304617789696657;3106429642;2;270845216;YOedthFKpjEzT9Bg;-6929529993705183206;59;1706893554;825577162;710897910;1;-8917861724315858673;4676663295263924207;-1199553964818488069;14647941016053091242
298;137;12008;0;331;2ETFPTOL;0;0;2294;1707914931102785536;4445861043850990900;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914931102785536;4445861043850990900;23;1706095058014305198;10;2469467676763968947;293632506;160;yRE81qTp;3398240323;1;3403;459662798;3392268284063523097;4413228127830832536;1;1706095058014328603;103;6;4;6573246438259782652;1706095058014342769;2;13351575109569263457;BMTVKKFmqOybBMMF;16903806494153517339;-5736216292707198381;12160414147223480158;1471142672169695785;4295195834977146888;13387400215827133319;-150069208531213860;5359641732943294705;1620160360;2;3430242984;v2l92eP7PacTLcKD;6989677855485854784;92;2160131095;1359197215;293632506;2;1929368061142499367;13928447404462358041;-3723913971790578287;1430611873166032701
298;137;12008;0;331;2ETFPTOL;1;0;179;1707914930025302272;1125895190716393473;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914930025302272;1125895190716393473;15;1706095057924085157;17;6926667203883291481;993224417;75;KmapweQ8;1386001346;5;3472;379723517;6095994603241664888;5094266876763455479;4;1706095057924109010;9;7;1;1379663181137822215;1706095057924123717;0;8474721856292354194;0BD2m54HQtdpEXtx;10632170198345061285;-7706866899551532135;14808082457421733258;16368107607934392145;995039967397980824;5034777432586991570;-9115037625139622284;3007874446286275035;2238096452;2;3177955402;K3rW9uHfKXdOpVbG;-2812635357236862485;172;1601839033;1050244694;993224417;2;3244562808045738041;11522768377346294116;-1216268054210124424;15358610020915642167
298;137;12008;0;331;2ETFPTOL;1;0;180;1707914930036683776;12556953097663855550;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914930036683776;12556953097663855550;21;1706095057924621408;6;7719763975553738103;946518645;112;zKMI3nFY;1184637876;4;1947;256917414;4286661639092251447;5521289617015359406;0;1706095057924645063;18;5;3;5123605063949924584;1706095057924659671;6;4094138293539586621;DbPSnevxiszfZVv1;3650743503669683670;3392802094102636949;14461447157748902648;12949062068455635233;1421153204410311351;1250485991394871675;4428028356526824689;6459614773039754444;115317568;2;3330962314;IATwmFeEhPfiflo0;2591391901912843188;156;1535007631;2766089952;946518645;3;5734264944664764564;9796983276308973121;-4177139859058466402;2656299661240352684
298;137;12008;0;331;2ETFPTOL;1;0;181;1707914930074605824;13434874300349724110;K2CDW2ETFPTOL02;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914930074605824;13434874300349724110;10;1706095057926659475;10;5498776280457875551;168342053;130;5s7TFcz6;4279135650;2;641;783472693;4583589248565783157;12272804487370062056;6;1706095057926682984;44;4;3;13467462105325440232;1706095057926701042;2;2600547960329391120;67YMWyCH8oludamd;17927853445763522889;5178986351591667901;10345367079014175752;3306983164574098142;3810697233021490737;9748463836158561559;-616664838760615675;1200818887921525059;2674000892;2;2812945743;V13f2WpU64ok2kRj;7992282665199523695;141;2972534124;2193215891;168342053;2;-8985192118621777995;17938392521786302199;295442250234189008;8198765196679682496
298;137;12008;0;331;2ETFPTOL;1;0;182;1707914930085940480;2018111868445820170;K2CDW2ETFPTOL02;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914930085940480;2018111868445820170;18;1706095057927345513;10;3919451526455057263;267525860;169;iCJLBinI;4067812607;5;4922;471682017;10055266717162411397;1303504228101527656;4;1706095057927368661;36;1;1;6551628608063490501;1706095057927383627;0;15333162833857561566;QdiQ1swzEaeAvW6k;17419149377647634426;-4104803478931056325;17913966425972075179;2056425084991954836;1892928342942363382;14725812332590675330;1880141581715532912;8303111304901889093;2193143206;2;247102572;7vsKomlhTeIp55aj;-2188362804478992946;102;3977658271;260472782;267525860;3;8291440642520730591;12795635899476433224;-2886225198188245755;15350336968340446338
298;137;12008;0;331;2ETFPTOL;1;0;183;1707914930089734144;8713970147143728096;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914930089734144;8713970147143728096;23;1706095057927578901;4;1690603317883677616;897061568;107;lEbdI75G;308716964;1;4850;187864360;1304319099594501143;2068762986771055775;6;1706095057927602559;31;7;4;1696467411471615315;1706095057927617623;4;16857060892758878031;SD4oI700m9YTC0O6;15975165082817867600;1324450907445950193;8692006242376634308;12731525327278773990;8296040517227598853;540780267820505733;-7308869080406097043;12811156500682867799;627740002;2;3290553680;eWORFaXeHWgSLtyg;1226871976931232869;74;352896021;1765878843;897061568;1;-7965883184004865488;6689762393141809366;5070922995161560192;10493843326206508108
298;137;12008;0;331;2ETFPTOL;1;0;184;1707914930108644864;10258766258838695869;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914930108644864;10258766258838695869;5;1706095057928825113;7;8391478316860831172;129588308;173;HyBemxFC;1095834662;3;4421;793251525;11705551284547852362;177651601172367613;5;1706095057928848287;24;4;2;18251385999525747189;1706095057928862876;6;18113607353408254994;0z3XSwZdneU4MV97;13150050536693961473;-6919987957863968057;9082450256475698918;16748949128828820542;9068281944656656337;3186988797290358770;1402962856886641051;11990307048360603471;2643529180;1;1809275463;2yHUUUcfJaI3CgSf;7153473828101678841;198;718993800;2960618274;129588308;1;-2630330302208279347;7006098484279433267;4874878797502514171;9066130348965370926
298;137;12008;0;331;2ETFPTOL;1;0;185;1707914930438596608;15664423810371627431;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914930438596608;15664423810371627431;19;1706095057935005851;99;11440618994178501712;372840;85;YbAo8M7E;778357619;1;2226;158726156;15388002659344842391;5103948353234942466;7;1706095057935029090;3;3;4;1628477778045537203;1706095057935043402;1;3121606293128541642;0rYc9PlEQYwc7A1k;11326167222797342563;-9140768341081391081;17139586162467918986;6767762961481175035;6002131313531419359;5329963825305460010;-6466415828027039651;12991409567706528337;1298665470;1;246325300;Dg5fIoWhfyztO1KY;8101023218861955242;116;1006983461;3768740175;372840;1;1893758740185611405;7162922080116995574;7045103355858254278;17347453150138916755
