msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;symbolIndex;iSIN;operatingMIC;marketPlace;tradingCurrency;indexLabel;longMnemonic;fullInstrumentName;instrumentShortName2;ratioMultiplierDecimals;priceDecimals;numberOfConstituents;indexCalculationFormula;indexCalculationFrequency;indexBroadcastMode;indexBroadcastFrequency;indexRoutingIndicator;indexMessageBroadcastIndicator;indexLevelBroadcastStartTime;indexLevelBroadcastEndTime;eSGProductClassification;mDGSetOfChannelsID;mDGSetOfChannelsName
367;357;12241;0;331;GISXPIDX;0;0;124;1707915002101875968;9180436909487455081;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707915002101875968;9180436909487455081;17;179555593;UyfceAxu8nc4;1kxg;CI8;yFQ;3dQqgVQWM6K8pHmLUX;YDSJVX;QfqXPRzUEgvE9B2mcxyrXbsvEJ0iOQLLUMm7hIbd5A9yJHSyap6lMTiROQMrSxCrrHkohl8PVpvSO6DeOgVPz5GMXuYLinBuzNzKyA;HnhoPc9gLLyTU06TE8PHIA5yKQkMhtWT939PgaG4UdAXr6t4XRB1R9PFIhCjkQWi6R;7;7;2108;0;32184;2;62139;0;1;3218198985;969730901;3;32;BfWo6XSq2b1oSNHa8vhy1tgvBx1017B6q0gTVnltapkgSAQHwNbmckpBJ89FawJTJCk9ghQqvj4Q9VRHPgspNMZTbj6l37eR1sE3
367;357;12241;0;331;GISXPIDX;0;0;125;1707915002102682624;13028272381156390952;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707915002102682624;13028272381156390952;17;281877941;uhuWmMPhse5Z;Lg1Q;37Y;7UJ;vntvE5QJzXRR9AHV15;fMJKVK;OfgwgPXRgTY1YE75rD4X9MmgYVTFNbURS4g53sO6WpdOtlO6CcG5afLXcNbkXPX10yVLn5I4StJr7iG1VTx7OZmVizvT429z1j45jr;kup4FRwkKcw58bX7s06hA52xY57xjOzgLI5V1efvYZOrQBgMZmHSQswI61BA6ntOpB;7;7;1568;8;1121;3;31099;0;2;13610947;3677243321;5;42;hSK8ZPw7jvEVH4wzzH3CVHKnvhcUaMK9U1QtTfLKDpZ3RpTgGef11Yb3eoEl0o2yeVmJmF5ifEvmx9i2ecuTygD8vi8CcL7OwqKI
367;357;12241;0;331;GISXPIDX;0;0;126;1707915002103490816;4400156192998368434;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707915002103490816;4400156192998368434;8;941734235;4oYIyHP3bkMM;tLn7;skI;xE0;nhJCr9ICU754GfxbUr;XNGO0o;JxG8280LcVPsbor2eSRYa8COd42cYfkcsDVDiVNUtGgwoCmiiZAekNx7au1EJX5sv65E0PQHswiuuIDRXCDaX03jtzoB54G1BX0IUD;FphhjT5RxoeE4uzpX5gLcz2RnB4UcThmwy07tQAi9vNrw16HTPOFN0swfo6t0jJW8G;7;7;57004;5;50235;3;60440;0;1;3786524300;4181700543;8;11;ixppgSHEeDQxLWbX3V4rMqCbwgvqybCbAbF0xjsV8BmS3rlsfmkz7BhEP67ASbrDbfdZGGT8eaV5mkFoSLknrvAWEf19NXSJ2lUc
367;357;12241;0;331;GISXPIDX;0;0;127;1707915002104303616;15507497959097484486;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707915002104303616;15507497959097484486;1;576024396;R6oG79cPgn9j;TS8e;GaF;M1F;T91wtmCR8Onpi2wkrM;uAL3Ws;yKSSY1cKDIcFfth3RUZfNlmx1GPxbN9kd5LRqMJyedisx1bXtJX83D7ElPrbaVz6JlObr9FLfeweTjXj2j9yqRpN7xmPYVE2MPEIqb;5PlAhrONYk8PkQ2flbmNg31eKzTUCExYn6X7mThhDylOA4fwMde51vIYv4enfewqq5;7;7;57578;3;35881;0;18076;1;1;2906952204;2332013693;4;42;gPGFvaUp4DIK16FAy0jHrSXSQ4ZiWOr636m08b2no0MEQK3O6SZKgCZ31rMgxe9FZ1de2L1faEChsA8TXuPOk6frNvFx8sKVUxK5
367;357;12241;0;331;GISXPIDX;0;0;128;1707915002105127168;3903375656040678936;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707915002105127168;3903375656040678936;1;952282621;cQAQfefO25f2;S2p0;tZP;lTO;aKxVZbiFPIm0Sq2XUN;6KDbjO;hTGoxXt9rvt9QKYu0QPJjZKK9yK5ocA5hxahZ8k6n8X6y7ffkOUQSDq8OqFPsKdtvpD4ADxfVCBcviWluFcZyWuy5rTbzq1VWaSBok;dKyRmu4J5RApEfvkQD1TGnnKfTXVXE4Bh52TVRg7LFqxKxlj4ly5KM1IxLvYJpsiMd;7;7;26362;3;17439;3;28648;1;1;1420734538;2951403682;6;23;sEHmpBXom5u8G87jcsyZWqvMEZqHaWeOeXGexjSG8ZsfjYBNT4q5Ab5u14kyZGo1Nx8EvnA8tniS2XGiuGz2JHE7hurE1QaLprwA
367;357;12241;0;331;GISXPIDX;0;0;129;1707915002105939968;2512158035206237001;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707915002105939968;2512158035206237001;7;361807266;cw32TDO03VYB;Xdzs;yaq;PY3;LmSQvobFo9iFd5aNFP;P8TtNK;GWcUkwQngXMMJnzciddUPWqmQhqPAzqXesjhOgtahloyGjUL8Z8WGIIv3xZr0kMzHFzZunSXfgjyO19y26OAyLIwYFQzV7SymsYC2o;Cf5hJG0St1BTfQUyUbBKHMrIAJSD9VfmJ97T7kaYo2YHnQMuJ9YSa5uxPdq7wqRZvq;7;7;46121;0;36176;2;57619;1;2;4245792212;2464457675;8;9;BjnwiV6aQQ4c56sA0D6dFZKKupZRP5IveZN4xeCQdiRgtaAsjXa1TwWbq4MGaP4KpzQqW9r0wZupIyGqJfoglhjTbzjFkwx2iAfm
367;357;12241;0;331;GISXPIDX;0;0;130;1707915002106750464;5441488598119408825;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707915002106750464;5441488598119408825;15;519103305;ibUJLMiKwMDR;Gzw7;hjz;Le7;d2i0vJEJTMEZ9bOLC3;hiZw08;UWCvLAwT2zkMC1WMYJP9IokUIhBF9hWos6PHjuVcDRdBQxR4pPbC37lhWLZLOGtXBEzVsnOZmZlABXFLTULnsD1hKVxIvK4fvtjD3o;bEOhhQj1yEDN1dEFv9xo8bEQwqt63i936egEjDTmAEo1wv7L5RcTIVdopHdLa4puyy;7;7;13575;9;25884;1;13656;1;2;1621147329;1750241000;6;3;93rFcm7qynYfGmyzyj91HQVbxiJ4gnioUrUTIrHqZMtJHJR21Q6SwNf1mbDYzIHu1RMoUAN3sxHG2AaXbTHqpooIQFsNslJqrR0I
367;357;12241;0;331;GISXPIDX;0;0;131;1707915002107555840;17177195841337155305;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707915002107555840;17177195841337155305;6;641399268;GQCNxsrQTRSs;oo0f;zng;n2R;xPAPNsIlIhGEkvHLrh;GX5nUx;cJZzsggeHdtWeysXHs7sLgJphrsiRypzDOshXQ0kjdIzy0z6HFY0kUwp5CTY2ke4An7tMfhQcK2sLr2JvTbXk6Oym1T2jJpVTGEB2E;Wk4NqxBuJSkK1LPTgleg5sT56NUZQuxuz4beHrHEK12tzQEdwDremDZnOeJgXJdHs1;7;7;2410;0;44730;0;16463;0;2;2526070555;262977183;7;37;MrUW35ndFg6yAhGMkQmVqZEVVzWdALnn7hVQveCfbIEXFaAwJn45nRAMqSNTmKUaDVE9UVmyTd4XSVkU6VqywCMj8LUbAhxYZUWo
367;357;12241;0;331;GISXPIDX;0;0;132;1707915002108368128;7074535407108275960;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707915002108368128;7074535407108275960;5;149423575;tmjKwKroWGVw;Bvt9;LZ4;foW;FeUSX8UiYlxhAzwKBB;YHjiwT;aoN3wr5KO2sByv1BA2DDRcjtuUoXZbTq7VaihOu2cGNQSKzJGcXpLHecLZWfNoCIXTUAJ1MhhLETa3KfqrqS6bCZjxqW66xmeOxW3C;OSfDnpDLBXfNA6MbnBWW2pGGzCwSD91BgvfH4xwazK0bnxa8A7MruHQNBWcsKG09JU;7;7;24956;13;56001;2;5785;0;0;2955489652;1003139705;8;43;VTlD6xPCILZ79r92AkowSyhBIJbOr1xQbaeTBExMEL52IudnR0cEREOxDqH6op5EAB7dp7DwOX1eVuuSALbtGaXAgmzyqQQ1zCgA
367;357;12241;0;331;GISXPIDX;0;0;133;1707915002109176832;2593352407673097769;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;1707915002109176832;2593352407673097769;5;814610997;RWAw2iCnYj8R;wpDF;JmB;VTM;eaRnBJseKFWvgAtTKp;ElOrac;yA5KRkgrCywLe8OK2Jb9IqbNxV2lzFXBFjAYiPo7TbEsIc4S3uZVUXoKgxSIQXRrXduDg62buncuDZb2XGqYOsMPZE5lBpnnzRR2Cy;4H5YlIz7M0leeCs1cB1zqB6GtRWOmsHnCSDakW0H4i76YiDrZnHGA0RHYAFRcTOxcT;7;7;5801;9;46378;0;39823;0;2;1011564234;3135549656;12;42;3MQN4bzfj0tUX3TTLUt5WEG9kWW6zBUbCAaGw0fYERfJI3l71zN7zMDkjd7WXX8bPID4UIWhLOHPvH5nyleFFh0wjTTcrruTAopO
367;357;12241;0;331;GISXPIDX;0;0;134;1707915002109991168;12246949693947517064;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707915002109991168;12246949693947517064;9;922513693;TpeQtZcsQRdk;FVYB;ILm;8SY;IWXhqUtuubQnbPaxbb;HRvOP3;5jk4uziY8pLtilcRAodjq85HWy22FUazPRVCqgqgMyR7MrYhb8MepOdf2xYfJghAXtBaMGprt9icNoNUOsMhrZ0Jg04u130bHxZIo4;DAXxjM84CMDSj0WR0JoJbgXFFt9KCQXlavg8B0bEuOR3MfMB6Jxxlix3dRtAcnMeSC;7;7;59437;12;65418;1;43959;0;1;1225149651;2937459848;12;30;RWvOMzK3KUNdqbyn8UVSv81H3BSUsQgPFoQ08NSCAa3gWDPs831d4SprPJPygDqZ379D27BghlbkkX3O56x5ZENcNTw1VZfyxN7U
367;357;12241;0;331;GISXPIDX;0;0;135;1707915002110808832;11618032361528526267;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707915002110808832;11618032361528526267;14;608805387;hdjClNiBKtNW;8Ogu;s3Q;mMG;sSL20kycADjKT9TGNA;C3F1iZ;Ugtqs15aObNiUb3BHrdtuCroiDnAydfN4GI2VLWRntmfzS9cL57yXqRURof1xCRhy0QAuSBGRPb7Rb7nOiDMjeOGVh05dqSeuiJPvS;0VQ4tf5NICkCRs2Z6sSFIOR0Obn9y0ZDerBLi0td5C2iSaQLOxy6EOLHbKu45C9s5q;7;7;6413;1;24230;1;55162;0;3;91401302;1192104579;6;41;V6E5LD5DO5gsiMu6eo6tAm1eZDeiVmlmjxFBpDrXrK3nvGvGwgXmdsMuFBnX2YaTm3lYjxQrClhKAtcxaiiULqdqpJonrKB354Lx
367;357;12241;0;331;GISXPIDX;0;0;136;1707915002111617024;290544601820656356;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707915002111617024;290544601820656356;6;743125215;ivzZnHXECLmz;JA8S;mxr;aSd;wCAWQWzvZr2m6vcMYw;ZDB7Iv;v3D9tgEaQS4vEDPbssKA78j3IOCv3gxc5bkHOVWukK2BpjLLd2ZZWE5T7E0x751nT6NkRdwdkqjWRJQb2VUfXw8s5W2rKJdZClcCPb;srzdVm9NcAaBGZJcRqpcu8GHChxnn9oRH69sPIUV1usfvGPJ6PTzrtArEekDO7R8FA;7;7;13337;2;39257;2;10134;0;0;1007881205;1917876151;10;23;gE3OJxR03FRq6EoRc3ts9FEt6V3LltnYx0m21C0eaBl58H6jiPoHvdlnyy4yWEK4hRS9uZDYRsLQ4mDD5PXWN7al52hG4pTzuikO
367;357;12241;0;331;GISXPIDX;0;0;137;1707915002112430592;874648068591900390;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707915002112430592;874648068591900390;4;356770038;f4lHqKpDc5Po;woO7;Vbl;GkX;uu7I1bcYz5buajMlTr;z45XAd;D8WRSGEUWj53xGJ7ClS3DckMeoB6lgD9Nldq2p7f392TiG5MZ6sYwUy2KhUtEfIqo9gAO72kp1fl7ZDdntRJZKvWRiTNGgdYZmGJcI;fsFcDFxp9JDV8mcyXt7YY4dKtoB0cckuMSBKst48LTTDNwH8iEotwZvJDR4197gbzW;7;7;56561;1;13493;1;44480;0;0;3229793165;2257910628;7;43;KhIJ9jIZAXOjoR0fLQAIJ6ZXkAWV6ul3QMyFM6z6rCEt9SISWUnra0w7hn1pDHswMTGh6wmXFS5pAINzeJNvWd5uK4VHpBYKldgJ
367;357;12241;0;331;GISXPIDX;0;0;138;1707915002113252096;2104490060352423488;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707915002113252096;2104490060352423488;2;742696025;J1qsfRErBfbT;kxB3;p7E;QlB;DGNZMCaZReKNiMdQXq;4LPNzU;ANA145Taiku6StZd2hxx1wjmLdk93zUL5QioIfHZ0OXLu3EJiJU1ffARHwudXhyZOfbFuW1fjvC3ynsTgNnmybWBg2bQit7CgZRm1Z;qJ1BQ5ka2basQscZiKnjXikmpRkVx5xAKS8GbGZdRVZ9woB5TRflKyftfwLSSHqrRI;7;7;19333;8;52876;0;50351;0;2;589522174;2658947583;6;4;WAuqFT22Hv9BJx09gyKzBNMrilqxvaKJSUbVKWFUoVnDPr3QpdJXgxSCPluHvvDzlfx9TLdtF5a2j86S6M5DwxF6Cautg4kNTfbv
367;357;12241;0;331;GISXPIDX;0;0;139;1707915002114076928;2188911479019189423;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707915002114076928;2188911479019189423;11;910422888;4YuitGFICPZq;rr5e;C0u;waB;nVy8oHf8elkkfWE2ng;zEsiZM;o4Q3HtLanK1xSHTRM4GfzWqpR16IlQikggWROKU1DC4ofAAlVjWmdBSZPyVBYDkwLMOrqGc8iSY5LYSDRrh4uOq4kVBSQNyaUnUAAg;OZcsvozuxmvH3iEwqcdhmmyttRNHGL3NfLiN5RX7iidCDJSX0UQzcv7hiAg9g8gfZ0;7;7;17698;13;5899;3;53589;0;0;2846502853;4021220287;10;42;tMAW5kzGOUIthrLPVre6VDH9OFrCuRpm3kYEuO2sSNRAt6zQsi32pZwEpuNOq4yUsnSJCF4uo6dBmbkmFVK77KwqIjxDnz6qAmlv
367;357;12241;0;331;GISXPIDX;0;0;140;1707915002114893056;9921210186214786349;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707915002114893056;9921210186214786349;2;509093810;1KMpfl840iXp;mkIS;o4B;9ee;RiYud9qq52P30ONz3v;p5PkTd;p9eQRhRj829EItpFJa6BbP5tuSVAF6HZvEwAy4nMx9CPtNSmKfXpOqxpoDxlqG8WVRltBxiJeDX2aJX6aizujrslGC7eITv8JCxeJK;EmugX9Y67mhNWDzMOX4uJ16Orm4hG8kitB8v8BdFhc67Fnt4F3AnAE77ufwTKVMlAx;7;7;59128;8;25303;2;9672;0;0;4271229432;3581650000;8;43;Pakwv8hTmDPLwU22ZK8M4N0YFkHmOFWpFlHlNVioTXfPEMXMWh6VT8u3Q59l25KfZSQTj9iBzlPy80yWm6D8f0JQLJmWZQPlh7lF
367;357;12241;0;331;GISXPIDX;0;0;141;1707915002115705856;12386901848135665239;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707915002115705856;12386901848135665239;14;198284442;gYjCI2xZvb4D;VNpY;Cxa;Dk2;KI463GEkpFkXQLTlmt;sB7WMz;DMbsDBEPtz67FfmhzFAJafO9JeXg4EqKYxtQyCATUhoZlesT2VYBZDiwzMqc0WEAlMQkMi2G1T8bPdXYFBAymiRhVOnIAsiRy6knPf;H3zcwigPul7VSqHPtewQ91HIuk2hR97r8klNMCpemqf5uZRHraxaudl1ILTnfHLEhp;7;7;31709;10;2754;1;47285;1;2;1549576915;3637518074;10;23;ylP1BktCZpC8vKmGU749M8rJBvUSZtUBdmRqO9IlS8x7XUYBgplFz2dPzaiYjsWVeYiczV2NkU7o9y8L3G9WrCiphgKL1bi5bzIn
367;357;12241;0;331;GISXPIDX;0;0;142;1707915002116512000;4339095546464538746;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707915002116512000;4339095546464538746;11;235516096;Iqq5ry9uRZXq;wTjH;OIy;pQu;rVQmLoLOKzdUFl2Tva;kSXrme;94Bo4gUExrVlxm5eV1QVYkU0nWUaQGwcEeAURUvp1czfkrYMp8RndosLnXkWu8jxNUeeg2U7IppK5ccpx5eicl2OIJWsaLcCzNbxlZ;arQtGZ8z0Mk5USHsZXjhtGHNrYITYt2dXxOJ87IF37cvp2A5dU1CJvhxjYQuaBXR5l;7;7;9017;0;44185;1;32848;1;2;4202520301;4091958278;6;18;CffWkCVptyVJaJfE2VSVFrAwsaUP0wzojU7eht4vZYUjzRxGv1QV8CCZtVFjWfO1vaDWU0aL2aOZXAXDViPDSve6F5BY0p913gjD
367;357;12241;0;331;GISXPIDX;0;0;143;1707915002117324288;1227467690072853624;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707915002117324288;1227467690072853624;99;146079271;3LF3ARHT858q;9Bp5;7fV;rcr;5kUGEu6wTNGoiNyQnh;1bArav;4ge2nZWwWGhbpLYDJnSErmIzI82LNRUpeyP5lF6BlorrGHxA7Fd0iHCyzq0dSlbEf19bC3OqLDYlcsMbA9mg1ixBtewnnj3qPFBvkz;GPEqDS6PROie4KXuXIg3PUWAkCG2tq1IzTmO5cMDzByzka59f8UBs7DiQqfqvzp6EH;7;7;60556;9;11142;0;20367;0;0;3549986568;2971198048;1;30;t4SG9Y7OiVI2TloEof0zQIuT4Q7NVGnQfEPrEteOyVpfsJaTdkKPY2NCi6o3A5OUhh4RuK2Jw8Z3MwrnJXxLIPjGNUA0NwJP3vcL
367;357;12241;0;331;GISXPIDX;0;0;144;1707915002118145280;5188246706978581230;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707915002118145280;5188246706978581230;99;355525551;xvN3x62UdCBx;kFWs;d5X;n3Y;d9epWdHLk8kd9aWWhY;gyz6P9;eptVJqF93bZJHvNApSQIhkcMQ5AgdDgWhTwJNJnG4Ct782N9xopriOI92XWP1uHsZbJMW8W0CAv3H76OV05deM1hBJhzsrEWBbOSnI;EgTGEBt0ScW2iykTyDXp3rgRPkdXj3JxOF1lmxNnJDniVsZIQTUHQSDNmjZMUubSYq;7;7;65315;9;8937;1;41393;0;0;397665893;3446430745;10;5;5idGm3qhPVk1BH0niZhcxTAhFsuivtvutSoHPxZkddsJuDiOmw91Q8MexxP1Hkse71hIKAjiEFN4muWF50eqtVcJTlQ8izq6Y23c
367;357;12241;0;331;GISXPIDX;0;0;145;1707915002118956288;12016967680976301541;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707915002118956288;12016967680976301541;99;548619297;Uv8cMAfrKtIh;31ah;2W9;B8i;Ssm7UmcpAgDxxZNv3I;SxIAmv;Az9X6Q6DNzfZp9XKKdWMi72xWSlfW8U5Oaj3xdXvLqVHKPwHFUqL2Kd8F828EzKYVzfTX5ebZdPglkmES9aNNMFyUn0lcQpTImz9PK;zm9aVxZ6ip8yfyJE0I67LjKrAuWQZ2RECPF37bIDWpsLsEDRXmBUhCTJY4m08QyGbC;7;7;19621;11;43106;3;52330;1;0;1268105610;3899125920;2;45;CZGZRQVRFmLazplliplnSjMleBclR5ALZteaciS9VYlaj2xzwlxtePUfPHn0v8zD1jX6Ii1NdIDI4mOYXXEHcUEeIbWQQU6WSlzi
367;357;12241;0;331;GISXPIDX;0;0;146;1707915002119766528;16218342617848875688;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707915002119766528;16218342617848875688;1;687820829;LT8kUCsoy4YB;230B;Omb;x6D;LPwZzq7o0ymNhzr9RC;iPsEgP;l74TUMXZpfYGOb61Q56JavARlDljaIete6WOJHVdRkGUyf9n4RAzEdXIcibyVJWz1zVwQWiRmltBH64469o664q8wNVrabD69SN9vo;Nlp9mQM6o1mqi30rVCjDFCQjszhDwNHMEWqODSjCk4Sr2P0l1WluFpu4Fle80ibsOZ;7;7;34502;1;3192;3;11681;1;3;4156815250;374867049;0;44;KyRwvZRfNYdl1H1DZQhWgGK77ApQnnOBXo3ufqArObVctpxtt1DkhcV653yB1WdRAHgZQ62QqBMPZe7i3ntKTRFO3HOIJ4IuwBt4
367;357;12241;0;331;GISXPIDX;0;0;147;1707915002120576256;17591287042276812699;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707915002120576256;17591287042276812699;6;184047301;sGhst2dp0r67;Le9N;K2a;6qq;tkVNiqCa8XyESMYg4q;9tg5RL;mLSFtYUIm9zz5RJcqk7GMAdwe7Dwid353yEiU7htPKfJnpssLTM8F4aRdAVrBQp1SDNMwOHGqfclbNi3yyqRefZmiMDFQYGlAoCPL9;WkV6pvC2NgReto2A3o5aBkNX9uuZhAv5A3Tto0jHnDUX2q6klhOqZRgEjU8Q4DTlRf;7;7;41836;6;44660;0;39721;0;2;2263462830;1501214468;0;22;rSIw4uhwIRsl7C0q1ul40oQilSsrQPsyOKDKWlg4dx0qDx5aeveWoblayNaloYeruzq8yauXmBxzMMU52GsRwZnBLrMzzlMmsJHH
367;357;12241;0;331;GISXPIDX;0;0;148;1707915002121392128;139538521315343428;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707915002121392128;139538521315343428;2;515238894;VePydlcY2Ucz;Y4CW;UAT;Vs2;TOLxrN9nAUeaQEtRrN;85ChMM;Lmc88GJImmgNpvHYgs67brKSEBGAzwVDpwUlGYAVvJ9VFyZwsyKunLIHVX2IOIoEcGG2aYBNzdt3l6XdrW5THLQE4ln5A193RENNmX;CstYsBAqwiSy633OY9guUp0XwWztflqpwWQglpBDV1hwrRNSKrSAN9aBR83zC7kuoL;7;7;10515;1;43570;0;2308;1;2;2267170668;3982228501;12;23;LcWKBx7o0wLbeFbQ1mnAMWMC3oFxPQDT3v2nwzkYRbDfNdHc0ts1EYUqfnCVTdClA3JAYAzoruetMdf1KCubqTqYb0ECpzSMWALc
