msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;eventId;eventTime;priceType;symbolIndex;price;quantity;imbalanceQty;imbalanceQtySide;priceDate;sequenceTime 
89;79;12003;0;331;2ETFPTOL;0;0;2740;1707914931272836864;7925510984136040715;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914931272836864;7925510984136040715;1;9622646040540105511;1706095053190286978;25;397856163;365;332;12243727517430104037;2;402;1706095053190303315
89;79;12003;0;331;2ETFPTOL;0;0;2741;1707914931273620992;14905467594817014364;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914931273620992;14905467594817014364;10;10192023021113511851;1706095053191148473;25;650176422;285;105;15307050562700873124;1;186;1706095053191164889
89;79;12003;0;331;2ETFPTOL;0;0;2742;1707914931274413824;17287977809943398517;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914931274413824;17287977809943398517;5;7426646482665993644;1706095053192018822;27;457170075;471;365;6999064808543029900;1;139;1706095053192035140
89;79;12003;0;331;2ETFPTOL;0;0;2743;1707914931275196160;1934028073003675679;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914931275196160;1934028073003675679;11;18012238057116937956;1706095053192886083;30;840387731;98;189;1557286938364327195;0;399;1706095053192902610
89;79;12003;0;331;2ETFPTOL;0;0;2744;1707914931275988480;3379667886517025336;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914931275988480;3379667886517025336;10;18147172150432858124;1706095053193744295;30;407985055;432;147;10522760431923994940;0;251;1706095053193760348
89;79;12003;0;331;2ETFPTOL;0;0;2745;1707914931276781568;11780166554205009113;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914931276781568;11780166554205009113;10;9246052380598811552;1706095053194602858;30;449655990;247;225;3250681553168535572;2;46;1706095053194619126
89;79;12003;0;331;2ETFPTOL;0;0;2746;1707914931277566464;17446157295315425988;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914931277566464;17446157295315425988;2;15759597652937942446;1706095053195474013;27;687820829;359;123;422913424666760824;2;469;1706095053195490307
89;79;12003;0;331;2ETFPTOL;0;0;2747;1707914931278355200;18059616313642934351;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914931278355200;18059616313642934351;9;623678058517912783;1706095053196341879;28;840387731;276;427;9200865868831865136;2;25;1706095053196358624
89;79;12003;0;331;2ETFPTOL;0;0;2748;1707914931279137024;5483336434784261542;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914931279137024;5483336434784261542;14;14894451233350799708;1706095053197212798;25;83351337;380;11;11528251470371020844;0;383;1706095053197228992
89;79;12003;0;331;2ETFPTOL;0;0;2749;1707914931279923968;7654935866451437616;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914931279923968;7654935866451437616;14;772259615418563151;1706095053198080822;27;104997053;284;25;7555298737839825242;2;143;1706095053198097348
89;79;12003;0;331;2ETFPTOL;0;0;2750;1707914931280708608;11340180681264868461;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914931280708608;11340180681264868461;9;9916035622874128010;1706095053198937695;27;83351337;345;195;11533731984709210525;1;24;1706095053198953898
89;79;12003;0;331;2ETFPTOL;0;0;2751;1707914931281484032;1837546102442932871;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914931281484032;1837546102442932871;2;8952286025970556008;1706095053199800141;30;648090412;451;451;346491495029408206;2;341;1706095053199816356
89;79;12003;0;331;2ETFPTOL;0;0;2752;1707914931282271488;13527377470670685279;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914931282271488;13527377470670685279;7;3628761344574892052;1706095053200659454;27;137559582;303;184;16471513675845149485;2;385;1706095053200675701
89;79;12003;0;331;2ETFPTOL;0;0;2753;1707914931283057408;17723170010014060892;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914931283057408;17723170010014060892;15;15221733324868443771;1706095053201526902;30;584956955;290;178;2546778699619321811;0;270;1706095053201543076
89;79;12003;0;331;2ETFPTOL;0;0;2754;1707914931283842816;4556276799517531173;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914931283842816;4556276799517531173;5;6491812964594277473;1706095053202395953;27;910422888;101;434;776333345288828748;2;368;1706095053202411787
89;79;12003;0;331;2ETFPTOL;0;0;2755;1707914931284624384;9591207415161695783;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914931284624384;9591207415161695783;7;4704045326297660441;1706095053203261080;27;782873053;111;379;1190393806191413286;0;157;1706095053203277259
89;79;12003;0;331;2ETFPTOL;0;0;2756;1707914931285401600;14048631234946649336;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914931285401600;14048631234946649336;6;10377399152806739542;1706095053204105010;28;646191940;256;186;9759772169274430073;2;198;1706095053204121120
89;79;12003;0;331;2ETFPTOL;0;0;2757;1707914931286184960;17099133026194565078;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914931286184960;17099133026194565078;1;17798049009511656717;1706095053204959987;27;506920201;256;484;8703750762445047233;2;78;1706095053204976155
89;79;12003;0;331;2ETFPTOL;0;0;2758;1707914931286970624;6611175050300406802;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914931286970624;6611175050300406802;6;4310098292423196081;1706095053205827876;25;876746933;389;368;5091756345128647559;2;163;1706095053205843939
89;79;12003;0;331;2ETFPTOL;0;0;2759;1707914931287759104;11943826961343265807;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914931287759104;11943826961343265807;11;3249212957053393588;1706095053206687059;27;27066957;122;30;8634463223680719257;0;173;1706095053206707698
89;79;12003;0;331;2ETFPTOL;0;0;2760;1707914931288543232;1499901929766660396;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914931288543232;1499901929766660396;10;6019774107033578029;1706095053207567815;28;355525551;347;200;11323782330781976330;2;20;1706095053207584619
89;79;12003;0;331;2ETFPTOL;0;0;2761;1707914931289337088;1132622477676735865;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914931289337088;1132622477676735865;7;10685693129635800585;1706095053208435806;30;710897910;355;402;15393745517784295238;2;325;1706095053208452203
89;79;12003;0;331;2ETFPTOL;0;0;2762;1707914931290128640;1280920908506661999;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914931290128640;1280920908506661999;10;2176634736946981762;1706095053209302325;30;780255171;142;341;152707592971112599;1;50;1706095053209318647
89;79;12003;0;331;2ETFPTOL;0;0;2763;1707914931290912512;8641581331599088317;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914931290912512;8641581331599088317;8;4306456938957198135;1706095053210170331;27;24832667;68;101;12724153056815708943;0;276;1706095053210186862
89;79;12003;0;331;2ETFPTOL;0;0;2764;1707914931291698688;5665315382294188550;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914931291698688;5665315382294188550;10;7434698319867829128;1706095053210998829;27;548619297;475;97;11242774127434160647;2;126;1706095053211015175
89;79;12003;0;331;2ETFPTOL;0;0;2765;1707914931292483840;5730891448207941581;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914931292483840;5730891448207941581;7;6881018340009653790;1706095053211828912;27;354837546;401;99;3357804714114517795;1;157;1706095053211845331
89;79;12003;0;331;2ETFPTOL;0;0;2766;1707914931293272064;3860607520431818862;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914931293272064;3860607520431818862;10;3925641446721203835;1706095053212697911;25;372840;197;179;1357150911183023370;0;448;1706095053212714379
89;79;12003;0;331;2ETFPTOL;0;0;2767;1707914931294062592;1173280391584554264;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914931294062592;1173280391584554264;99;13893081650816756166;1706095053213555255;27;273258314;358;348;17315836331127928483;2;144;1706095053213571536
89;79;12003;0;331;2ETFPTOL;0;0;2768;1707914931294850816;7654453537632492785;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914931294850816;7654453537632492785;14;17442874066784459255;1706095053214416120;27;843359534;485;195;14613205066146871829;1;198;1706095053214432279
89;79;12003;0;331;2ETFPTOL;0;0;2769;1707914931295634432;8331717106172134087;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707914931295634432;8331717106172134087;2;6037200914864873335;1706095053215281536;27;873184920;95;147;18223221075910066377;0;356;1706095053215297748
89;79;12003;0;331;2ETFPTOL;0;0;2770;1707914931296418304;14914770318246716459;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914931296418304;14914770318246716459;2;445638219911688936;1706095053216150490;30;587677045;475;319;17421476063052816855;2;46;1706095053216166626
89;79;12003;0;331;2ETFPTOL;0;0;2771;1707914931297203456;4159159065161338329;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914931297203456;4159159065161338329;14;7110660799767802905;1706095053217016635;27;657517808;45;78;10252424361218549286;1;257;1706095053217032794
89;79;12003;0;331;2ETFPTOL;0;0;2772;1707914931297989632;8883860114371923985;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914931297989632;8883860114371923985;2;13121139867259673864;1706095053217883681;27;548619297;270;277;10155830923737236273;0;378;1706095053217899866
89;79;12003;0;331;2ETFPTOL;0;0;2773;1707914931298782464;1038121140390524737;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914931298782464;1038121140390524737;8;5352640648051582070;1706095053218752846;28;586880250;441;104;7271618001783386960;0;310;1706095053218769314
89;79;12003;0;331;2ETFPTOL;0;0;2774;1707914931299566336;15631063093012796779;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914931299566336;15631063093012796779;8;17581343740272398805;1706095053219618256;27;146079271;106;352;10165876498953448854;1;171;1706095053219634120
89;79;12003;0;331;2ETFPTOL;0;0;2775;1707914931300356096;8649544853831624340;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914931300356096;8649544853831624340;10;1929169457654428481;1706095053220485667;28;687820829;415;236;8560633565604202754;1;83;1706095053220501570
89;79;12003;0;331;2ETFPTOL;0;0;2776;1707914931301146368;11305604553496411779;K2CDW2ETFPTOL01;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914931301146368;11305604553496411779;11;9964259911706758230;1706095053221353225;25;762062763;366;68;9736172979219476680;0;472;1706095053221369290
89;79;12003;0;331;2ETFPTOL;0;0;2777;1707914931301934336;2082604624592796777;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914931301934336;2082604624592796777;8;11783555554873364487;1706095053222219145;30;231362315;230;117;9219523060635283155;0;211;1706095053222235499
89;79;12003;0;331;2ETFPTOL;0;0;2778;1707914931302716160;6392368714040794668;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914931302716160;6392368714040794668;8;6763620310898016686;1706095053223084150;30;897061568;193;343;3039694908335259319;2;50;1706095053223100354
89;79;12003;0;331;2ETFPTOL;0;0;2779;1707914931303493120;9170183758832079537;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914931303493120;9170183758832079537;9;4216253421617971438;1706095053223950959;25;657517808;320;161;15834929208636379849;0;204;1706095053223967378
89;79;12003;0;331;2ETFPTOL;0;0;2780;1707914931304281344;14734446785158633763;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914931304281344;14734446785158633763;5;11045044885861347697;1706095053224816714;28;685651177;123;25;3628776212811661791;2;459;1706095053224832855
89;79;12003;0;331;2ETFPTOL;0;0;2781;1707914931305171456;6496617919020334868;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914931305171456;6496617919020334868;14;4852890357202634024;1706095053225672727;27;519103305;349;319;10383477888998510382;1;464;1706095053225688862
89;79;12003;0;331;2ETFPTOL;0;0;2782;1707914931305969664;9994903415690574294;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914931305969664;9994903415690574294;5;3380809005367400099;1706095053226531798;28;302074901;182;59;8963486521684398861;0;141;1706095053226547722
89;79;12003;0;331;2ETFPTOL;0;0;2783;1707914931306763520;9350282322638484173;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914931306763520;9350282322638484173;6;12846569827376153034;1706095053227394870;27;722112170;118;416;5253452397709487275;2;403;1706095053227411019
89;79;12003;0;331;2ETFPTOL;0;0;2784;1707914931307544576;1401367598621245216;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914931307544576;1401367598621245216;7;15419214719876511313;1706095053228261121;27;778983872;287;434;14691149875230797003;2;434;1706095053228277118
89;79;12003;0;331;2ETFPTOL;0;0;2785;1707914931308335616;8888596772323389387;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914931308335616;8888596772323389387;5;3633561125406333216;1706095053229125785;27;958873221;323;238;12308116925036323677;2;263;1706095053229142009
89;79;12003;0;331;2ETFPTOL;0;0;2786;1707914931309121024;5571466606319109478;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914931309121024;5571466606319109478;99;16009047296923278808;1706095053229989526;25;493822760;337;238;12353978708926077587;0;447;1706095053230005982
89;79;12003;0;331;2ETFPTOL;0;0;2787;1707914931309921536;11755674396016158899;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914931309921536;11755674396016158899;4;9141124514583852315;1706095053230855018;28;179939061;11;219;13917251513931127472;1;215;1706095053230870846
89;79;12003;0;331;2ETFPTOL;0;0;2788;1707914931310705152;16272661015476682711;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914931310705152;16272661015476682711;8;13650182523100099570;1706095053231722134;28;397856163;383;349;10516860086109593604;1;181;1706095053231738022
89;79;12003;0;331;2ETFPTOL;0;0;2789;1707914931311496192;15655698201376855216;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914931311496192;15655698201376855216;17;1671762085085756253;1706095053232585976;25;845948744;478;382;2972938965246142936;0;444;1706095053232601846
89;79;12003;0;331;2ETFPTOL;0;0;2790;1707914931312280320;9440491768441046142;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914931312280320;9440491768441046142;99;12955118630561370815;1706095053233449910;25;45567501;145;298;17530152033714520008;2;279;1706095053233466031
89;79;12003;0;331;2ETFPTOL;0;0;2791;1707914931313072640;14240494737138767598;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914931313072640;14240494737138767598;10;3957414477763895871;1706095053234316155;25;733634346;305;474;7879317190662160539;1;156;1706095053234332469
89;79;12003;0;331;2ETFPTOL;0;0;2792;1707914931313865472;1573152349996539499;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914931313865472;1573152349996539499;10;3268603647254562727;1706095053235183944;27;273371376;26;457;17205019141613213483;2;67;1706095053235199787
89;79;12003;0;331;2ETFPTOL;0;0;2793;1707914931314645248;13946005993180188097;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914931314645248;13946005993180188097;2;11752869330041149123;1706095053236051723;27;958873221;146;163;12381468732739797522;2;410;1706095053236067807
89;79;12003;0;331;2ETFPTOL;0;0;2794;1707914931315429888;13525525598619714046;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914931315429888;13525525598619714046;10;11949650827106258286;1706095053236920657;30;586141911;112;466;8383637490524374251;0;222;1706095053236936736
89;79;12003;0;331;2ETFPTOL;0;0;2795;1707914931316219904;15483202500233149555;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914931316219904;15483202500233149555;2;3450155947418303283;1706095053237779429;25;125257059;371;249;7520970126534628708;0;372;1706095053237795457
