HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;eMM;patternID;tickSizeIndexID;marketModel;lotSize;instUnitExp;orderEntryModel 
12224A;MTXCREFD;0;20;K2CDWMTXCREFD;1707914646413423104;4502762413317996817;331;1;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;843359534;4;5515;2;1;503692095099235486;5;2
12224A;MTXCREFD;0;20;K2CDWMTXCREFD;1707914646413423104;4502762413317996817;331;1;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;843359534;7;38856;3;8;2545913644674034285;3;2
12224A;MTXCREFD;0;20;K2CDWMTXCREFD;1707914646413423104;4502762413317996817;331;1;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;843359534;14;4360;2;1;15070265848291669888;1;7
12224A;MTXCREFD;0;21;K2CDWMTXCREFD;1707914646420954368;1820649583449868729;331;1;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;267525860;9;16644;4;3;15018140714421581459;8;9
12224A;MTXCREFD;0;21;K2CDWMTXCREFD;1707914646420954368;1820649583449868729;331;1;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;267525860;14;10663;4;7;9526848738180083951;2;10
12224A;MTXCREFD;0;21;K2CDWMTXCREFD;1707914646420954368;1820649583449868729;331;1;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;267525860;7;24834;2;8;1001559152931823028;8;20
12224A;MTXCREFD;0;21;K2CDWMTXCREFD;1707914646420954368;1820649583449868729;331;1;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;267525860;8;62837;2;7;13252480346166720214;4;11
12224A;MTXCREFD;0;21;K2CDWMTXCREFD;1707914646420954368;1820649583449868729;331;1;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;267525860;4;38533;4;5;823350585990521742;5;3
12224A;MTXCREFD;0;22;K2CDWMTXCREFD;1707914646428502016;10182285349855462604;331;1;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;449655990;10;59960;3;5;12002251586442028794;9;19
12224A;MTXCREFD;0;22;K2CDWMTXCREFD;1707914646428502016;10182285349855462604;331;1;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;449655990;5;38046;3;6;3440492790793063249;3;13
12224A;MTXCREFD;0;22;K2CDWMTXCREFD;1707914646428502016;10182285349855462604;331;1;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;449655990;11;55397;3;1;13373698035261894813;1;10
12224A;MTXCREFD;0;22;K2CDWMTXCREFD;1707914646428502016;10182285349855462604;331;1;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;449655990;17;24578;4;4;599250723998543338;5;14
12224A;MTXCREFD;0;22;K2CDWMTXCREFD;1707914646428502016;10182285349855462604;331;1;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;449655990;1;60126;3;4;1861928510630362064;3;18
12224A;MTXCREFD;0;23;K2CDWMTXCREFD;1707914646436048640;1468618861302559045;331;1;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;105538185;14;56249;1;5;1872871215326819449;1;21
12224A;MTXCREFD;0;23;K2CDWMTXCREFD;1707914646436048640;1468618861302559045;331;1;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;105538185;5;3573;5;2;14723293541023660060;1;19
12224A;MTXCREFD;0;23;K2CDWMTXCREFD;1707914646436048640;1468618861302559045;331;1;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;105538185;6;63077;5;1;9924637995167643534;9;18
12224A;MTXCREFD;0;23;K2CDWMTXCREFD;1707914646436048640;1468618861302559045;331;1;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;105538185;11;24127;2;1;14427887171477470399;9;6
12224A;MTXCREFD;0;23;K2CDWMTXCREFD;1707914646436048640;1468618861302559045;331;1;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;105538185;11;10950;1;4;8023283757493960059;2;18
12224A;MTXCREFD;0;24;K2CDWMTXCREFD;1707914646443612416;15046863095348060921;331;1;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;662272845;2;6422;4;1;2004522179232803952;9;11
12224A;MTXCREFD;0;24;K2CDWMTXCREFD;1707914646443612416;15046863095348060921;331;1;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;662272845;9;52048;1;5;10206930988881796287;8;14
12224A;MTXCREFD;0;24;K2CDWMTXCREFD;1707914646443612416;15046863095348060921;331;1;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;662272845;4;18366;1;6;6901226149809840288;9;20
12224A;MTXCREFD;0;24;K2CDWMTXCREFD;1707914646443612416;15046863095348060921;331;1;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;662272845;6;18325;3;3;18380523914433829512;7;21
12224A;MTXCREFD;0;24;K2CDWMTXCREFD;1707914646443612416;15046863095348060921;331;1;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;662272845;1;3880;2;6;966542001236051329;8;21
12224A;MTXCREFD;0;25;K2CDWMTXCREFD;1707914646451264512;7897881397629965389;331;1;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;15674241;1;53334;1;7;7226002336484235881;9;9
12224A;MTXCREFD;0;25;K2CDWMTXCREFD;1707914646451264512;7897881397629965389;331;1;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;15674241;7;1120;4;8;11065664864024958274;1;17
12224A;MTXCREFD;0;25;K2CDWMTXCREFD;1707914646451264512;7897881397629965389;331;1;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;15674241;6;35804;5;4;7217175690412402062;7;20
12224A;MTXCREFD;0;25;K2CDWMTXCREFD;1707914646451264512;7897881397629965389;331;1;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;15674241;4;5811;5;5;17751146699115211371;9;6
12224A;MTXCREFD;0;25;K2CDWMTXCREFD;1707914646451264512;7897881397629965389;331;1;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;15674241;1;45199;4;4;12449022329922123440;4;5
12224A;MTXCREFD;0;26;K2CDWMTXCREFD;1707914646458819072;9219836154228408002;331;1;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;168342053;10;18;4;3;4162171840662941543;5;10
12224A;MTXCREFD;0;26;K2CDWMTXCREFD;1707914646458819072;9219836154228408002;331;1;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;168342053;4;23496;5;6;4265768424507722167;5;17
12224A;MTXCREFD;0;26;K2CDWMTXCREFD;1707914646458819072;9219836154228408002;331;1;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;168342053;15;50584;2;1;17085354394309383899;8;6
12224A;MTXCREFD;0;26;K2CDWMTXCREFD;1707914646458819072;9219836154228408002;331;1;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;168342053;7;10588;4;8;14300234174115373248;9;12
12224A;MTXCREFD;0;26;K2CDWMTXCREFD;1707914646458819072;9219836154228408002;331;1;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;168342053;5;8707;4;7;13556640709321541387;5;9
12224A;MTXCREFD;0;27;K2CDWMTXCREFD;1707914646466353408;2694311863324486920;331;1;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;653494834;10;30458;4;1;6633791402820212894;8;11
12224A;MTXCREFD;0;27;K2CDWMTXCREFD;1707914646466353408;2694311863324486920;331;1;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;653494834;9;2506;4;4;5487918222713586459;7;21
12224A;MTXCREFD;0;27;K2CDWMTXCREFD;1707914646466353408;2694311863324486920;331;1;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;653494834;7;54449;3;5;8902190359332896622;2;9
12224A;MTXCREFD;0;27;K2CDWMTXCREFD;1707914646466353408;2694311863324486920;331;1;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;653494834;8;16554;4;5;1174938982531873589;2;3
12224A;MTXCREFD;0;27;K2CDWMTXCREFD;1707914646466353408;2694311863324486920;331;1;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;653494834;4;64686;4;7;9956673164921338346;3;8
12224A;MTXCREFD;0;28;K2CDWMTXCREFD;1707914646473948672;7162574171263379934;331;1;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;243374731;4;62646;1;4;2706606151414672960;2;19
12224A;MTXCREFD;0;28;K2CDWMTXCREFD;1707914646473948672;7162574171263379934;331;1;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;243374731;15;39968;3;7;11353966600153180193;1;13
12224A;MTXCREFD;0;28;K2CDWMTXCREFD;1707914646473948672;7162574171263379934;331;1;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;243374731;8;34766;4;6;7363651441738408491;4;2
12224A;MTXCREFD;0;28;K2CDWMTXCREFD;1707914646473948672;7162574171263379934;331;1;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;243374731;9;5289;4;3;8717350417665953144;8;18
12224A;MTXCREFD;0;28;K2CDWMTXCREFD;1707914646473948672;7162574171263379934;331;1;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;243374731;1;872;4;2;7475640778376699138;2;4
12224A;MTXCREFD;0;29;K2CDWMTXCREFD;1707914646481487872;14256439484718583809;331;1;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;468896029;4;36837;2;4;15061520710505956139;1;6
12224A;MTXCREFD;0;29;K2CDWMTXCREFD;1707914646481487872;14256439484718583809;331;1;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;468896029;5;40112;4;8;105557527839175893;7;8
12224A;MTXCREFD;0;29;K2CDWMTXCREFD;1707914646481487872;14256439484718583809;331;1;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;468896029;11;52549;5;6;5202285852801143917;1;9
12224A;MTXCREFD;0;29;K2CDWMTXCREFD;1707914646481487872;14256439484718583809;331;1;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;468896029;5;51842;2;3;3426118652612915377;2;11
12224A;MTXCREFD;0;29;K2CDWMTXCREFD;1707914646481487872;14256439484718583809;331;1;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;468896029;10;11594;4;4;7486146210682364493;9;7
12224A;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;5;46401;3;6;17836160870181116082;9;1
12224A;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;14;54615;2;4;239344799732429778;2;21
12224A;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;10;18316;5;7;7680360760395742858;8;21
12224A;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;1;13646;1;7;16734488292233303173;1;9
12224A;MTXCREFD;0;30;K2CDWMTXCREFD;1707914646489038848;7495061674776408594;331;1;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;179939061;99;26736;4;2;3214641940452180068;2;2
12224A;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;11;17898;4;7;14263489163388491138;7;16
12224A;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;7;5608;2;6;10834652134490041336;8;4
12224A;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;17;10780;4;5;12926247139867747120;7;11
12224A;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;11;21606;2;4;14691293923517962891;9;13
12224A;MTXCREFD;0;31;K2CDWMTXCREFD;1707914646496598528;16235928585860311057;331;1;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;889615201;17;30135;4;4;831794245791788005;4;4
12224A;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;8;49445;4;3;15750970396139369680;9;6
12224A;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;10;63188;1;2;16293726638919243967;2;16
12224A;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;11;55387;4;7;10047084156801874341;1;19
12224A;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;10;29695;5;1;8904402605130073938;1;19
12224A;MTXCREFD;0;32;K2CDWMTXCREFD;1707914646504145664;7220450732079462571;331;1;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;138846668;1;43950;1;5;3777880729843452931;4;20
12224A;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;7;28785;5;4;10314183892834112701;1;3
12224A;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;17;41020;3;3;701130371962140808;7;21
12224A;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;4;54866;3;1;17753731215558184101;5;10
12224A;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;99;40606;2;7;7632727921701797592;7;14
12224A;MTXCREFD;0;33;K2CDWMTXCREFD;1707914646511675136;11534130358815549548;331;1;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;315494969;14;11726;2;1;899825184641101592;3;12
12224A;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;7;15579;2;3;12385527375712284038;9;18
12224A;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;6;5222;5;2;482571197399065536;5;20
12224A;MTXCREFD;0;34;K2CDWMTXCREFD;1707914646519203328;3840239424454848826;331;1;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;164996825;4;27331;2;8;3847087067786405688;2;9
