msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;aFQReason;bookOUTTime;eMM;eventId;symbolIndex;firmID;aFQIndicator;oESessionID;sequenceTime 
73;63;12051;0;331;2ETFPTOL;3;0;407;1707914930081634048;12080426574810195099;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914930081634048;12080426574810195099;2;1706095060383185712;17;4284438529725579148;135619081;EFtzsxYY;67;11440886802670842590;1706095060383194143
73;63;12051;0;331;2ETFPTOL;3;0;408;1707914930085654016;7100789197539164940;K2CDW2ETFPTOL04;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914930085654016;7100789197539164940;4;1706095060384363915;4;8680010627302084658;880078379;PmdeLSQ7;238;10931870891074738135;1706095060384372242
73;63;12051;0;331;2ETFPTOL;3;0;409;1707914930092084736;7133112109626559746;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914930092084736;7133112109626559746;4;1706095060386342439;15;13226929360399606541;345150432;ZGJgeJ2i;164;16060867055869668921;1706095060386350854
73;63;12051;0;331;2ETFPTOL;3;0;410;1707914930097701120;2790141373287357751;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914930097701120;2790141373287357751;4;1706095060388173545;1;1322029235070869808;315494969;aOSucuEc;46;14230002653044923961;1706095060388181997
73;63;12051;0;331;2ETFPTOL;3;0;411;1707914930101699072;14695424429812477555;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914930101699072;14695424429812477555;5;1706095060389537549;9;6198884867525305695;786357755;xeM82MrV;8;4566365865272934216;1706095060389545898
73;63;12051;0;331;2ETFPTOL;3;0;412;1707914930106500096;11124575610160983420;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914930106500096;11124575610160983420;2;1706095060391237764;6;1771641685076065419;726810605;x9MCxlKo;157;7174192158979017867;1706095060391246256
73;63;12051;0;331;2ETFPTOL;3;0;413;1707914930371661568;15238247544987648093;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914930371661568;15238247544987648093;5;1706095060395773390;1;15217811715805546681;164996825;rNEUlsQ1;234;17808431865285897107;1706095060395781780
73;63;12051;0;331;2ETFPTOL;3;0;414;1707914930374871808;12453447614336184970;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914930374871808;12453447614336184970;3;1706095060397053579;6;6895380155532101863;357076211;58fv1tfz;151;1255567189788931733;1706095060397061978
73;63;12051;0;331;2ETFPTOL;3;0;415;1707914930375660544;23713101001662778;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914930375660544;23713101001662778;3;1706095060397377477;99;11980694712589564478;37149125;gACnE8ea;43;17275288974606194789;1706095060397385901
73;63;12051;0;331;2ETFPTOL;3;0;416;1707914930378091264;9645243832455116366;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914930378091264;9645243832455116366;1;1706095060398364131;7;3668253636093862863;839729658;gMAwjL4g;188;9676852111906654279;1706095060398372461
73;63;12051;0;331;2ETFPTOL;3;0;417;1707914930382564352;1046328127943852650;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914930382564352;1046328127943852650;3;1706095060400069858;4;11894877374117851688;355525551;pzmSbi8F;113;9205138981659702151;1706095060400078612
73;63;12051;0;331;2ETFPTOL;3;0;418;1707914930389597696;2203915723071438478;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930389597696;2203915723071438478;1;1706095060402872278;10;15974726521939702447;281877941;AUomy8Dv;235;15513806087677661469;1706095060402880772
73;63;12051;0;331;2ETFPTOL;3;0;419;1707914930393600000;15944815195607165479;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914930393600000;15944815195607165479;5;1706095060404667617;8;14325138836341910299;83351337;rZxYfxO0;91;16472406741913832516;1706095060404676084
73;63;12051;0;331;2ETFPTOL;3;0;420;1707914930396817152;9077662436622846309;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914930396817152;9077662436622846309;5;1706095060406134810;9;7712520096938448159;783519657;DtAou3rh;242;10744171402447080026;1706095060406143380
73;63;12051;0;331;2ETFPTOL;3;0;421;1707914930397609728;6292080366014758972;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914930397609728;6292080366014758972;5;1706095060406502367;14;229026415223296525;839729658;FLFXOtL7;67;18396252043412316882;1706095060406510897
73;63;12051;0;331;2ETFPTOL;3;0;422;1707914930399203072;12544232763711563915;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914930399203072;12544232763711563915;3;1706095060407271061;6;3626311096640430199;968476971;Hsi7i83D;43;7938324693009771504;1706095060407279798
73;63;12051;0;331;2ETFPTOL;3;0;423;1707914930401626624;16452316919996603472;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914930401626624;16452316919996603472;3;1706095060408411228;17;7402593609532357620;37149125;KYMTx7br;51;148684448229917475;1706095060408419885
73;63;12051;0;331;2ETFPTOL;3;0;424;1707914930411937024;9916822848698581688;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914930411937024;9916822848698581688;2;1706095060413513927;4;10194436712251225293;357076211;B35JzOPF;199;15143211559417591253;1706095060413522441
73;63;12051;0;331;2ETFPTOL;3;0;425;1707914930412738304;13125899986683452984;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914930412738304;13125899986683452984;5;1706095060413919372;9;2867362077275273117;267525860;MjcmvTqH;120;3485113081884107680;1706095060413927793
73;63;12051;0;331;2ETFPTOL;4;0;365;1707914930010418944;17328667900119783070;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914930010418944;17328667900119783070;4;1706095060369723068;7;12976611256976697877;179555593;un1yBonX;106;18390795754899862333;1706095060369732426
73;63;12051;0;331;2ETFPTOL;4;0;366;1707914930012879872;9251928870029116018;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914930012879872;9251928870029116018;4;1706095060369954034;14;10834681315423957025;571771961;uqghISpl;25;6819744989548553319;1706095060369963169
73;63;12051;0;331;2ETFPTOL;4;0;367;1707914930015339008;15477220153966418104;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914930015339008;15477220153966418104;3;1706095060370193990;9;10082824297069084305;509093810;iJfRuxFZ;134;14658975692604029363;1706095060370203323
73;63;12051;0;331;2ETFPTOL;4;0;368;1707914930032951040;17645156608029185284;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914930032951040;17645156608029185284;3;1706095060372452757;4;6484239095174819511;361807266;d0Y5dNtF;148;289326069292950809;1706095060372461104
73;63;12051;0;331;2ETFPTOL;4;0;369;1707914930038563840;13661504889923981461;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914930038563840;13661504889923981461;3;1706095060373337108;99;8996720541455172097;376270613;zCq40Ujj;176;14658410414122749929;1706095060373345377
73;63;12051;0;331;2ETFPTOL;4;0;370;1707914930044130560;8810620303966129444;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914930044130560;8810620303966129444;1;1706095060374309433;6;16391435886635537751;645935213;aTgbseyG;152;11055683494607350765;1706095060374317806
73;63;12051;0;331;2ETFPTOL;4;0;371;1707914930048877312;12722063909319408715;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914930048877312;12722063909319408715;5;1706095060375213683;15;9546184369423487639;24832667;uSmClxEt;191;11088305436374916940;1706095060375222126
73;63;12051;0;331;2ETFPTOL;4;0;372;1707914930059260416;13519686011785548126;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914930059260416;13519686011785548126;5;1706095060377411629;14;1262025896351774151;587677045;djjYnFMp;65;6747572777140564637;1706095060377420071
73;63;12051;0;331;2ETFPTOL;4;0;373;1707914930061646336;5528359643446426738;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914930061646336;5528359643446426738;4;1706095060377965722;4;2052860994718826747;457170075;3OPHzFwZ;84;2165299351828010802;1706095060377974143
73;63;12051;0;331;2ETFPTOL;4;0;374;1707914930064039424;10771982114204230828;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914930064039424;10771982114204230828;4;1706095060378529887;17;17813902836492881337;274114089;haAfgxeY;198;8056475939168618656;1706095060378538410
73;63;12051;0;331;2ETFPTOL;4;0;375;1707914930065631232;12542962783310256777;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914930065631232;12542962783310256777;2;1706095060378917688;1;17989862109523049402;942403957;xKk2GLpb;35;14588140339864607328;1706095060378926066
73;63;12051;0;331;2ETFPTOL;4;0;376;1707914930068815104;11641437746492630241;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914930068815104;11641437746492630241;1;1706095060379720268;11;4032907925913285043;579919728;QTXXeuOW;25;548584674746952753;1706095060379728781
73;63;12051;0;331;2ETFPTOL;4;0;377;1707914930072831744;13584269880998902022;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914930072831744;13584269880998902022;5;1706095060380751913;99;8562277192099905377;468896029;Fzz4xBGv;14;4354531829494165162;1706095060380760501
73;63;12051;0;331;2ETFPTOL;4;0;378;1707914930088866304;5081760994220369234;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914930088866304;5081760994220369234;2;1706095060385339350;2;403926670660854210;722112170;5BTFlALx;197;394559031393258570;1706095060385347692
73;63;12051;0;331;2ETFPTOL;4;0;379;1707914930095286016;5163538240836814824;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914930095286016;5163538240836814824;4;1706095060387377011;15;6125997674965149411;581937651;zgFD6OxA;77;7517043649975773000;1706095060387385380
73;63;12051;0;331;2ETFPTOL;4;0;380;1707914930096092928;17383294486916310386;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914930096092928;17383294486916310386;5;1706095060387639512;17;9407806768461374424;449655990;j0vMxtFK;95;32042026406431286;1706095060387648054
73;63;12051;0;331;2ETFPTOL;4;0;381;1707914930100904192;1433791825929280243;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914930100904192;1433791825929280243;2;1706095060389262091;15;2401521701344062368;198284442;nJa2Whvc;32;4680039754933602019;1706095060389270580
73;63;12051;0;331;2ETFPTOL;4;0;382;1707914930112903936;9742782125036588988;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914930112903936;9742782125036588988;2;1706095060393006812;5;11466543033422644243;225699642;4t1KltkS;254;16636644381362950872;1706095060393015189
73;63;12051;0;331;2ETFPTOL;4;0;383;1707914930372464896;11539901786764786931;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914930372464896;11539901786764786931;1;1706095060396090367;2;17678940118408968781;56973008;j4Ar7I2h;242;18293145913220771979;1706095060396098859
73;63;12051;0;331;2ETFPTOL;4;0;384;1707914930385561600;14035037114016730386;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914930385561600;14035037114016730386;1;1706095060401117046;17;15750903130526530583;56973008;mvsUP7OQ;98;1951535532015968610;1706095060401125597
73;63;12051;0;331;2ETFPTOL;4;0;385;1707914930388802816;9152002610148744119;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914930388802816;9152002610148744119;3;1706095060402516226;1;18229023294414247453;944323497;S1dCShBX;223;12824040622863790675;1706095060402524739
73;63;12051;0;331;2ETFPTOL;4;0;386;1707914930404807680;6807891426937813644;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914930404807680;6807891426937813644;3;1706095060409954778;99;11150132412181415368;630708295;7G0Pj1iL;22;5139671044374779422;1706095060409963300
73;63;12051;0;331;2ETFPTOL;4;0;387;1707914930406384640;7603626175476184564;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914930406384640;7603626175476184564;3;1706095060410731429;8;10846745326355035438;678028550;vKskyuLE;185;578778183648495273;1706095060410739925
73;63;12051;0;331;2ETFPTOL;4;0;388;1707914930408771072;16228187616359550425;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914930408771072;16228187616359550425;2;1706095060411917968;2;17102834426782106369;164996825;oPVwFgvK;227;9921204435659083076;1706095060411926378
73;63;12051;0;331;2ETFPTOL;4;0;389;1707914930410347264;583999931306037470;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914930410347264;583999931306037470;1;1706095060412713175;14;6731873685839030930;168342053;l83KJra1;147;4326838251847997162;1706095060412721757
73;63;12051;0;331;2ETFPTOL;4;0;390;1707914930419117056;17257717632318202661;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914930419117056;17257717632318202661;2;1706095060417219928;5;16743082193082320820;270958719;b2ufyrAO;187;14068163257276800220;1706095060417228338
73;63;12051;0;331;2ETFPTOL;5;0;370;1707914930016946176;7428480065089699046;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930016946176;7428480065089699046;2;1706095060370364186;99;12884887821348751072;433085588;tzENuh6J;109;14926936868629904106;1706095060370372746
73;63;12051;0;331;2ETFPTOL;5;0;371;1707914930029743872;14406619240633602233;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914930029743872;14406619240633602233;4;1706095060371963172;1;12551292925271336858;326226168;DR0dzyT9;227;15954176130728236420;1706095060371971661
73;63;12051;0;331;2ETFPTOL;5;0;372;1707914930041762560;17771927660303973510;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914930041762560;17771927660303973510;2;1706095060373882605;14;10017186867237962214;27066957;BfHE97oP;7;4336062079828874295;1706095060373890939
73;63;12051;0;331;2ETFPTOL;5;0;373;1707914930048094720;1132246994281868288;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930048094720;1132246994281868288;3;1706095060375057803;9;9589407185097122076;281877941;9iMBx5qe;48;3309631449248477988;1706095060375066329
73;63;12051;0;331;2ETFPTOL;5;0;374;1707914930062450688;12176368265099827093;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914930062450688;12176368265099827093;1;1706095060378152629;99;3366427933840220246;221113253;DrLZlRiy;60;18421813628487494170;1706095060378161077
73;63;12051;0;331;2ETFPTOL;5;0;375;1707914930064832768;10538604608503871585;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930064832768;10538604608503871585;2;1706095060378723862;7;6471469936395362909;281877941;8oLsJiuO;82;7908960665266100452;1706095060378732329
73;63;12051;0;331;2ETFPTOL;5;0;376;1707914930071998208;2090738047453648506;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914930071998208;2090738047453648506;3;1706095060380541521;7;13379785350617490917;179555593;k8LdF72n;172;1555612927801675202;1706095060380549905
73;63;12051;0;331;2ETFPTOL;5;0;377;1707914930073643520;1841596946408580427;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707914930073643520;1841596946408580427;2;1706095060380964032;17;15012107808122224949;366139516;WL7ZNWy6;34;12580557926028905384;1706095060380972496
73;63;12051;0;331;2ETFPTOL;5;0;378;1707914930090489856;13078790910813267799;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914930090489856;13078790910813267799;2;1706095060385837634;4;18232013374635677219;841345320;xawC4Xx9;144;17054833230244333622;1706095060385846017
73;63;12051;0;331;2ETFPTOL;5;0;379;1707914930098511104;6314044350281091617;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914930098511104;6314044350281091617;4;1706095060388441635;11;11334990904401616117;941734235;ZGDEVAE1;241;2752868296695712292;1706095060388450040
73;63;12051;0;331;2ETFPTOL;5;0;380;1707914930102502656;10443704885511424975;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914930102502656;10443704885511424975;5;1706095060389815647;6;12934558189404627330;743125215;zOUr2lYf;201;12831337015385909457;1706095060389824178
