msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;sequenceTime;SC_updateType_1;SC_updateType_2;SC_updateType_3;SC_price_1;SC_price_2;SC_price_3 
68;29;12018;0;331;2ETFPTOL;0;0;1852;1707914930395391744;13524390436647537924;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707914930395391744;13524390436647537924;41437899;1;1706095059357092791;70;85;58;382;486;393
68;29;12018;0;331;2ETFPTOL;0;0;1853;1707914930396929536;5029628136336585424;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914930396929536;5029628136336585424;845948744;5;1706095059357413897;26;98;85;19;480;224
68;29;12018;0;331;2ETFPTOL;0;0;1854;1707914930416844544;18390756563549090486;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;14023083985803221550;Zn;cbM7jmfmSkhjoVAIY88F9wWuxeuQ4guNlDUrAWX1J5fXD39GlFbiuGfj7xQEkuXk1ZM71J;tYG;369584988;0;1209581377;7;1707914930416844544;18390756563549090486;923345875;6;1706095059361794971;90;44;1;100;447;290
68;29;12018;0;331;2ETFPTOL;0;0;1855;1707914930427567616;15374499711864499782;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914930427567616;15374499711864499782;330454191;9;1706095059364258754;53;37;104;32;329;429
68;29;12018;0;331;2ETFPTOL;0;0;1856;1707914930450496000;947424698113417515;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914930450496000;947424698113417515;587677045;17;1706095059369847374;38;64;3;457;467;396
68;29;12018;0;331;2ETFPTOL;0;0;1857;1707914930475081984;13692934036024644542;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914930475081984;13692934036024644542;783519657;7;1706095059376364603;48;8;54;497;345;92
68;29;12018;0;331;2ETFPTOL;0;0;1858;1707914930476599296;9033166248931960381;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914930476599296;9033166248931960381;154123499;2;1706095059376780727;77;18;65;465;17;301
68;29;12018;0;331;2ETFPTOL;0;0;1859;1707914930498021376;4608916881538440306;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914930498021376;4608916881538440306;687165927;14;1706095059382883817;81;50;88;390;374;489
68;29;12018;0;331;2ETFPTOL;0;0;1860;1707914930675994368;5282782985733187890;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914930675994368;5282782985733187890;650176422;9;1706095059390799573;84;59;51;61;134;57
68;29;12018;0;331;2ETFPTOL;0;0;1861;1707914930680588032;5548656761419716896;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914930680588032;5548656761419716896;836350944;4;1706095059392244688;63;18;45;321;391;117
68;29;12018;0;331;2ETFPTOL;0;0;1862;1707914930691284736;16099709225831987799;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930691284736;16099709225831987799;576024396;11;1706095059395700853;28;3;30;176;215;194
68;29;12018;0;331;2ETFPTOL;1;0;267;1707914930031790336;7731731279431942142;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914930031790336;7731731279431942142;768715101;1;1706095059338682333;87;8;92;96;221;232
68;29;12018;0;331;2ETFPTOL;1;0;268;1707914930033332992;9275123770469861351;K2CDW2ETFPTOL02;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914930033332992;9275123770469861351;198284442;15;1706095059338873117;75;26;96;210;330;367
68;29;12018;0;331;2ETFPTOL;1;0;269;1707914930037963008;2863239851147867163;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914930037963008;2863239851147867163;840387731;11;1706095059339438352;77;90;54;300;230;227
68;29;12018;0;331;2ETFPTOL;1;0;270;1707914930048674048;4657900018042240217;K2CDW2ETFPTOL02;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914930048674048;4657900018042240217;243374731;7;1706095059340826889;100;42;53;88;476;318
68;29;12018;0;331;2ETFPTOL;1;0;271;1707914930067128320;12637156274999023145;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914930067128320;12637156274999023145;83351337;99;1706095059343392301;67;102;2;421;410;88
68;29;12018;0;331;2ETFPTOL;1;0;272;1707914930096282624;9836042422927040746;K2CDW2ETFPTOL02;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914930096282624;9836042422927040746;315339150;8;1706095059348008473;58;34;98;184;62;310
68;29;12018;0;331;2ETFPTOL;1;0;273;1707914930378564096;2484159814789212696;K2CDW2ETFPTOL02;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914930378564096;2484159814789212696;648090412;2;1706095059353653951;95;45;35;89;196;51
68;29;12018;0;331;2ETFPTOL;1;0;274;1707914930384669696;1642742807731030748;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914930384669696;1642742807731030748;587146478;2;1706095059354877207;85;81;38;386;157;34
68;29;12018;0;331;2ETFPTOL;1;0;275;1707914930389259776;13410953838364135951;K2CDW2ETFPTOL02;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914930389259776;13410953838364135951;704352555;7;1706095059355823874;100;67;99;173;216;143
68;29;12018;0;331;2ETFPTOL;1;0;276;1707914930390786816;14073561154141155157;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914930390786816;14073561154141155157;407371549;14;1706095059356142962;9;65;252;487;435;18
68;29;12018;0;331;2ETFPTOL;1;0;277;1707914930401533952;15696683384626025210;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914930401533952;15696683384626025210;921949621;2;1706095059358394474;103;8;64;14;386;224
68;29;12018;0;331;2ETFPTOL;1;0;278;1707914930439792640;8105834238995921762;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914930439792640;8105834238995921762;944323497;4;1706095059367197862;75;19;39;412;281;200
68;29;12018;0;331;2ETFPTOL;1;0;279;1707914930444384000;13301797426178308700;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914930444384000;13301797426178308700;636453490;5;1706095059368329234;60;54;53;106;476;278
68;29;12018;0;331;2ETFPTOL;1;0;280;1707914930456688896;311576846941356981;K2CDW2ETFPTOL02;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914930456688896;311576846941356981;927008545;9;1706095059371405052;104;38;19;200;278;292
68;29;12018;0;331;2ETFPTOL;1;0;281;1707914930467448320;9074086971870021271;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914930467448320;9074086971870021271;302074901;10;1706095059374266718;75;100;86;138;25;38
68;29;12018;0;331;2ETFPTOL;1;0;282;1707914930659146240;18119234955257015482;K2CDW2ETFPTOL02;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914930659146240;18119234955257015482;641357936;7;1706095059385608009;27;34;50;232;267;104
68;29;12018;0;331;2ETFPTOL;1;0;283;1707914930683643648;283006730292750734;K2CDW2ETFPTOL02;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914930683643648;283006730292750734;453799485;4;1706095059393192720;50;46;36;82;321;382
68;29;12018;0;331;2ETFPTOL;1;0;284;1707914930694347776;3762474420860717355;K2CDW2ETFPTOL02;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914930694347776;3762474420860717355;352622121;15;1706095059396708566;31;83;63;75;119;400
68;29;12018;0;331;2ETFPTOL;1;0;285;1707914930697404160;17009402584544909431;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914930697404160;17009402584544909431;768715101;4;1706095059397733489;9;59;76;326;213;456
68;29;12018;0;331;2ETFPTOL;1;0;286;1707914930703513088;3924625140708022615;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914930703513088;3924625140708022615;946518645;17;1706095059399759249;54;89;93;138;498;80
68;29;12018;0;331;2ETFPTOL;2;0;262;1707914930011643392;17270673531496727935;K2CDW2ETFPTOL03;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914930011643392;17270673531496727935;526725252;11;1706095059336388434;17;18;107;139;278;282
68;29;12018;0;331;2ETFPTOL;2;0;263;1707914930014772736;9984337711700460909;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914930014772736;9984337711700460909;564169381;1;1706095059336733820;41;97;27;17;155;110
68;29;12018;0;331;2ETFPTOL;2;0;264;1707914930020989952;6022524823170526270;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914930020989952;6022524823170526270;225699642;17;1706095059337421052;45;14;93;140;402;233
68;29;12018;0;331;2ETFPTOL;2;0;265;1707914930025659648;14324416076401225625;K2CDW2ETFPTOL03;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914930025659648;14324416076401225625;225974287;99;1706095059337958014;53;94;87;117;69;58
68;29;12018;0;331;2ETFPTOL;2;0;266;1707914930061003776;7479900318772731610;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914930061003776;7479900318772731610;927008545;6;1706095059342505375;45;60;253;482;309;229
68;29;12018;0;331;2ETFPTOL;2;0;267;1707914930080921600;13777625216866085850;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914930080921600;13777625216866085850;15674241;6;1706095059345495133;25;39;89;341;280;264
68;29;12018;0;331;2ETFPTOL;2;0;268;1707914930087066112;6817882404245081777;K2CDW2ETFPTOL03;MTAH;DSS_CDW_test;7;7;7;14023083985803221550;Zn;cbM7jmfmSkhjoVAIY88F9wWuxeuQ4guNlDUrAWX1J5fXD39GlFbiuGfj7xQEkuXk1ZM71J;tYG;369584988;0;1209581377;7;1707914930087066112;6817882404245081777;923345875;1;1706095059346484087;25;60;18;346;205;148
68;29;12018;0;331;2ETFPTOL;2;0;269;1707914930090141952;18381438323460126143;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914930090141952;18381438323460126143;243374731;5;1706095059346983161;254;252;18;287;317;409
68;29;12018;0;331;2ETFPTOL;2;0;270;1707914930094743808;13032901150262705555;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914930094743808;13032901150262705555;927008545;6;1706095059347746115;36;88;105;130;39;497
68;29;12018;0;331;2ETFPTOL;2;0;271;1707914930102408448;3593092195093760926;K2CDW2ETFPTOL03;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914930102408448;3593092195093760926;184047301;17;1706095059349070421;28;95;14;345;17;200
68;29;12018;0;331;2ETFPTOL;2;0;272;1707914930112240896;10324663004820183935;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914930112240896;10324663004820183935;581937651;10;1706095059350732433;53;6;16;77;387;461
68;29;12018;0;331;2ETFPTOL;2;0;273;1707914930372445440;2285581820275984360;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914930372445440;2285581820275984360;703220993;7;1706095059352462428;76;72;70;176;235;43
68;29;12018;0;331;2ETFPTOL;2;0;274;1707914930375509248;12672714410367378903;K2CDW2ETFPTOL03;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914930375509248;12672714410367378903;993224417;1;1706095059353057409;106;67;35;88;79;143
68;29;12018;0;331;2ETFPTOL;2;0;275;1707914930377042432;8866196783107060967;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914930377042432;8866196783107060967;653494834;99;1706095059353355253;107;54;42;423;353;151
68;29;12018;0;331;2ETFPTOL;2;0;276;1707914930383150592;3175480517005104865;K2CDW2ETFPTOL03;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914930383150592;3175480517005104865;993224417;10;1706095059354566217;24;91;41;315;123;182
68;29;12018;0;331;2ETFPTOL;2;0;277;1707914930387737088;13982704290677695431;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914930387737088;13982704290677695431;581937651;5;1706095059355494503;106;29;11;198;381;388
68;29;12018;0;331;2ETFPTOL;2;0;278;1707914930430624768;18407401104929937590;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914930430624768;18407401104929937590;418045634;2;1706095059364991509;82;61;55;113;65;416
68;29;12018;0;331;2ETFPTOL;2;0;279;1707914930435214336;13448370214442513476;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930435214336;13448370214442513476;433085588;15;1706095059366091093;65;99;86;287;293;387
68;29;12018;0;331;2ETFPTOL;2;0;280;1707914930453607680;5260458696199595048;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914930453607680;5260458696199595048;584621813;11;1706095059370608311;107;73;67;99;325;248
68;29;12018;0;331;2ETFPTOL;2;0;281;1707914930462858496;15894214741829918859;K2CDW2ETFPTOL03;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914930462858496;15894214741829918859;587677045;2;1706095059373047011;74;96;86;371;244;454
68;29;12018;0;331;2ETFPTOL;2;0;282;1707914930481201152;6801953663775638112;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914930481201152;6801953663775638112;650176422;7;1706095059378055032;89;6;40;80;332;277
68;29;12018;0;331;2ETFPTOL;2;0;283;1707914930482732544;7150494307227312420;K2CDW2ETFPTOL03;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914930482732544;7150494307227312420;75493707;15;1706095059378486815;41;95;54;377;39;418
68;29;12018;0;331;2ETFPTOL;2;0;284;1707914930485785856;13651023126475866029;K2CDW2ETFPTOL03;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914930485785856;13651023126475866029;361376530;2;1706095059379351090;39;26;72;433;491;61
68;29;12018;0;331;2ETFPTOL;2;0;285;1707914930653010688;12863978682948010351;K2CDW2ETFPTOL03;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914930653010688;12863978682948010351;784339346;15;1706095059383782488;104;58;34;490;179;386
68;29;12018;0;331;2ETFPTOL;2;0;286;1707914930665276416;16240056992860077621;K2CDW2ETFPTOL03;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914930665276416;16240056992860077621;116590120;15;1706095059387483904;78;99;65;451;136;390
68;29;12018;0;331;2ETFPTOL;2;0;287;1707914930688218112;899626257564946293;K2CDW2ETFPTOL03;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914930688218112;899626257564946293;136283212;10;1706095059394688860;89;3;19;54;281;57
68;29;12018;0;331;2ETFPTOL;3;0;266;1707914930039484928;7739719803201409087;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914930039484928;7739719803201409087;910422888;14;1706095059339628072;59;55;52;211;433;251
68;29;12018;0;331;2ETFPTOL;3;0;267;1707914930044096256;6208699253340252695;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914930044096256;6208699253340252695;15674241;9;1706095059340222958;103;2;51;416;64;233
68;29;12018;0;331;2ETFPTOL;3;0;268;1707914930047149056;3999193869107042353;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914930047149056;3999193869107042353;876746933;6;1706095059340618881;3;92;106;431;257;462
68;29;12018;0;331;2ETFPTOL;3;0;269;1707914930059479552;4490481992813315489;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914930059479552;4490481992813315489;48267691;15;1706095059342287652;29;48;99;454;411;217
68;29;12018;0;331;2ETFPTOL;3;0;270;1707914930062525184;5291183250122771997;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914930062525184;5291183250122771997;882027164;7;1706095059342725372;90;105;37;27;410;260
68;29;12018;0;331;2ETFPTOL;3;0;271;1707914930070203392;13862549847630654550;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914930070203392;13862549847630654550;270958719;15;1706095059343852224;40;104;61;467;75;16
