msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;iD;commercialName;iMiFIDCompliant;eSMAIdentificationTypeID;iValidity;lEICode;positionHolderTypeID;positionReportingTypeID;reportingRegulatorTID;participantTypeID;transactionReportARMStart;transactionReportARMEnd;transactionReportENXStart;transactionReportENXEnd;aPAPreTradeStart;aPAPreTradeEnd;aPAPostTradeStart;aPAPostTradeEnd;countryRegistration;commodityPositionReportStart;commodityPositionReportEnd;lastUpdateDate;sponsoringFirmID;sponsoredFirmName;batchID;operatorIndicator
324;314;12222;0;331;MTXCREFD;0;;2016;1707914728139468800;11942571097552116313;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728139468800;11942571097552116313;rTH2kNYv;5lfMCSRF2lSEiO3pLuI3cxtajazXsvKlqxkpA1ad86hXvkSiihpQCxzAaz61MvDunQoVp52VqiVOLNhXvfjclorSqjsEQE3lujZn;13;9612538404736838784;73;KFmLvDbI71rKh15npA5Q;16520014697680113402;9158830337809188678;7181692329811326085;9;21604;24702;27230;29870;32827;34973;37889;40821;bQ2;43706;46512;49239;KmTQTwPr;wJAoAnng5XsdyHJOINP53bh7q20in1GyoUihZ66jJ9tCDXhAZJku2HDcbuA5DEL8FtGbltIgCnBDYkNnTDAdbFeMaHeYufLvcQmP;1;2
324;314;12222;0;331;MTXCREFD;0;;2017;1707914728140273408;1838404849721011052;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728140273408;1838404849721011052;FWr5jeDe;lhdtcuGQ1LatUTcLUvTE7i0p2tfYt6lxyGiG060jXNOBfMOrJwQeMal9NTGXFuNOo2FNDnCbrEAdQcTGQL2Ad6tX6BobusvmTPga;62;12516048515931580531;69;Rdt41lSCZ2HauXT60eGU;15085138335531157324;9515988793435695952;17989698515559889083;4;11605;14865;17428;20104;22931;25011;27931;30784;KRl;33642;36588;39409;Wpm9EfSp;69rariaBqOuFrWugy9sfdmQw89bYyZJ1zc7638rwc9By1qDBhBcid83qyakwSNaS4V4XrIyftqbf5k2APB8HZzyllxmQR1mCPecR;1;44
324;314;12222;0;331;MTXCREFD;0;;2018;1707914728141079808;630169424367180884;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728141079808;630169424367180884;pZsi9vHu;3Uft6jVsbggeiP947rJCM6bvIDQXM3fPcFvt4BfAbt1W40lh76ZQ2Fb6ioAWxYt1lF4w9b9yvpMO0FzatbWQndlB18kfp1bO6IUm;190;9713187161554011475;43;JZLMancl0MIn2sKJYBTA;3312039275193724035;4594013629069198709;11167061852529002452;2;59835;63026;72;2640;5500;7651;10569;13500;MyZ;16598;19486;22216;A14l4a7j;rfyKv2jy453lMD6Z475TASobx4js6n0WAMdeRzQprGnFaqSz8iHVPhhdIXvk9MusXtuP3tzeyvTEYKQ7KrumIVxgUel3GEVvkFVz;1;227
324;314;12222;0;331;MTXCREFD;0;;2019;1707914728141887488;122750073657454359;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728141887488;122750073657454359;cvPmYvnK;xiNpQFFtDmimvPm2dxsFqMiiksVcncLKbhtaAR7hiylp6OrNNivy7RkUT4DqgJka6oQr3BtyQqz4FY38OtNuHmJy06t0Fcozi9EV;43;3610879438277010449;85;6peEFpb7omYhgTcAQHjF;13390094149253736291;2284946993852536605;555811245297598336;6;43806;47023;49534;52172;55072;57324;60337;63194;lwk;523;3373;6178;x52X7IL4;aNmb6Fuv3SAzU0QqVh6sTKeZpVm1TmAWVzNxF53IolZxUhCRsT3qzAzcqKe1cLfhWZfQl5ETmYYwChJ1RdvtnBKMT1tQnG00DVSV;1;136
324;314;12222;0;331;MTXCREFD;0;;2020;1707914728142686464;11914276707935995751;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728142686464;11914276707935995751;6qthVkVA;rmGBxF25bopw0XHfhD8MSsTbAkebqYHhr4EOyyZBbrEtiPUrhWCItfTVfy6zcBHF6wUrzmvmiOlGAMSRFPmEbcHc7AmZE3rv6lEY;51;2717564276959990193;193;UGyRuD8YbIoXQ845wwNT;12279810391533400266;7312061770175298225;3456149994379648139;6;30558;33664;36245;38844;41710;43968;46819;49671;hVw;52568;55497;58171;ZwIo8BRG;nz9MC288uOVqaSiokx20MY49pZz643rIJWqtlJ8eKDd6BtnpNnPYdqVNcxtI2vSpYdYfjb5Ae4IW7i4NNbaBm2hUPNsrabwfsqYU;1;254
324;314;12222;0;331;MTXCREFD;0;;2021;1707914728143501568;13118847438355601273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728143501568;13118847438355601273;2mUoKgC2;LuoKfHua8TW629vUJOrPoFjQz0qKNiOhELNMpr3fy69ZTUZNyHiy5GHrNqDdKGY4nFgYlPOapZCHOl8CZ4y5TcuoqZaRW4jRmY5E;68;10630399121266603302;130;xmzFeZx4vlknsdFN32cC;13114619441145395180;18147264455094696399;4351020294159723705;6;7117;10376;12852;15528;18452;20606;23529;26367;cCL;29231;32096;34816;BZRRW0vl;kgI9k1QWn1TWavWEjSUjN8qCUVsx7chQHZurqAVAR90UTn4HOCraIwSETovlMQ6jrCvHJIL2W9c75en591V7hBYgAF2cEritaa1q;1;200
324;314;12222;0;331;MTXCREFD;0;;2022;1707914728144309504;15509136922112697201;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728144309504;15509136922112697201;CjDmLLhW;OkagJ4pHhGSdx6h0dXcbCU6vXfHoVACBRKbmNnlytR1dGSssAQ7K1tBHe13L9UF99ygiIvlKmbDWHAKXXuGeALHkpiPwy3ylxs9t;222;11575477023380436654;11;P4uaghQlnNMJ30b3m5mP;13715145143465366810;10294632681357791216;770326769090634008;5;63097;706;3152;5830;8644;10832;13737;16570;bTE;19501;22352;25082;LH30YSvo;R7vWUj6C0nvwoulQbscBVlyeNwaprEUll7lQNN3X4KDW8Z89OzOc8j95u3ZaRG9ZVjgwdMiz8q8rGuUcq4Guph8pyTJvmIhjbYRw;1;137
324;314;12222;0;331;MTXCREFD;0;;2023;1707914728145119232;16178982154529692897;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728145119232;16178982154529692897;wciYCHyK;8o0ycprL5iOb0ggQmlCiOXID9DGV91gTV6x6cWrQRVVZexBKbQuOXfhCmKsaEXIob43bGsAFTL6RCPOYtWhrWK4qSEQ1d0NiGaKh;168;6875486810953501129;220;wn0mZhENCg4nsiECl97q;3791601293574829105;3432695421313633808;18002522171611962436;1;30315;33558;36013;38606;41430;43543;46407;49263;ToL;52100;54967;57745;KfoBDMA8;CT2Afve59DEXd0kX5MIu5AEbxhUtqltQMBlOdefdJq2UGrOPTdqh54nqrLgiuO9QvH39JMoTNTFGGS2Nr2bByMbFi3WpFEMXXITD;1;85
324;314;12222;0;331;MTXCREFD;0;;2024;1707914728145936640;10410013627639061725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728145936640;10410013627639061725;nsRY7bPc;2JFoDTnp2Kh7aiYi97jLFhhi4NxZrAoRGwxtWVSXDMorxRSWnzThRB7avjyWgf0atpJTEitJPjBz03F3OvM8KlJPuItKpeV1XJDm;152;16870887252962823635;3;jwzzSdCeKceStT67mFKp;7327049690211513136;5467111636171023747;8727194921747873812;3;18009;21297;23790;26453;29366;31474;34419;37394;MUA;40426;43261;46019;V1uyyjrI;KWPchr43l8U6bU3MhWIoGL4WwCyRUAym4IgyvwygYhhm4owGw11yHGb2aszo4IJNMWLdVGAbZm5m4IOpetZ3Z0hFFvN8Ebdqh2Mh;1;4
324;314;12222;0;331;MTXCREFD;0;;2025;1707914728146750464;271625608500560442;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728146750464;271625608500560442;4ZsBygNh;KmHqI0VGr70OjN3N1TLkCfDnV1rzqmF7HRs5RS9x8P0n91zfyiKsRJudrxrrACilnD7YQVvVTrXRsVAueXFARhbbN0EDyjbat7FG;48;9938568673066868600;15;bksnclVz0gWfzBgDohMh;12524316926600472425;4369253565197114521;4108782710974256391;6;65456;3274;5778;8470;11345;13444;16310;19227;nRb;22183;25023;27742;pqVutIxZ;gNze8DGP9uoC7UaH8NxItO0g1wacYLrzoO3KoJoNAne5CjkLvpCmhKG33uC9VNscE1zPagdUtPfcjQOXvTDDRB5Y6lvYNjlsxYx4;1;85
324;314;12222;0;331;MTXCREFD;0;;2026;1707914728147549696;13066111515380670702;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728147549696;13066111515380670702;PrttoWIs;HQYvjVG8dGDj22dy8Yq9S2SbfPxYc3IjEjhz2RKnoDqgKZQpY9RNKzMgHx14FSZe6cAVZjyJfHWKuTZh2UGFgrvuuuEIfLIxWSc6;203;16978743505178011280;119;ekKBuxCdavpdTk2Um5c7;12565101862102442275;6262661436982721069;5127901012523067564;9;54015;57245;59735;62375;65201;1780;4627;7529;1B9;10418;13269;16008;Zh1LUNJU;FvQDD4vAZzoY4mIQCnpq79hZ7RU1BVdg8zvRMMFopVZo86AGyn5n1PxXtIOip4Hm7FrtiQnxTLq897fosnodUcYYLVo5yg16SAhe;1;149
324;314;12222;0;331;MTXCREFD;0;;2027;1707914728148354048;11047940642857654521;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728148354048;11047940642857654521;NXgmj9Ha;ta6YPLtSuKZlo8eQzeoMruJ5sya1RCBBpLu122dEPAU2mxtsF5MTpr26TNSVwRwzkqHspjwXXB4O0ijg1qbJXKpVnA4IB0QkwETk;218;15647343751504515197;191;8dLkbiUSCbMAcKPqPGWE;11167226103655798227;4172945276802124365;11297701608394674646;12;29886;33173;35757;38346;41190;43435;46333;49206;XtY;52101;54990;57705;CvWE6BYh;LOXYbORCffFRPYOXOXRLYkCBl0dCxbr6WCWYSLMvVwpw0uhaINHlXKbbRuj8uO3D14zu88Hx0etTGDffyFoBBgVDcwEeULiBC6p1;1;216
324;314;12222;0;331;MTXCREFD;0;;2028;1707914728149160192;7798270670206999843;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728149160192;7798270670206999843;axGS15Y5;drDQywHvc7qY7IXYy1AHaOvom96F867S5AXeXGtkCiY8BlVxPIS5d14yAdeNwK0OgDkk89JqXUu1FwhJDgSsy3hxCe2eWSiZ6jkO;12;1496037919496610233;142;gQF7g3PrhmJHU5AZv4Al;4196198764393284450;5868583409228569246;16999054378186897775;12;17190;20306;22779;25393;28270;30503;33405;36408;HN2;39433;42343;45131;OZvEBKua;jDfKyewGrsR9szO86EQIhUD2YM0Qb7VPKN84OC7l7wTR4RJN2A6CftLInqtJ7JETsCKqhBtrHNFcn0UeAWAxxgZmkjLszETXN8CF;1;235
324;314;12222;0;331;MTXCREFD;0;;2029;1707914728149965056;7317630511312668015;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728149965056;7317630511312668015;K65NsWpw;S7QmxFMii4Q6lSdcBsbgRwkxbFJXldb1SGQALkcYDaRiiqw1BTk5Iopsl0q0XXrnWGWZppiwof3lauzGAGAEDahXIqEZ0UM6tJAs;193;1212784984771444919;119;qknGnywyi4VwXO98YDpI;7087361021489222929;12605795649382044927;6120267983143916015;6;16625;19869;22434;25020;27839;30085;33004;35883;KvW;38837;41731;45812;dr10PK0Q;n5hNCfqqNTfwzXnN4CrwjNdFhOW9JcErR4Gr7aJr8E8XE0VbNX0vJmZ6QSBo89tKIWhtLk51YjoXNgCEoZAA3VZcbdtLFpLvFQYX;1;51
324;314;12222;0;331;MTXCREFD;0;;2030;1707914728150769408;8523449942399413122;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728150769408;8523449942399413122;C2XsUuzl;FLM6hKOMRUBm8LwITZ6v43W0J8WAHuW0UIoLpAPfPrqp6nRVRqbmwkE9R8rEuxE9xzcCaeQM9eZkg3r5T3A9G3NwMz17Tofdc2ac;150;3889511812003725218;0;2378ugOg8opgkZZp3MWN;5443106734498680167;13193901323757922169;17914055487946481939;12;14781;18091;20657;23418;26271;28560;31548;34454;GJO;37423;40379;43187;SGzFgwXD;KemwfraO9QmeTbPGQVOv4odGRf3ns4ce45YM6EhxESbfNY843GVgJLfJ4m5SJ4ACOmjYnJS5RkpS3n89vaGwcVR9nUHCJ2zuM0en;1;135
324;314;12222;0;331;MTXCREFD;0;;2031;1707914728151579392;10831497561462599771;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728151579392;10831497561462599771;xPWyWkg6;12io4FcRdNQgvDRSuPbl3EeOfOXFEtQFyeqVTQbeeIqT5gMfEEJ8W16HBvdIHBeAY1ZZOIZt5IzDv7dlHEOwR8aRmNSjRVE19fWi;131;1084666523826795412;15;gw6ENidtk4Iski9v77R1;16038951309416180815;8764014641294574077;17609818632956769245;5;10601;13748;16275;18875;21749;23940;26932;29698;VxM;32613;35455;38205;TBAPxT6I;MScaXRg1Ze3XvWcRBtJPFWYHSR6Kd0eglx9TT0jgtBzBXd88iXJJfAQkCO9Y4CY3abJBqvm1RtEaEab0wMCyGvhf0HVC3HrQuDmR;1;24
324;314;12222;0;331;MTXCREFD;0;;2032;1707914728152383744;1877589684516016026;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728152383744;1877589684516016026;kVTfcPpD;YnusWzYAMDHt9GZKzUXslHdfdQVKthaMvPyjfkxl1fY1VCKcIAuGUtNaMVYFA5i2srNmEfjc0TVfuCdpAI2uobwA76C8Pxj0hn17;73;378358138155587339;146;y3tZ8ErVQfUdpOs2DJKq;15166273937279313046;13739217719579480846;1409425169919007384;5;63380;969;3510;6137;8959;11111;14057;16912;GdG;19836;22733;25514;qLTF4k8c;xVChyVUO70snOIJUPmxxRXrZ13Df78tALZuVQeCzr8rrkpjZjTyrITEDYZ15CxNCtBTltoqynsilguXYnFbCbBqKxvWB56Hy8JNq;1;66
324;314;12222;0;331;MTXCREFD;0;;2033;1707914728153201664;16365719738629111869;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728153201664;16365719738629111869;gNOA7WdG;Rrn09NjV3lv5jdlPl5YaaTTEVbHtcR0WpgrQ8lbv8r8fpYH5e4G2UJ7tIriEqo461PocZo7MKKIbQqk4c9o8rtQjvb6HqtWgPN7x;66;18268094635972302001;94;djC6AJcb6tzwajMjnhAN;3885941619118779152;16372555970202161771;7829483564228723872;1;50042;53228;55661;58221;61127;63273;615;3433;FMa;6305;9121;11944;dLLfzmyY;wZvwjvrPZsNzzdsu70c9I3hB1zuN2QYEhzRgi21qM2pnAJXRItipNSTsHChHNsBJc9SmUOjA2XAbadnAyWQ0ycXiJM3ZcogVlBaH;1;220
324;314;12222;0;331;MTXCREFD;0;;2034;1707914728154012672;6251469240564357732;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728154012672;6251469240564357732;2Sle0iVL;5kYBfEU71ZHr0M1KGIk30IKYbgemTDNYey2fMGyKWtHL4cIPhY2zEYzblhjLjSOkFGuNJAxgHLbMdgt9Xdk85Q0dpAmkeKMzYMX5;152;15773578108473272917;133;P3eyR4Ql1wMKOqUTbxPJ;1135785145286538247;12618667739953884095;18312916687072243286;1;33989;37221;39696;42362;45248;47385;50272;53193;Cdi;56171;59109;61958;cHIpKqP5;ALGeBg8ysgViDweKv7pcItngTTP0AV22oqP4dC2fXQZPXs5rHmkW40zCBulGklpTmivndFfruDTIsn26SUcKoUDNasY26Inmc32O;1;25
324;314;12222;0;331;MTXCREFD;0;;2035;1707914728154819584;9585852982715968959;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728154819584;9585852982715968959;tsBPiCtf;Q2DYEHBuPpo8GnMvFKmUZCCbrtZDrI4MSqpLzn7RvyCqDQ1jfrKaLn3y06TzzJYfL2RPLobv8XoWO3tEj761OSVReUrAVqkNVy31;62;11245645433583934265;202;nnQ01XZeE79y8AOghiG4;16558713407695943711;13223426335965689615;4152527703829270789;4;19553;22752;25244;27846;30683;32859;35712;38550;BL4;41410;44267;47033;NSEszlec;Rpk4qiBnZnNWDDosoMtu5raqaeYZXLUklXglqi9er6zTjxcnPe6tbeyUBgY08FtbSsSpQqJpSOYHY2xyw9O2mte7e0me4I9MFXkR;1;235
324;314;12222;0;331;MTXCREFD;0;;2036;1707914728155619584;15743758631333013273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728155619584;15743758631333013273;cNyh2qdx;xu7WDZgR1ID3pLMZEI02QGLHK8Tei86i8bgBCci6ZwvPyG94ZhoaglxV0giXWQpMu8OKrgY6I7WZogoajm38dKT8yBs9d3YIiu4w;76;7444066477660167030;160;1DdkxwmDGDFgppXLAroP;1670513999469980637;4115357825997675598;17625251005634547703;10;1309;4418;6898;9538;12299;14522;17394;20227;mTD;23116;25985;28724;RbiCcf2N;18AgbHF7vBCJRUODauJwOPt4vGVcZDeBxsNicMD9ehocWuErMEiqsuH3kzsI7ALbHMh1teKXRPcpd7F8YPRsLmMLls7VuRwqHvje;1;67
324;314;12222;0;331;MTXCREFD;0;;2037;1707914728156426240;5562971479433612387;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728156426240;5562971479433612387;6Isjv0Bw;Iln0i2IFNFdS9JhMOOgaIjDQlo0MM1u1K1yV3InrPt6k4R96fGzrZKhgKiPOmUE9I1oQR2R9QATlvDgaJnlLWxfuf7ZfxX3DQJsI;85;11428998572754549878;119;eaJbzdrujffL9b3WrxDi;8293278801693316041;7887764588343905904;8678571363447010542;3;14882;18494;21106;23765;26707;29178;32217;35199;ycf;38208;41113;44036;ia1JWHPr;PP1Bx4fNRDFL8VGsFyRfgy6xwPTupPZvU9FVfdofIucHPyJT3Kqb0KAiOb71vkxaDgmPxFXUv2SUOEKd8p7kcBmo6A3ODsVaW7yp;1;68
324;314;12222;0;331;MTXCREFD;0;;2038;1707914728157229312;10995440917743745032;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728157229312;10995440917743745032;AIUskEup;qXGe5iQIRq1cQDkUvTIoGiUZZV2Mzsox04t811uX5vNRmCJIbXkwVKzymPifi5YcJfCxBfuw8jfTf8DUg8wKbtjBosRvM8RxiZco;139;10636883650829193230;103;Vla9fTCh6Yv34NczgRgF;17695915374970969476;7293600741883623766;5691567178378318476;2;52474;56202;58787;61480;64533;1498;4569;7577;oaE;10646;13557;16572;B6kcCcBn;PGRHFrrRes3qp0FDn5BjTgjcs6VPUMJeql3xkdZJT2lf5FSuRqm3hK1WpPZ0c2LxnpNA8EXOJArxrk4nQy8wn72zATu2ueKewqyx;1;143
324;314;12222;0;331;MTXCREFD;0;;2039;1707914728158046208;1284375121824533218;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728158046208;1284375121824533218;ESMWxAJp;jVl6oVISDZdO2EARFASBpSPW4KwH39UnploeemzRgVWZUUCjCRb7czbh6WcQbnkgeYbanr1L8EYfr5WlR2Iry0FsZodsGAwAuS4M;164;396966799886816536;144;pfZZIKBiKfLymuWNAXo6;1183808421205533969;583853668977471767;4200589051491325759;11;58142;61468;63985;1059;3945;6181;9175;12089;HNk;15044;17898;20765;6FmG0KKl;antmV4NtgXp2VD6hVW7UxtQAqGnsDaNQUAh204IN2TvErqm96XGyyaGNNkuS4kl6TAOebvPcd6fADvfXasWcRsWMKfVNnqd4LSs0;1;17
324;314;12222;0;331;MTXCREFD;0;;2040;1707914728158849024;2970644576556670347;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728158849024;2970644576556670347;YroiY1BD;9spf1AK9wBy8yEfKa95VBFXZTuDNDWRYfbsMfpgyxSMKAuw1qWChRk8HEk1tfwHMsgkvBCR9dOujzLVEq9Y7ZLyLrOdl8clXGdg7;193;15052169107005577950;27;3PFfjCL5c1V9eSUWQeEG;15799589374373816122;3395583768981536264;2498657727108721123;4;45311;48643;51084;53701;56656;58945;61918;64919;Ldc;2348;5205;8057;fH29LW2n;8AviRbETm9LD5K08LuztZvtjGTLWmCSxQ1fQEcXdr703Tmh9GLMONnivaVFLkWW716HqOAeTUsk1ep7L7vzdW8TQsCRGIryh30xz;1;197
324;314;12222;0;331;MTXCREFD;0;;2041;1707914728159651584;8094325246741498273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728159651584;8094325246741498273;dx4xQkie;t3IHKoY07KusjIc0ALwTD8Ujk5j8U1tDgWz6qDLrRKc0OeI66ib3fpO5B02baWUuejJmYItfM0Z5LWM2Am42EZg9Q24ZKaZ5k24A;12;15984244980305546439;208;vHFIbHgJhUzhB9rs9eXT;9393399172270407688;3854069108528433435;1768577546751343467;6;32337;35719;38231;40802;43617;45859;48833;51759;EPb;54655;57503;60366;LWjiYizM;Eja3CRWUmuSsudvzNs1oU9ZmB8LQ6pWCy7SPO4dMR1s2WWGlbuwPRFfHP7YsycpUh1QW19bSIULZ4cwElqbXQzKVBbndLDOWYzpl;1;203
324;314;12222;0;331;MTXCREFD;0;;2042;1707914728160456192;2981355162406786856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728160456192;2981355162406786856;x66tv2RA;4gGKwV8GLU0pqGjUj1VjdGXjP5CWNQUfBQevyyUJa0wmWDaVZRgaReSx8eF9AIRT1bEOmfmUfpiMOwG7v3qPYLu3Ka3yo77rwmia;185;18343706733716289858;199;qpMopPqSIMq5ZzvelWRF;8378696848511210159;14169593659218531354;12398149384767288881;5;16733;19926;22390;24988;27944;30140;33047;36016;NY6;38891;41797;44541;0gR7Uqit;byTIvwqaA83TmGPXsA5uroRD70rnZyvSQ9WLyM7rSuRg0Ng2UkNvceuRFIfBP81xKAnX8ndko6WwHERlohEYjmk2ZDIYX8fJpXSC;1;191
324;314;12222;0;331;MTXCREFD;0;;2043;1707914728161261056;8402077071747257207;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728161261056;8402077071747257207;6DyxskH8;K6LXgncyb1ch7kP3lA49X0pW1w69o7VUb1pPNIzkbIpbtpVpKuzMnmFBPM8r7BYunuvVV4yxRLJt4IqdNn6HJN63Nya4alSV7AYz;28;16245941491565095318;136;t4qnU5SfEo9ROMQedP7L;2071084163973273645;3734268571824601325;9704664842285485556;2;7856;11039;13517;16061;18873;21059;23843;26676;EC6;29487;32339;35130;CRwaWsWz;Xq9xPtrbLGURnQFV6RGM7QO7WceYiajjmiNWwBVn7sgc0mzmLmXrkBmpxqPRR2Dwu7kpzx3P06fvpSwugnEaOWefjK4dxxMtQf12;1;87
324;314;12222;0;331;MTXCREFD;0;;2044;1707914728162067712;16609931991734723859;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728162067712;16609931991734723859;UNu29aWj;zq5sAVvDYrFz7xhnCG49bypig0cKu2UowMnUPVhZNaxk4QOt89fnRo6MzdXDj3u1qtuB0RIqBLDlrTV6EgfwiLM4halJqUnntOsO;43;3410096604950920670;51;hOxSqZHSSVscydxAw0H0;632783324126135377;15348968329134270876;14879076842639337902;12;58326;61495;64101;1192;4090;6262;9200;12095;s2D;15047;17935;20718;G0P7euNr;BLiUTCfoi2bzS3f8h68T2qYoexfwoqYlrjAQX7XBMrS95VhDMqTUfYoAbBHjF4w2Rx1yNjsNvhNvYLvyexsdOEqiGCAF8dtcnepF;1;38
324;314;12222;0;331;MTXCREFD;0;;2045;1707914728162871040;3451781475326526083;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728162871040;3451781475326526083;mBSSbjLn;60OmaCKrZmonQ6TpzGbeXiYn9Yy55E0dGPB8EboOFWScD6gwLW3eEu5V6r2u64vPEg6fPOa2U7CAXDBBqVAkUh4J8Ljc45710O00;193;7311693194817195558;185;ECuVXfBZmZd6nKwdg4U2;2716991978281103391;18330347015156543683;12832269167979841806;11;39203;42460;44980;47541;50354;52532;55339;58213;5ea;61150;63981;1112;PxEdGJlD;XmwNgN7JWwqMSIuEUvm8M9sxUmXJFaDDGvct1Ra7sE06vApu25bAjecRgyME6DTHkhmoUgX5yyyvKTaAjxDpj0sz2YhjRzItiuHg;1;17
