msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;eMM;eventId;orderID;orderType;timeInForce;stopQueuePriority;symbolIndex;sequenceTime;orderQualifiers 
86;76;12017;0;331;2BLKPTOL;7;0;275;1707914901319825152;9176252376484030316;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914901319825152;9176252376484030316;23;6;0;24;1706095059322074472;1706095059322076700;11;5028193408624935213;12766110715832156701;4;4;12957520855748693937;784339346;1706095059322091760;5
86;76;12017;0;331;2BLKPTOL;7;0;321;1707914901589757184;12377247105012226152;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914901589757184;12377247105012226152;15;6;6;10;1706095059329600779;1706095059329602949;1;15479206361601687757;18064585434848349775;5;7;10168806932291622290;468243658;1706095059329617830;4
86;76;12017;0;331;2BLKPTOL;7;0;322;1707914901593836544;13443580710782018840;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914901593836544;13443580710782018840;20;7;5;17;1706095059332605331;1706095059332607504;1;10300512994516825670;10226497679844046097;12;10;14789713264587582027;687165927;1706095059332622330;2
86;76;12017;0;331;2BLKPTOL;8;0;72;1707914901001613312;15598802740645444068;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914901001613312;15598802740645444068;9;5;6;22;1706095059264326555;1706095059264329099;15;13699315061929741406;13989168796479370724;7;4;2625712335768338568;338709066;1706095059264345243;1
86;76;12017;0;331;2BLKPTOL;8;0;73;1707914901011493120;12582348628581303469;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914901011493120;12582348628581303469;21;6;1;5;1706095059265753912;1706095059265756081;8;7672861716879965473;6380126564264035587;7;8;8717711945546812612;451161021;1706095059265771312;5
86;76;12017;0;331;2BLKPTOL;8;0;74;1707914901020465920;521818276697344464;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914901020465920;521818276697344464;19;4;5;17;1706095059267365220;1706095059267367432;9;18178047340728415427;9565487172985497165;13;4;1716924985131590207;225511348;1706095059267382414;0
86;76;12017;0;331;2BLKPTOL;8;0;75;1707914901023665408;2664443213076002917;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914901023665408;2664443213076002917;16;5;5;19;1706095059268032758;1706095059268034931;17;1247696361320940660;1263502533028487131;11;5;7804459703718943063;687165927;1706095059268049992;4
86;76;12017;0;331;2BLKPTOL;8;0;76;1707914901032787968;5115364511278692199;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914901032787968;5115364511278692199;3;3;1;1;1706095059270086419;1706095059270088678;4;3464080976732520828;248489381207409542;2;3;6937559525494584662;610827639;1706095059270103947;2
86;76;12017;0;331;2BLKPTOL;8;0;77;1707914901046974464;16047637894706488467;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914901046974464;16047637894706488467;20;2;2;3;1706095059273859735;1706095059273861821;9;8765778101050225265;18186425645485047850;13;1;16216023409516736289;657517808;1706095059273876651;4
86;76;12017;0;331;2BLKPTOL;8;0;78;1707914901066793472;12334070110249650493;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914901066793472;12334070110249650493;10;7;3;11;1706095059280761257;1706095059280763326;15;17873254663750426726;18022725900985888107;2;5;16651623399114141978;129588308;1706095059280778078;0
86;76;12017;0;331;2BLKPTOL;8;0;79;1707914901082748160;6250709093137125740;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914901082748160;6250709093137125740;13;5;3;8;1706095059287476187;1706095059287478269;99;14110834172819096624;9846035403230013400;9;8;14742579976989711194;315339150;1706095059287493220;2
86;76;12017;0;331;2BLKPTOL;8;0;80;1707914901086878464;4845284485795614892;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914901086878464;4845284485795614892;14;5;0;24;1706095059289321056;1706095059289323255;7;12446618507824142262;14372990997636682152;12;7;1910083227498396447;393921509;1706095059289338514;5
86;76;12017;0;331;2BLKPTOL;8;0;192;1707914901276426240;10760368908779418704;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914901276426240;10760368908779418704;16;6;2;5;1706095059295682718;1706095059295684984;7;11936643504469439966;6764233409919341046;4;1;17537271127660156433;77516395;1706095059295705834;1
86;76;12017;0;331;2BLKPTOL;8;0;193;1707914901288588544;16869877897736994032;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914901288588544;16869877897736994032;5;3;3;18;1706095059302258247;1706095059302260400;10;16165500747429408766;3300085516898046566;3;8;10616793317429025508;137559582;1706095059302275639;4
86;76;12017;0;331;2BLKPTOL;8;0;194;1707914901300570880;6337933706619007415;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914901300570880;6337933706619007415;23;8;0;19;1706095059309430244;1706095059309432428;6;3773639028837995253;498419873165214153;2;5;10550048933307516344;911319188;1706095059309447731;6
86;76;12017;0;331;2BLKPTOL;8;0;195;1707914901301394432;1745187987813715171;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914901301394432;1745187987813715171;10;2;1;2;1706095059309920884;1706095059309923002;9;10942579133437730111;926734854208916748;8;1;1185539988157162037;53738436;1706095059309937911;5
86;76;12017;0;331;2BLKPTOL;8;0;196;1707914901304600832;13613534252463047598;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914901304600832;13613534252463047598;17;6;5;20;1706095059311941318;1706095059311943510;17;12351012688324211749;13901146919166248711;4;5;11784994431523146326;971929135;1706095059311958910;2
86;76;12017;0;331;2BLKPTOL;8;0;197;1707914901312662528;10756839906346831977;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914901312662528;10756839906346831977;8;4;1;9;1706095059317134188;1706095059317136396;6;385248998991048435;3149711112774210066;1;7;16070062188871671973;506920201;1706095059317151341;5
86;76;12017;0;331;2BLKPTOL;8;0;198;1707914901323846144;3055804862333357713;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914901323846144;3055804862333357713;10;3;3;15;1706095059324911824;1706095059324914132;99;9467165186837603296;7474212284436373420;5;5;11043903346159087558;255231752;1706095059324929630;6
86;76;12017;0;331;2BLKPTOL;8;0;199;1707914901325440256;17378682881960905142;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914901325440256;17378682881960905142;23;4;4;24;1706095059326063917;1706095059326066027;99;10128692029431952846;18046051040134479544;5;7;10834446883111681140;685651177;1706095059326081101;1
86;76;12017;0;331;2BLKPTOL;8;0;288;1707914901327019264;17890743343020809155;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914901327019264;17890743343020809155;15;2;5;12;1706095059327242262;1706095059327244414;6;15257549217708685457;11108027199040827702;5;10;13428811282768877759;354837546;1706095059327259419;0
86;76;12017;0;331;2BLKPTOL;8;0;289;1707914901596270080;15992046652193023623;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914901596270080;15992046652193023623;13;6;0;11;1706095059334442375;1706095059334444491;2;2145207993676184931;3991544686092808936;1;3;11552102308909933302;315494969;1706095059334459608;1
86;76;12017;0;331;2BLKPTOL;9;0;86;1707914901008900352;1943368660405824883;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914901008900352;1943368660405824883;15;7;2;19;1706095059265361480;1706095059265363615;17;4134603031286405474;11552988913541594789;6;2;15326877787346559283;958972949;1706095059265378888;2
86;76;12017;0;331;2BLKPTOL;9;0;87;1707914901016320256;16689613770692726655;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914901016320256;16689613770692726655;3;5;2;20;1706095059266591419;1706095059266593597;4;5953958743334537489;16824141231482239351;7;3;4080670347702306931;955011091;1706095059266608503;2
86;76;12017;0;331;2BLKPTOL;9;0;88;1707914901022075904;387890939351536977;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914901022075904;387890939351536977;8;1;1;15;1706095059267696923;1706095059267699157;99;622268141111423523;15096553212715579059;12;8;5560020660657514404;526725252;1706095059267713816;1
86;76;12017;0;331;2BLKPTOL;9;0;89;1707914901038111488;8667702290750891017;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914901038111488;8667702290750891017;16;3;5;5;1706095059271328759;1706095059271331047;15;10647303660405926027;10762643777679855498;6;6;6482516813855803553;25531303;1706095059271346334;3
86;76;12017;0;331;2BLKPTOL;9;0;90;1707914901040498688;3905055396279475811;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914901040498688;3905055396279475811;15;8;4;24;1706095059271987942;1706095059271990228;99;6318188129376821867;17656442216247275155;7;1;2288474280539439717;782873053;1706095059272005529;5
86;76;12017;0;331;2BLKPTOL;9;0;91;1707914901041304320;741797833000086880;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914901041304320;741797833000086880;18;7;4;16;1706095059272211938;1706095059272214144;8;1054496526374334966;2540403115294590632;12;6;6180524733052680939;125257059;1706095059272228984;0
86;76;12017;0;331;2BLKPTOL;9;0;92;1707914901042912768;9284216226887110666;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914901042912768;9284216226887110666;13;4;3;2;1706095059272667288;1706095059272669616;14;3399909325366176228;7129705103383486228;12;7;11487778336602549474;782873053;1706095059272685053;3
86;76;12017;0;331;2BLKPTOL;9;0;93;1707914901046162432;4800011201858125176;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914901046162432;4800011201858125176;6;2;2;11;1706095059273614523;1706095059273616748;10;1812814361303376816;11380225770190894833;10;5;12265239521579643915;317605844;1706095059273631765;5
86;76;12017;0;331;2BLKPTOL;9;0;94;1707914901053204480;15540914725463059892;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914901053204480;15540914725463059892;7;1;5;8;1706095059275860683;1706095059275863212;11;13253177939358439851;16184760770000189335;13;1;12653889946267317096;51267762;1706095059275879091;1
86;76;12017;0;331;2BLKPTOL;9;0;95;1707914901056427008;8866631900277963476;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914901056427008;8866631900277963476;1;3;6;19;1706095059276964850;1706095059276967006;99;5962797549001605385;16568609192882822659;10;5;11109530606654082248;836350944;1706095059276981811;2
86;76;12017;0;331;2BLKPTOL;9;0;96;1707914901073154816;4903681571666502531;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914901073154816;4903681571666502531;8;8;2;23;1706095059283313007;1706095059283315120;2;13243485942530443151;9385062044432787417;7;2;12248858744444519427;56973008;1706095059283330107;1
86;76;12017;0;331;2BLKPTOL;9;0;97;1707914901081949440;5542435074382471836;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914901081949440;5542435074382471836;15;3;6;24;1706095059287116158;1706095059287118266;6;958845852310847781;13136322441788030344;12;8;5426688159054379695;365314678;1706095059287133574;3
86;76;12017;0;331;2BLKPTOL;9;0;98;1707914901085965312;13164387128535352696;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914901085965312;13164387128535352696;8;8;3;0;1706095059288949708;1706095059288951716;1;12236036095790985242;18279427421656272241;5;3;6175287578657736194;355525551;1706095059288966295;1
86;76;12017;0;331;2BLKPTOL;9;0;99;1707914901090377216;3887626088828953042;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914901090377216;3887626088828953042;21;1;4;11;1706095059290852227;1706095059290854437;10;9582324417303656323;2225181175023414139;6;1;9263744636863938335;449655990;1706095059290869146;2
86;76;12017;0;331;2BLKPTOL;9;0;100;1707914901097756416;2327886472191892214;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914901097756416;2327886472191892214;23;7;2;6;1706095059294030607;1706095059294032875;7;8841210370466159186;1637861345940547436;9;7;539153446831310730;326226168;1706095059294048247;0
86;76;12017;0;331;2BLKPTOL;9;0;299;1707914901302987264;16223729528424025441;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914901302987264;16223729528424025441;12;7;0;5;1706095059310928493;1706095059310930729;14;11841579333066182821;10544262323087788330;12;2;10972599682944281191;361807266;1706095059310945690;1
86;76;12017;0;331;2BLKPTOL;9;0;300;1707914901311080448;14034819982531686761;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914901311080448;14034819982531686761;12;7;2;20;1706095059316068890;1706095059316070940;1;16991604093887321602;9945668749911993015;4;5;17015940175348578351;906768783;1706095059316085631;0
86;76;12017;0;331;2BLKPTOL;9;0;301;1707914901311876096;5102458470266837882;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914901311876096;5102458470266837882;22;1;7;2;1706095059316598409;1706095059316600761;5;3219791110484477283;5573388305796276877;11;1;3306325000092590167;137559582;1706095059316616091;3
86;76;12017;0;331;2ETFPTOL;0;0;1820;1707914930013771264;6788688303895440751;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914930013771264;6788688303895440751;2;6;0;15;1706095059264881956;1706095059264884377;5;3364159709165229661;10774393873438410386;9;2;14800077464890579305;515238894;1706095059264899790;2
86;76;12017;0;331;2ETFPTOL;0;0;1821;1707914930016223744;5286121411572885137;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914930016223744;5286121411572885137;17;5;6;8;1706095059265239150;1706095059265241195;4;16310348430098544057;16514969517132164630;3;7;7612900894678561831;542212191;1706095059265256458;2
86;76;12017;0;331;2ETFPTOL;0;0;1822;1707914930025099008;16215992129348899369;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914930025099008;16215992129348899369;6;5;5;12;1706095059266741818;1706095059266743908;14;12702368401935556897;11414831375802669848;4;2;10412999379811063800;184047301;1706095059266758701;4
86;76;12017;0;331;2ETFPTOL;0;0;1823;1707914930034743296;2369113495789208011;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914930034743296;2369113495789208011;12;8;6;17;1706095059268745991;1706095059268748015;8;13222047435318011506;7390562955269336443;7;6;258745868461737869;682402479;1706095059268762856;0
86;76;12017;0;331;2ETFPTOL;0;0;1824;1707914930051605504;770201098988931507;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914930051605504;770201098988931507;21;5;2;4;1706095059273138799;1706095059273140922;11;15028886641181137483;10680930236685335225;4;10;10317366296596367275;255231752;1706095059273155437;5
86;76;12017;0;331;2ETFPTOL;0;0;1825;1707914930060439552;3170203074905572866;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914930060439552;3170203074905572866;21;8;2;10;1706095059276144593;1706095059276146816;1;9743844446114128436;711243433009601302;9;1;5980036248721260194;515238894;1706095059276162243;4
86;76;12017;0;331;2ETFPTOL;0;0;1826;1707914930084391424;17039445424695728208;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930084391424;17039445424695728208;12;8;1;12;1706095059285349387;1706095059285351543;9;13389325801495508956;12443086142539100174;12;10;10650310544675057833;433085588;1706095059285366549;3
86;76;12017;0;331;2ETFPTOL;0;0;1827;1707914930085186816;506659666016552666;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914930085186816;506659666016552666;3;5;1;12;1706095059285699380;1706095059285701448;14;4396717652876319871;4974679678579471581;10;0;12110527831674120639;330454191;1706095059285716380;2
86;76;12017;0;331;2ETFPTOL;0;0;1828;1707914930091550976;6864766117297092753;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914930091550976;6864766117297092753;2;4;7;11;1706095059288576233;1706095059288578410;2;93321863550429954;13822421633556428757;1;4;14791402402662972505;45567501;1706095059288593293;3
86;76;12017;0;331;2ETFPTOL;0;0;1829;1707914930098740224;12832152616333916923;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914930098740224;12832152616333916923;9;4;4;5;1706095059292024205;1706095059292026405;14;11050755760793710180;14179489959666835306;3;0;11069458250840526814;225699642;1706095059292041398;3
86;76;12017;0;331;2ETFPTOL;0;0;1830;1707914930100334080;5017570538763883637;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914930100334080;5017570538763883637;12;3;4;9;1706095059292819546;1706095059292821850;8;9482669697732220241;15916904690860488986;11;7;10885126037987345365;611076622;1706095059292837014;6
86;76;12017;0;331;2ETFPTOL;0;0;1831;1707914930105103872;5933230278266236014;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707914930105103872;5933230278266236014;22;7;2;20;1706095059295265441;1706095059295267749;8;12083608807775252722;1118495114886499148;4;5;2891318356371094926;366139516;1706095059295283072;6
