msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;orderID;orderEventType;routingStrategy 
41;31;12073;0;331;2ETFPTOL;0;0;23;1707914930025997568;14438549298493944083;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914930025997568;14438549298493944083;733634346;5;16747129070230572551;16;1
41;31;12073;0;331;2ETFPTOL;0;0;24;1707914930026787584;2604302254909458495;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914930026787584;2604302254909458495;273258314;7;504819888195754348;6;1
41;31;12073;0;331;2ETFPTOL;0;0;25;1707914930027578624;14036928873259306118;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914930027578624;14036928873259306118;32654720;7;14860762348236990791;17;1
41;31;12073;0;331;2ETFPTOL;0;0;26;1707914930028360192;13270932702759046079;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914930028360192;13270932702759046079;495012502;14;1182128004587419462;3;1
41;31;12073;0;331;2ETFPTOL;0;0;27;1707914930029151488;18335117029315167949;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930029151488;18335117029315167949;576024396;9;9220962312723405317;21;1
41;31;12073;0;331;2ETFPTOL;0;0;28;1707914930029944576;1037462703831933904;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;14023083985803221550;Zn;cbM7jmfmSkhjoVAIY88F9wWuxeuQ4guNlDUrAWX1J5fXD39GlFbiuGfj7xQEkuXk1ZM71J;tYG;369584988;0;1209581377;7;1707914930029944576;1037462703831933904;923345875;8;7039465798808328791;15;1
41;31;12073;0;331;2ETFPTOL;0;0;29;1707914930030738176;9736696779055392999;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914930030738176;9736696779055392999;843359534;17;16282155524008916116;19;1
41;31;12073;0;331;2ETFPTOL;0;0;30;1707914930031523584;590679608158427765;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914930031523584;590679608158427765;306138594;9;18270434607627774358;19;1
41;31;12073;0;331;2ETFPTOL;0;0;31;1707914930032313856;12122985209127918527;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914930032313856;12122985209127918527;946518645;7;4976744378002676592;4;1
41;31;12073;0;331;2ETFPTOL;0;0;32;1707914930033119744;10529361906008709111;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914930033119744;10529361906008709111;75493707;7;13907535238839232213;10;1
41;31;12073;0;331;2ETFPTOL;0;0;33;1707914930033916928;12619519276277906046;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914930033916928;12619519276277906046;767156925;1;12337809575404330120;12;1
41;31;12073;0;331;2ETFPTOL;0;0;34;1707914930034713088;7611753988381666551;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914930034713088;7611753988381666551;149423575;14;18240671768565772402;21;1
41;31;12073;0;331;2ETFPTOL;0;0;35;1707914930035518464;2044033813974499740;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914930035518464;2044033813974499740;784339346;2;15563425609377231212;12;1
41;31;12073;0;331;2ETFPTOL;0;0;36;1707914930036303104;11991852664302872189;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914930036303104;11991852664302872189;845948744;7;13145617277563639846;6;1
41;31;12073;0;331;2ETFPTOL;0;0;37;1707914930037102592;89729673953253847;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914930037102592;89729673953253847;784339346;6;13778730622186149345;10;1
41;31;12073;0;331;2ETFPTOL;0;0;38;1707914930037892864;8759492281304810476;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914930037892864;8759492281304810476;24832667;17;5089302993759417983;23;1
41;31;12073;0;331;2ETFPTOL;0;0;39;1707914930038678272;995443935795056634;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914930038678272;995443935795056634;221113253;11;2555439755024993120;18;1
41;31;12073;0;331;2ETFPTOL;0;0;40;1707914930039463168;17958402523074388203;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914930039463168;17958402523074388203;854171136;1;15210673042276049001;11;1
41;31;12073;0;331;2ETFPTOL;0;0;41;1707914930040251136;15259146476284837792;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914930040251136;15259146476284837792;53738436;14;13878433569622567539;12;1
41;31;12073;0;331;2ETFPTOL;0;0;42;1707914930041036288;7932618358042199945;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914930041036288;7932618358042199945;583228200;2;18013016044172401021;14;1
41;31;12073;0;331;2ETFPTOL;0;0;43;1707914930041828864;6845893547798972451;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914930041828864;6845893547798972451;306138594;10;9333874082565089503;16;1
41;31;12073;0;331;2ETFPTOL;0;0;44;1707914930042603776;10461972754987822941;K2CDW2ETFPTOL01;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914930042603776;10461972754987822941;768903345;14;7649380456180510007;13;1
41;31;12073;0;331;2ETFPTOL;0;0;45;1707914930043402240;13790425244460822728;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914930043402240;13790425244460822728;840406118;1;14716915208857306380;9;1
41;31;12073;0;331;2ETFPTOL;0;0;46;1707914930044185088;15537468916565849171;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930044185088;15537468916565849171;433085588;14;6518791230486083661;2;1
41;31;12073;0;331;2ETFPTOL;0;0;47;1707914930044970240;11095336934578393268;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914930044970240;11095336934578393268;588523366;4;14999833279480423615;17;1
41;31;12073;0;331;2ETFPTOL;0;0;48;1707914930045758208;4295424837493604022;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707914930045758208;4295424837493604022;577265363;9;14393254920571848780;22;1
41;31;12073;0;331;2ETFPTOL;0;0;49;1707914930046546944;2438884406352238359;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914930046546944;2438884406352238359;882027164;14;7020589957384695027;22;1
41;31;12073;0;331;2ETFPTOL;0;0;50;1707914930047325696;6127250949850001700;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914930047325696;6127250949850001700;317605844;11;15702793169294981776;12;1
41;31;12073;0;331;2ETFPTOL;0;0;51;1707914930048111360;8918233462600780623;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914930048111360;8918233462600780623;236162361;14;4404825311115313150;3;1
41;31;12073;0;331;2ETFPTOL;0;0;52;1707914930048913920;12783956070130707798;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914930048913920;12783956070130707798;768715101;4;8898621794734168401;20;1
41;31;12073;0;331;2ETFPTOL;0;0;53;1707914930049711616;392506158776646536;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914930049711616;392506158776646536;955146857;11;13443442904667395286;2;1
41;31;12073;0;331;2ETFPTOL;0;0;54;1707914930050492672;1665585090079490663;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930050492672;1665585090079490663;281877941;10;3230825724894566782;8;1
41;31;12073;0;331;2ETFPTOL;0;0;55;1707914930051285248;16793134790516777339;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914930051285248;16793134790516777339;213949604;15;9066760468860680447;22;1
41;31;12073;0;331;2ETFPTOL;0;0;56;1707914930052074752;4206988130166043654;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914930052074752;4206988130166043654;388645711;9;15204275705659294231;7;1
41;31;12073;0;331;2ETFPTOL;0;0;57;1707914930052909312;16723130936761555892;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914930052909312;16723130936761555892;966477508;5;11295664517791578178;17;1
41;31;12073;0;331;2ETFPTOL;0;0;58;1707914930053703168;2739341986059882564;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914930053703168;2739341986059882564;780255171;4;17490860724582455271;10;1
41;31;12073;0;331;2ETFPTOL;0;0;59;1707914930054499840;1031107357510048893;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914930054499840;1031107357510048893;726810605;4;4633365159827441326;12;1
41;31;12073;0;331;2ETFPTOL;0;0;60;1707914930055282688;16270637210376441398;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914930055282688;16270637210376441398;179056924;5;12864971450571486392;18;1
41;31;12073;0;331;2ETFPTOL;0;0;61;1707914930056082176;15232067876231898906;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914930056082176;15232067876231898906;189474699;2;7936704884702225982;8;1
41;31;12073;0;331;2ETFPTOL;0;0;62;1707914930056856320;14288473392257925102;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914930056856320;14288473392257925102;767156925;14;10315148812777713653;21;1
41;31;12073;0;331;2ETFPTOL;0;0;63;1707914930057641728;17492924290294997399;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914930057641728;17492924290294997399;274114089;17;12760511757970958724;5;1
41;31;12073;0;331;2ETFPTOL;0;0;64;1707914930058431488;1342789511544767910;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914930058431488;1342789511544767910;267525860;14;8181836086446622640;4;1
41;31;12073;0;331;2ETFPTOL;0;0;65;1707914930059226624;9204708878931033351;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930059226624;9204708878931033351;869985226;99;15089305337079771367;13;1
41;31;12073;0;331;2ETFPTOL;0;0;66;1707914930060019712;12644764182228036291;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930060019712;12644764182228036291;281877941;6;16462895403483954873;14;1
41;31;12073;0;331;2ETFPTOL;0;0;67;1707914930060809984;10480470858289776645;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930060809984;10480470858289776645;576024396;1;16629764222563070563;7;1
41;31;12073;0;331;2ETFPTOL;0;0;68;1707914930061593088;16271646586436194380;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914930061593088;16271646586436194380;273371376;2;10648595801733298776;3;1
41;31;12073;0;331;2ETFPTOL;0;0;69;1707914930062380032;14396739817260247586;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914930062380032;14396739817260247586;356770038;2;16882720938121162273;6;1
41;31;12073;0;331;2ETFPTOL;0;0;70;1707914930063162880;18413202188681943039;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914930063162880;18413202188681943039;468243658;5;2480230175584942005;1;1
41;31;12073;0;331;2ETFPTOL;0;0;71;1707914930063959040;9524383632747824712;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914930063959040;9524383632747824712;179555593;5;4855414686801287120;12;1
41;31;12073;0;331;2ETFPTOL;0;0;72;1707914930064745216;6943768003439225273;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914930064745216;6943768003439225273;844959358;10;1486984143761909770;2;1
41;31;12073;0;331;2ETFPTOL;0;0;73;1707914930065540608;4890134144670305285;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914930065540608;4890134144670305285;51267762;6;1654345768220314033;17;1
41;31;12073;0;331;2ETFPTOL;0;0;74;1707914930066333952;2965794191241842118;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914930066333952;2965794191241842118;703220993;14;2040829602068143433;23;1
41;31;12073;0;331;2ETFPTOL;0;0;75;1707914930067143936;17716968987872921417;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914930067143936;17716968987872921417;225699642;6;9177751000992642536;7;1
41;31;12073;0;331;2ETFPTOL;0;0;76;1707914930067947776;2344457811004349357;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914930067947776;2344457811004349357;393921509;2;15557076667549782849;23;1
41;31;12073;0;331;2ETFPTOL;0;0;77;1707914930068760064;7882942840532295927;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930068760064;7882942840532295927;869985226;17;14143171775451105854;19;1
41;31;12073;0;331;2ETFPTOL;0;0;78;1707914930069561856;15576794354483942609;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914930069561856;15576794354483942609;451161021;9;17182947257245270509;6;1
41;31;12073;0;331;2ETFPTOL;0;0;79;1707914930070348288;6296269277409339388;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914930070348288;6296269277409339388;468243658;1;3355093121312357087;19;1
41;31;12073;0;331;2ETFPTOL;0;0;80;1707914930071162368;7665568648574561736;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914930071162368;7665568648574561736;564169381;7;14040590831579036042;18;1
41;31;12073;0;331;2ETFPTOL;0;0;81;1707914930071966976;16851814965714430611;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914930071966976;16851814965714430611;304152982;14;13275732035624867915;9;1
41;31;12073;0;331;2ETFPTOL;0;0;82;1707914930072764416;17781505296106348739;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914930072764416;17781505296106348739;650176422;8;9432834907744257223;15;1
41;31;12073;0;331;2ETFPTOL;0;0;83;1707914930073557248;15299922597825125409;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914930073557248;15299922597825125409;225699642;11;12284863391046963932;16;1
41;31;12073;0;331;2ETFPTOL;0;0;84;1707914930074343680;5246905446563421011;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914930074343680;5246905446563421011;213949604;4;15917410516985185528;7;1
41;31;12073;0;331;2ETFPTOL;0;0;85;1707914930075132672;15214554921299606572;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914930075132672;15214554921299606572;189069970;15;1983490639098661719;13;1
41;31;12073;0;331;2ETFPTOL;0;0;86;1707914930075921664;14243894666456673297;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914930075921664;14243894666456673297;75493707;17;13387083750181811538;10;1
41;31;12073;0;331;2ETFPTOL;0;0;87;1707914930076706816;17724919793926619526;K2CDW2ETFPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914930076706816;17724919793926619526;225974287;7;16102224751566757339;14;1
