msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;orderType;timeInForce;symbolIndex;sequenceTime;orderQualifiers 
94;84;12011;0;331;2ETFPTOL;1;0;129;1707914930097797120;4164589017814502464;K2CDW2ETFPTOL02;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914930097797120;4164589017814502464;20;6;2;3;1706095058250716538;8;14100516485999523982;-8828419000214727622;6252274434410168474;6948270857286080920;5386104906865807375;11;0;356770038;1706095058250731447;2
94;84;12011;0;331;2ETFPTOL;1;0;130;1707914930099390208;4963833920413619872;K2CDW2ETFPTOL02;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930099390208;4963833920413619872;16;7;0;0;1706095058251387880;4;9029996681841506756;8824617313232489056;13140323615514938382;14790494248331801009;14557170048172623731;11;5;433085588;1706095058251402682;4
94;84;12011;0;331;2ETFPTOL;1;0;131;1707914930102559744;14303696467263516362;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914930102559744;14303696467263516362;15;8;3;2;1706095058252771988;8;9416403029470225933;-7318502496995485644;12500670478457793316;951709568362801480;10832609833562145663;12;2;641399268;1706095058252786953;5
94;84;12011;0;331;2ETFPTOL;1;0;132;1707914930112929024;16820223809565447047;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914930112929024;16820223809565447047;2;8;1;0;1706095058256734034;8;12339449416017384192;2920709456618967480;14562022620687793517;11257506852320390709;16951385216497247232;3;5;48267691;1706095058256748859;4
94;84;12011;0;331;2ETFPTOL;1;0;133;1707914930368302336;14195498983826251575;K2CDW2ETFPTOL02;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914930368302336;14195498983826251575;9;6;0;24;1706095058258623423;5;12869037135507888231;905822951771711621;12789426864958699048;6437799018526998213;1137541992622132354;10;1;519103305;1706095058258638212;3
94;84;12011;0;331;2ETFPTOL;1;0;134;1707914930379543552;17590532176042212582;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914930379543552;17590532176042212582;5;1;0;14;1706095058264194239;10;12434367807148205864;-2143680942162911380;17257745160676430430;2548496074751812286;10708083433659096750;6;2;733634346;1706095058264208924;1
94;84;12011;0;331;2ETFPTOL;1;0;135;1707914930385520128;13708431491409190559;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914930385520128;13708431491409190559;20;4;3;9;1706095058266710660;99;15578324680983406394;3190847440125243516;18029148735696974516;1852294509734280042;3419072272915786252;2;2;198522762;1706095058266725722;2
94;84;12011;0;331;2ETFPTOL;1;0;136;1707914930392681728;15402600746178999258;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707914930392681728;15402600746178999258;16;6;0;1;1706095058270661828;99;3752405793114962380;-1275543454947995468;14472555187204792419;13780947128199404714;9854798024498339493;6;5;366139516;1706095058270676722;3
94;84;12011;0;331;2ETFPTOL;1;0;137;1707914930410173440;134375627380125427;K2CDW2ETFPTOL02;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914930410173440;134375627380125427;20;1;0;11;1706095058281264390;14;887288246779548126;2929450471217045138;14940942402845109945;15436161627341893973;16836869831022132197;5;3;624214946;1706095058281279301;4
94;84;12011;0;331;2ETFPTOL;2;0;113;1707914930011379968;16025759853992217109;K2CDW2ETFPTOL03;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914930011379968;16025759853992217109;15;2;0;9;1706095058227180517;7;5478257120606984244;1528610225757237997;15148053003264925283;2350739108801848842;4458633297785250650;7;4;958873221;1706095058227195989;3
94;84;12011;0;331;2ETFPTOL;2;0;114;1707914930021886976;11653072136865390075;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914930021886976;11653072136865390075;5;5;2;4;1706095058228692538;14;6958611205621235231;-5555651541725979777;15350587923558185671;8542017418575288653;6932551365314728180;11;3;315494969;1706095058228712217;4
94;84;12011;0;331;2ETFPTOL;2;0;115;1707914930031492608;8224457444497918382;K2CDW2ETFPTOL03;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914930031492608;8224457444497918382;11;1;4;15;1706095058230395971;6;4278866628391828272;-3514382905350261786;14226822199420838216;11814637256933211905;423811624494138109;6;2;586141911;1706095058230410598;6
94;84;12011;0;331;2ETFPTOL;2;0;116;1707914930067557120;15938112146389761047;K2CDW2ETFPTOL03;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914930067557120;15938112146389761047;15;6;2;12;1706095058239558692;99;2654527211639152927;5187201678245187339;17041952893790465039;5401540410097107085;17692375041699986819;9;8;836350944;1706095058239573206;1
94;84;12011;0;331;2ETFPTOL;2;0;117;1707914930069155072;415633293433731754;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914930069155072;415633293433731754;7;7;2;15;1706095058240065331;1;7659975970690178998;-5562398058379702088;5512532992805208544;8436390497419104873;8067617791953875028;3;2;132552347;1706095058240079984;1
94;84;12011;0;331;2ETFPTOL;2;0;118;1707914930080278784;12547236103064600965;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914930080278784;12547236103064600965;8;6;0;23;1706095058243860965;1;8163338043169269195;-7560163124533445495;9134352983412128040;17802790008299412284;6815116885469422579;12;3;397856163;1706095058243876739;0
94;84;12011;0;331;2ETFPTOL;2;0;119;1707914930097000192;16328126129020350747;K2CDW2ETFPTOL03;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914930097000192;16328126129020350747;6;8;1;23;1706095058250381386;15;1629170428109610483;4775335873110048165;3875809440638178531;3576934764865567123;8092605926962442681;8;10;105108297;1706095058250396226;3
94;84;12011;0;331;2ETFPTOL;2;0;120;1707914930098588672;12248491686441346842;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914930098588672;12248491686441346842;1;3;2;13;1706095058251053088;1;8512872369966638497;-7288061053467041638;4868124458417962796;9610444488709191303;16500368485426282054;7;7;236162361;1706095058251067852;6
94;84;12011;0;331;2ETFPTOL;2;0;121;1707914930366515968;6061586132705718317;K2CDW2ETFPTOL03;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914930366515968;6061586132705718317;9;3;0;5;1706095058258244486;8;6909110356894255298;5024818440555408912;7172832424188296014;4977716515071285551;11651891889094731871;7;5;104997053;1706095058258259320;1
94;84;12011;0;331;2ETFPTOL;2;0;122;1707914930380344064;890529607326264477;K2CDW2ETFPTOL03;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914930380344064;890529607326264477;17;4;0;1;1706095058264605434;6;3681095862959753079;-913971404827455572;12483737953405090728;15689166015084780513;1293449043738285932;4;10;912775729;1706095058264620393;1
94;84;12011;0;331;2ETFPTOL;2;0;123;1707914930386329856;16185913862351759281;K2CDW2ETFPTOL03;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914930386329856;16185913862351759281;16;7;2;18;1706095058267143462;14;3788952850370101227;-4226516431320145917;8594918925537095755;12841428822198611665;13610334734970613088;12;7;453799485;1706095058267158362;5
94;84;12011;0;331;2ETFPTOL;2;0;124;1707914930401409024;14971171856994338453;K2CDW2ETFPTOL03;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914930401409024;14971171856994338453;23;7;4;12;1706095058275950772;11;2829443039084909568;-4896039916571149843;12202790026982659728;12701860805262581286;2864917032529308505;11;3;365314678;1706095058275966019;5
94;84;12011;0;331;2ETFPTOL;2;0;125;1707914930402991872;987886983335058851;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914930402991872;987886983335058851;3;8;2;16;1706095058276895288;17;13163443290620594281;8186773291494517844;17388289256071292449;6703651974688916422;10362662717920164126;11;8;236162361;1706095058276910553;3
94;84;12011;0;331;2ETFPTOL;2;0;126;1707914930413339648;3215784973472476546;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914930413339648;3215784973472476546;4;1;0;11;1706095058283258060;9;3551618703852869442;4100237172493262918;8141667056555254244;14841996825929562106;6772677894534455686;8;8;53738436;1706095058283273060;1
94;84;12011;0;331;2ETFPTOL;2;0;127;1707914930417287680;816351661611237814;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914930417287680;816351661611237814;6;7;0;4;1706095058285795864;7;12682300376316084060;8262709158006559499;11259636987745818025;15455933958093157435;2824594304999237873;3;6;282931915;1706095058285810822;6
94;84;12011;0;331;2ETFPTOL;3;0;116;1707914930009715968;10688799076502679813;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914930009715968;10688799076502679813;4;8;7;19;1706095058226970354;4;17350733079586565534;-8766203666597494285;16810167670325096716;15662272724926846704;11499683218691403701;12;1;836350944;1706095058226986701;2
94;84;12011;0;331;2ETFPTOL;3;0;117;1707914930014618624;11150411690739272438;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914930014618624;11150411690739272438;17;4;6;3;1706095058227605773;11;9992801149225993669;-873902612873820470;14608676828518975154;18390895498246470264;1946235510228332522;2;0;105538185;1706095058227621387;6
94;84;12011;0;331;2ETFPTOL;3;0;118;1707914930016240896;12213139911786919974;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914930016240896;12213139911786919974;7;8;1;0;1706095058227842280;15;13663331260494983509;-2759565696199936250;17425572737908643862;14443191826160819297;1192749165414636859;3;7;509093810;1706095058227857863;1
94;84;12011;0;331;2ETFPTOL;3;0;119;1707914930033085952;14032106008960393461;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930033085952;14032106008960393461;18;3;3;3;1706095058230718005;99;11275841576943129296;3964506752141277201;9294853436788714241;10965947857467533676;18446640021030843833;11;2;869985226;1706095058230733030;2
94;84;12011;0;331;2ETFPTOL;3;0;120;1707914930047622912;7016085391579021979;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914930047622912;7016085391579021979;2;8;1;21;1706095058233929499;4;2141722791528147776;7371572774064778458;15098559406031405345;14890745956230091802;2499119493775122874;8;6;338352934;1706095058233944267;3
94;84;12011;0;331;2ETFPTOL;3;0;121;1707914930061210368;8114963299560939959;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914930061210368;8114963299560939959;12;8;1;8;1706095058237599156;17;18352452567900475630;-8805469738234003198;9045060866380187746;7644416941527888967;7899084929699106712;9;5;53738436;1706095058237614097;6
94;84;12011;0;331;2ETFPTOL;3;0;122;1707914930066771712;5431513138654594008;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914930066771712;5431513138654594008;14;4;1;17;1706095058239309522;2;6703354328658932899;-819588456810707679;8752770704865975964;5620464886801052423;6237731246050723255;12;0;912775729;1706095058239324248;0
94;84;12011;0;331;2ETFPTOL;3;0;123;1707914930068351232;12726662219434144499;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930068351232;12726662219434144499;10;7;2;12;1706095058239813185;7;7557767854722353046;-6430333154573605545;7446366157193655705;2483674454821898463;749828110343483503;7;5;869985226;1706095058239827781;2
94;84;12011;0;331;2ETFPTOL;3;0;124;1707914930074723584;4823280475877196789;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914930074723584;4823280475877196789;19;2;6;11;1706095058241907450;14;8642575586962986727;-9000621870597869687;8900794558744609369;10905047605630865477;8348493791410816320;11;4;132552347;1706095058241922186;0
94;84;12011;0;331;2ETFPTOL;3;0;125;1707914930081868544;6134899043997043579;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914930081868544;6134899043997043579;14;2;2;13;1706095058244446063;7;14192957322078590151;4381953291528957001;13565410626012464878;9243281289720763714;13098202191274615015;5;6;906768783;1706095058244461232;0
94;84;12011;0;331;2ETFPTOL;3;0;126;1707914930082661888;915158645730488352;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914930082661888;915158645730488352;15;6;5;11;1706095058244742053;15;15386597646587763855;6590765566120699898;12257354925687206336;18319343226384972158;1003296792284704988;1;0;190979236;1706095058244756845;3
94;84;12011;0;331;2ETFPTOL;3;0;127;1707914930090618880;14575685908938962671;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914930090618880;14575685908938962671;23;3;3;24;1706095058247785081;8;8342962037877112470;-671590039031502060;2079340068976562872;14239216086413342254;4867977694989922818;8;2;843359534;1706095058247799909;1
94;84;12011;0;331;2ETFPTOL;3;0;128;1707914930091420416;3480213667826897532;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914930091420416;3480213667826897532;3;3;7;11;1706095058248110837;5;5218845297015983222;-4328633060189414508;12472874252745705375;14597226886276172169;16590003261435394181;10;4;457170075;1706095058248125820;3
94;84;12011;0;331;2ETFPTOL;3;0;129;1707914930095403264;3743230347327460293;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914930095403264;3743230347327460293;12;2;0;3;1706095058249723804;7;3760934898921438048;-2619638599621649403;13311444125778816030;5418775234408377221;1872845274666508856;9;3;302074901;1706095058249738496;4
94;84;12011;0;331;2ETFPTOL;3;0;130;1707914930373140480;15808241129629056201;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914930373140480;15808241129629056201;4;5;0;24;1706095058260955896;15;6782281633024529255;7842776712054089780;2471690017859099492;12870691018814216894;13271865306278737119;4;10;650176422;1706095058260970678;0
94;84;12011;0;331;2ETFPTOL;3;0;131;1707914930387922688;11412037038964545992;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930387922688;11412037038964545992;1;2;7;11;1706095058268021757;10;11836063504742891093;-1922267749940084067;1848362608604983904;6741847273080999468;5564623708457964753;2;4;576024396;1706095058268036720;1
94;84;12011;0;331;2ETFPTOL;3;0;132;1707914930390316288;6674039568384512975;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914930390316288;6674039568384512975;9;5;3;16;1706095058269340529;4;14490689166211570221;6737433889554751335;15662536573647270431;7093485716821949873;17640760740313922254;6;8;315863755;1706095058269355381;3
94;84;12011;0;331;2ETFPTOL;3;0;133;1707914930391899392;15219446004585109658;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914930391899392;15219446004585109658;15;1;4;23;1706095058270219849;6;9417259444560114628;1698733691169566901;8284854729917848412;3842185316816240017;6135299321567740149;13;4;548619297;1706095058270234850;2
94;84;12011;0;331;2ETFPTOL;3;0;134;1707914930403787520;2094419155631502594;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914930403787520;2094419155631502594;10;2;4;17;1706095058277369560;1;5015374632688893157;5993227926701473716;12801071940759203334;11703570382016514977;15780568872376762825;9;7;25531303;1706095058277384575;6
94;84;12011;0;331;2ETFPTOL;3;0;135;1707914930411760896;2919385475781819236;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914930411760896;2919385475781819236;10;7;0;22;1706095058282254861;14;18385364721529252061;-8250703028726569027;2040641251087630844;3068826350940373660;17127008115476409832;11;5;854171136;1706095058282269914;2
94;84;12011;0;331;2ETFPTOL;3;0;136;1707914930414915584;18021815207512609939;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914930414915584;18021815207512609939;14;8;2;1;1706095058284265786;8;5662392942341886029;-2902932131772618934;9657752466442781602;5717771562640161807;328801786703072198;4;4;646191940;1706095058284280666;0
94;84;12011;0;331;2ETFPTOL;4;0;121;1707914930019462912;16131607249168162381;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914930019462912;16131607249168162381;13;3;5;21;1706095058228316387;14;15973766945618859279;-6633160028545188707;16193095879093154587;16028548448546353895;1734554387983049852;7;8;671031343;1706095058228331751;0
94;84;12011;0;331;2ETFPTOL;4;0;122;1707914930021088000;8868819929177399991;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914930021088000;8868819929177399991;9;6;3;17;1706095058228565069;15;17394592820963982117;1188608201800365762;8415849248198676025;12840367075451525545;17664425839450647224;4;10;889615201;1706095058228580256;3
94;84;12011;0;331;2ETFPTOL;4;0;123;1707914930035474944;3460142051712292328;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914930035474944;3460142051712292328;19;5;4;22;1706095058231196824;6;5220248203494974238;-2476014850172349248;6510489833093270144;3465110598659853828;12461274898025636353;6;10;857233523;1706095058231211858;4
94;84;12011;0;331;2ETFPTOL;4;0;124;1707914930040359680;4314827714608604531;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914930040359680;4314827714608604531;10;7;2;11;1706095058232218388;5;8448739006200302126;4566238426353511327;13619816216075131070;5166669411702969867;15791286086292165860;7;10;876746933;1706095058232233119;0
